Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
320380905000023;8;2;233989;233079;910;7;28;42;51;21;10;3;2;1;0;
320380910000001;1;0;217651;217651;0;4;15;49;89;30;1;1;1;0;8;
320380910000002;8;1;170411;169701;710;23;27;53;69;25;1;2;0;0;3;
320380910000003;8;0;204593;204593;0;16;27;43;67;26;5;1;0;1;11;
320390805000001;1;0;398598;398598;0;0;1;7;37;34;22;22;4;3;4;
320390805000002;1;0;317403;317403;0;0;5;8;39;38;20;8;6;0;2;
320390805000003;1;0;306954;306954;0;3;13;62;118;46;10;1;0;0;10;
320390805000004;1;0;403327;403327;0;1;5;31;82;71;17;15;3;0;2;
320390805000005;1;0;814440;814440;0;1;4;11;47;71;36;51;21;3;1;
320390805000006;1;0;752410;752410;0;1;0;21;50;56;33;27;20;7;2;
320390805000007;1;0;243917;243917;0;7;17;41;82;40;6;3;1;0;3;
320390805000008;1;0;136408;136408;0;17;22;53;53;13;2;0;0;0;5;
320390805000009;1;0;187623;187623;0;2;13;46;70;24;2;1;1;0;2;
320390805000010;1;0;232174;232174;0;2;12;45;62;38;9;1;1;0;3;
320390805000011;1;0;273888;273888;0;2;11;33;66;38;11;8;0;1;8;
320390805000012;1;0;347361;347361;0;1;9;42;66;46;15;3;1;3;8;
320390805000013;1;0;349770;349770;0;1;1;19;36;56;20;19;2;2;2;
320390805000014;1;0;511638;511638;0;1;5;20;61;69;38;21;7;1;2;
320390805000015;1;0;496204;496204;0;0;3;5;22;36;16;14;10;7;1;
320390805000016;1;0;179190;179190;0;2;9;32;51;21;5;1;1;1;0;
320390805000017;1;0;337270;337270;0;4;3;29;61;65;19;8;1;0;3;
320390805000018;1;0;256068;256068;0;1;23;40;79;48;4;7;0;0;14;
320390805000019;1;0;695557;695557;0;1;7;26;63;72;30;21;11;5;6;
320390805000020;1;0;329448;329448;0;7;17;63;111;38;9;8;2;0;9;
320390805000021;1;0;283017;283017;0;5;25;48;70;48;10;4;2;1;13;
320390805000022;1;0;480269;480269;0;5;12;38;100;97;15;8;5;0;3;
320390805000023;1;0;337387;337387;0;2;8;31;61;63;13;13;1;0;2;
320390805000024;1;1;314867;311197;3670;0;6;15;73;61;16;4;1;1;2;
320390805000025;1;0;220804;220804;0;0;21;34;57;34;3;3;0;1;4;
320390805000026;1;0;525392;525392;0;5;12;77;132;103;17;9;3;1;39;
320390805000027;8;1;255660;255660;0;16;53;70;57;32;6;4;2;1;1;
320390805000028;8;0;125467;125467;0;7;20;37;34;19;0;0;1;0;5;
320390805000029;8;1;300920;300120;800;5;18;51;67;44;9;2;1;1;0;
320390805000030;8;0;20167;20167;0;0;4;7;7;3;0;1;0;0;0;
320390805000031;8;0;218507;218507;0;7;23;59;77;13;6;1;3;0;5;
