"Cod_bairro","Nome_do_bairro","IPC"
3201506005,"Barbados",0.600345985476875
3201506006,"Bela Vista",0.608518703173497
3201506007,"Benjamin Carlos dos Santos",0.673323632227742
3201506008,"Castelo Branco",0.700868346490171
3201506009,"Carlos Germano Naumann",0.527241366783951
3201506010,"Centro",0.741747134025685
3201506011,"Colatina Velha",0.602043026046214
3201506012,"Columbia",0.687257999086994
3201506013,"Esplanada",0.777709477402126
3201506014,"Fazenda Vitali",0.772773566075299
3201506015,"Fioravante Marino",0.614909874013358
3201506016,"Francisco Simonassi",0.657450699922254
3201506017,"Honório Fraga",0.659008407588691
3201506018,"Industrial Alves Marques",0.508351648351648
3201506019,"Jardim Planalto",0.706388423054911
3201506020,"Lacê",0.692184766893907
3201506021,"Luiz Iglesias",0.484075973007779
3201506022,"Maria das Graças",0.661352814842084
3201506023,"Maria Ismênia",0.67589041617071
3201506024,"Mário Giurizatto",0.676435803225018
3201506025,"Marista",0.453446154260404
3201506026,"Martineli",0.659274610200344
3201506027,"Moacir Brotas",0.685208127566882
3201506028,"Morada do Sol",0.505767526519425
3201506029,"Nossa Senhora Aparecida",0.667222178383717
3201506030,"Nossa Senhora da Penha",0.673712003319846
3201506031,"Novo Horizonte",0.549260889290351
3201506032,"Olívio Zanoteli",0.705824583188613
3201506033,"Operário",0.635917808914002
3201506034,"Padre José de Anchieta",0.672643571019334
3201506035,"Perpétuo Socorro",0.648580017591791
3201506036,"Por do Sol",0.665478914803556
3201506037,"Raul Giuberti",0.576157568718544
3201506038,"Residencial Nobre",0.543611864122461
3201506039,"Sagrado Coração de Jesus",0.765742041807616
3201506040,"San Diego",0.732204585537919
3201506041,"Santa Cecília",0.726485345698829
3201506042,"Santa Helena",0.644284304186234
3201506043,"Santa Margarida",0.620598415970739
3201506044,"Santa Mônica",0.714389793916933
3201506045,"Santa Terezinha",0.747159134703661
3201506046,"Santo Antônio",0.653392401764354
3201506047,"Santos Dumont",0.632335036158877
3201506048,"São Braz",0.483986578165645
3201506049,"São Judas Tadeu",0.309787198184808
3201506050,"São Marcos",0.453252772002318
3201506051,"São Pedro",0.605150403113539
3201506052,"São Silvano",0.685467321065375
3201506053,"São Vicente",0.655393303451824
3201506054,"Vila Amélia",0.686168077815956
3201506055,"Vila Lenira",0.70584305790906
3201506056,"Vila Nova",0.734750358169761
3201506057,"Vila Real",0.703748124918346
3201506058,"Vista da Serra",0.546313319618962
3201605000,"CONCEIÇÃO DA BARRA (todos os setores)",0.494748320704537
3201704000,"CONCEIÇÃO DO CASTELO (todos os setores)",0.499281849231211
3201803000,"DIVINO DE SÃO LOURENÇO (todos os setores)",0.459277497207077
3201902000,"DOMINGOS MARTINS (todos os setores)",0.448508040122135
3202009000,"DORES DO RIO PRETO (todos os setores)",0.515003598364148
3202108000,"ECOPORANGA (demais setores)",0.360725943861656
3202108001,"Centro",0.642953195286773
3202108002,"Divino Espírito Santo",0.559816516007108
3202108003,"Vila Nova",0.520512064737185
3202108004,"Parque de Exposição",0.474551090256911
3202108007,"Santa Mônica",0.584366453878197
3202108008,"Benedita Monteiro",0.617790698744077
3202108009,"Santa Rita",0.635995243385477
3202207000,"FUNDÃO (todos os setores)",0.511120578194931
3202256000,"GOVERNADOR LINDENBERG (todos os setores)",0.418987039508297
3202306000,"GUAÇUÍ (todos os setores)",0.590242046327972
3202405000,"GUARAPARI (todos os setores)",0.597407701479574
3202454000,"IBATIBA (todos os setores)",0.515931889440455
3202504000,"IBIRAÇU (todos os setores)",0.560162452668668
3202553000,"IBITIRAMA (todos os setores)",0.45018317937341
3202603000,"ICONHA (todos os setores)",0.516882712831754
3202652000,"IRUPI (todos os setores)",0.378683706480683
3202702000,"ITAGUAÇU (todos os setores)",0.508363558713929
3202801000,"ITAPEMIRIM (todos os setores)",0.490472217678471
3202900000,"ITARANA (todos os setores)",0.464719368196128
3203007000,"IÚNA (demais setores)",0.397240080308287
3203007001,"Centro",0.745519708382391
3203007002,"Vila Nova",0.709079100372257
3203007003,"Niteroi",0.677176375324718
3203007004,"Quilombo",0.665711429791035
3203007005,"Guanabara",0.630675389545995
3203007006,"Ferreira Valle",0.759697420634921
3203007007,"Vale Verde",0.727088064590079
3203007008,"Nossa Senhora da Penha",0.647748567647627
3203007009,"Pito",0.690911994776361
3203056000,"JAGUARÉ (todos os setores)",0.474937400783164
3203106000,"JERÔNIMO MONTEIRO (todos os setores)",0.538102236636114
3203130000,"JOÃO NEIVA (todos os setores)",0.624150188535196
3203163000,"LARANJA DA TERRA (todos os setores)",0.453035627220336
3203205000,"LINHARES (demais setores)",0.403337275660095
3203205001,"Araçá",0.542015881720613
3203205002,"Aviso",0.520094447209725
3203205003,"Boa Vista",0.464586439316222
3203205004,"Canivete",0.533758331719962
3203205005,"Centro",0.725197562550004
3203205006,"Colina",0.76957736599916
3203205007,"Interlagos",0.587194340871725
3203205008,"Jardim Laguna",0.66145270255892
3203205009,"José Rodrigues Maciel",0.683177302570952
3203205010,"Juparanã",0.659096390683856
3203205011,"Lagoa do Meio",0.778812501260498
3203205012,"Linhares V",0.649143278269795
3203205013,"Movelar",0.586728171168137
3203205014,"Nova Betânia",0.49900286192481
3203205015,"Nova Esperança",0.509621233464305
3203205016,"Nossa Senhora da Conceição",0.625560631234025
3203205017,"Novo Horizonte",0.663204399561064
3203205018,"Palmital",0.570403434214327
3203205019,"Planalto",0.479075528707688
3203205020,"Santa Cruz",0.522514243822964
3203205021,"São José",0.603426029271239
3203205022,"Shell",0.580779033161174
3203205023,"Três Barras",0.623817636518081
3203304000,"MANTENÓPOLIS (todos os setores)",0.458784428360547
3203320000,"MARATAÍZES (todos os setores)",0.547833897785552
3203346000,"MARECHAL FLORIANO (todos os setores)",0.47195276753848
3203353000,"MARILÂNDIA (todos os setores)",0.484362901182586
3203403000,"MIMOSO DO SUL (todos os setores)",0.473957660985936
3203502000,"MONTANHA (todos os setores)",0.517348156087014
3203601000,"MUCURICI (todos os setores)",0.443157417676265
3203700000,"MUNIZ FREIRE (todos os setores)",0.470385497028831
3203809000,"MUQUI (todos os setores)",0.526435635664376
3203908000,"NOVA VENÉCIA (todos os setores)",0.521267641522591
3204005000,"PANCAS (todos os setores)",0.421171656991276
3204054000,"PEDRO CANÁRIO (todos os setores)",0.509156098088956
3204104000,"PINHEIROS (todos os setores)",0.488530548877133
3204203000,"PIÚMA (todos os setores)",0.562966947274882
3204252000,"PONTO BELO (todos os setores)",0.485353906205407
