Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;
320010205000001;1;134;134;28;51;18;14;2;3;3;1;4;0;1;1;5;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;3;1;0;1;3;4;1;0;1;1;3;5;4;2;1;3;2;2;2;3;3;3;2;0;3;3;3;1;1;2;4;2;3;2;0;1;2;1;1;1;2;1;4;0;6;2;0;2;1;1;1;1;1;0;1;0;4;1;0;2;1;0;0;0;0;2;3;0;1;2;0;1;1;1;1;0;1;2;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
320010205000002;1;293;293;120;62;53;25;3;4;13;2;6;0;2;1;2;0;0;0;0;0;0;6;0;0;2;0;0;0;0;1;0;1;0;2;4;2;4;3;3;2;6;2;3;5;7;2;3;5;6;4;3;4;9;3;5;2;5;5;6;2;8;7;4;6;3;6;1;3;5;3;3;6;2;4;3;6;4;4;5;4;3;9;0;1;5;5;7;0;5;4;3;2;4;0;2;2;2;2;3;2;1;2;3;5;4;3;2;2;1;0;0;1;1;2;2;0;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0
320010205000003;1;624;600;136;189;127;55;13;7;13;5;28;3;11;0;10;1;1;0;1;0;24;9;0;0;1;0;0;1;0;1;3;0;1;2;12;8;5;18;11;13;10;13;12;12;16;8;8;12;12;9;7;10;3;10;13;12;10;10;14;14;11;12;12;11;7;8;15;4;12;5;8;9;10;9;4;11;8;5;7;6;5;6;7;5;0;9;6;6;4;4;4;4;3;5;3;8;6;4;1;9;1;0;4;7;1;3;4;3;4;4;1;1;6;6;3;5;0;2;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0
320010205000004;1;361;361;116;67;63;52;12;1;6;3;27;0;4;0;6;1;3;0;0;0;0;5;0;0;0;0;0;1;0;0;1;1;2;0;2;8;7;7;12;6;11;10;6;11;7;8;7;8;8;7;3;8;7;7;5;6;4;6;5;0;3;8;8;4;4;5;1;7;5;7;5;4;4;6;4;4;8;5;3;4;5;4;3;5;5;2;5;4;3;3;1;3;1;5;3;1;3;1;2;2;1;2;3;1;0;2;3;1;0;0;1;0;0;0;0;1;0;0;2;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0
320010205000005;1;312;308;66;109;69;28;4;0;7;1;14;3;8;0;2;0;1;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;1;3;3;4;8;5;3;3;9;3;4;5;5;6;4;7;4;7;3;8;4;3;6;6;4;4;2;2;6;3;2;5;7;4;7;5;8;7;7;7;4;1;3;6;2;4;9;3;3;2;5;3;6;8;4;7;3;4;1;2;2;2;2;1;0;0;2;2;2;2;0;0;1;2;3;1;1;2;0;2;0;0;1;3;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0
320010205000006;1;297;297;98;82;49;31;8;3;4;3;12;0;1;1;0;1;4;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;3;1;1;3;4;3;5;1;2;7;0;5;4;9;7;6;5;4;5;7;5;7;4;5;4;8;4;1;3;9;7;4;3;5;5;3;5;5;5;5;5;6;7;3;3;4;5;1;2;4;6;2;6;4;2;2;1;2;2;3;3;0;3;2;4;1;2;1;1;1;5;1;4;2;2;1;1;0;1;1;1;1;1;1;2;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0
320010205000007;1;219;219;60;65;33;27;3;4;5;0;12;0;5;0;2;2;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;0;3;2;1;0;5;1;5;3;4;3;5;3;6;3;2;6;5;4;2;4;4;3;2;5;1;1;2;3;4;5;6;5;4;1;3;6;2;3;3;1;3;6;4;4;2;4;2;2;5;1;2;6;3;2;0;4;0;2;6;3;1;0;0;1;1;1;4;2;0;1;1;2;0;2;1;2;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
320010205000008;1;257;257;54;96;51;16;2;3;7;2;6;0;7;0;6;0;0;0;7;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;4;3;1;3;1;4;6;4;0;3;3;1;1;2;4;4;2;3;2;4;5;5;6;4;3;9;7;6;5;3;5;3;2;4;3;7;1;2;5;8;0;3;2;3;8;5;1;1;6;4;7;5;5;2;3;3;4;1;5;4;0;2;1;2;1;1;1;2;2;3;0;3;6;1;0;0;3;1;0;0;0;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
320010205000009;1;410;410;111;128;79;49;1;2;1;1;18;2;3;0;8;0;6;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;4;3;0;7;6;8;8;6;5;8;5;5;7;6;6;13;4;7;7;2;6;4;3;4;7;8;5;11;8;6;7;6;4;5;11;9;7;5;10;4;5;5;3;5;7;8;4;4;8;8;5;3;5;3;4;3;5;7;4;8;8;3;2;1;5;3;2;1;2;3;3;2;1;0;2;5;3;1;3;0;1;1;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
320010205000010;1;297;297;63;111;63;30;7;1;4;3;7;0;5;0;3;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;3;4;4;6;3;5;4;6;2;6;7;1;4;4;10;6;5;7;5;6;3;4;3;6;2;0;3;6;9;2;9;9;5;5;4;2;5;9;8;5;4;3;4;3;1;3;2;4;5;2;4;3;3;1;1;2;6;1;2;4;1;1;2;0;3;5;3;1;0;1;1;1;0;3;3;3;1;1;0;0;2;1;0;3;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0
