Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;
270010205000001;1;605;600;114;179;162;43;11;9;2;2;36;0;16;1;21;3;0;0;1;0;5;8;1;1;0;1;1;1;1;2;0;0;0;0;4;14;4;5;5;13;11;12;10;15;13;6;19;10;11;15;5;16;14;16;10;6;11;12;12;10;9;12;9;8;11;10;8;8;7;15;5;3;9;4;7;8;8;7;10;7;7;10;4;10;6;4;9;7;7;6;6;4;3;3;2;4;6;4;0;6;3;3;1;9;0;2;1;2;1;4;5;2;2;1;2;4;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
270010205000002;1;452;452;111;100;117;55;3;8;6;1;31;0;6;0;9;3;0;0;2;0;0;8;0;0;0;1;0;0;1;1;1;3;1;0;6;4;8;5;9;8;4;12;12;8;11;6;12;7;7;4;10;8;6;11;7;12;3;4;9;8;10;7;13;10;6;5;4;7;7;3;4;7;9;6;4;5;5;4;6;5;3;4;7;7;5;4;5;2;7;4;1;1;4;3;1;5;4;3;4;5;6;3;2;3;2;1;2;3;0;3;1;1;3;3;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
270010205000003;1;560;560;168;101;168;58;3;9;3;1;34;0;3;0;5;0;3;0;3;1;0;16;2;4;2;0;1;1;2;1;2;1;0;0;5;10;7;13;11;10;12;12;11;13;14;4;15;15;13;12;14;12;9;12;10;8;11;11;6;7;13;6;12;6;10;14;5;3;9;8;13;6;11;10;8;9;5;8;13;8;5;7;4;7;3;4;1;3;1;4;0;0;5;2;5;3;3;2;2;5;1;1;2;1;2;1;0;2;1;1;1;2;1;1;0;2;0;0;0;1;1;2;0;0;0;0;0;0;0;0;1;0;0;0
270010205000004;5;135;135;38;35;26;28;0;1;1;0;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;2;1;3;3;2;2;1;2;0;2;4;4;2;1;3;2;0;2;2;3;2;6;1;3;2;2;3;2;0;0;2;0;1;2;3;4;3;2;2;3;0;3;3;1;1;2;2;1;0;1;0;1;1;2;3;0;1;0;2;2;1;1;2;1;0;2;2;0;1;0;1;2;0;0;2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270010205000005;8;620;620;171;81;236;52;1;8;7;1;35;0;9;2;15;1;1;0;0;0;0;7;0;0;0;0;4;0;1;0;0;0;1;1;21;14;12;18;22;14;13;15;18;18;15;19;14;15;11;12;21;7;11;14;12;14;12;11;11;8;10;6;7;6;5;5;7;8;11;4;6;7;8;5;2;5;7;8;1;2;4;4;7;5;5;5;4;2;7;3;3;2;1;6;4;4;8;2;4;2;1;0;4;3;2;5;0;4;1;1;2;1;2;0;1;3;1;0;1;1;4;1;0;1;0;0;0;0;0;0;0;0;0;0
270010205000006;8;292;292;44;97;103;21;1;4;3;1;13;0;1;0;2;2;0;0;0;0;0;5;0;0;1;0;2;1;1;0;0;0;0;0;9;4;6;4;7;4;3;5;7;8;8;5;13;10;4;6;6;10;4;6;4;4;12;4;5;6;3;3;4;5;2;1;2;5;3;3;1;2;1;2;7;2;4;5;2;4;1;2;1;7;1;0;2;1;1;0;3;1;1;0;4;3;0;4;3;3;2;0;5;1;2;2;0;1;2;0;2;0;0;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
270010205000007;8;53;53;4;24;19;3;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;3;0;2;2;2;2;2;0;0;4;2;0;1;0;2;2;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;2;1;0;0;2;0;0;3;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
270010205000008;8;266;266;27;77;115;22;2;1;2;0;9;0;9;0;2;0;0;0;0;0;0;7;0;0;2;1;3;0;0;0;0;1;0;0;9;0;3;9;7;8;6;7;7;4;11;13;11;6;3;6;4;5;7;1;8;5;5;2;10;3;4;4;3;3;4;4;2;6;3;1;4;0;2;1;1;3;6;1;0;4;0;5;2;2;0;0;2;1;4;1;2;2;4;3;0;2;0;1;0;1;1;1;2;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
270010205000009;8;692;692;94;217;250;48;6;7;5;2;31;0;7;0;21;2;2;0;0;0;0;17;4;2;2;0;1;0;2;2;1;0;1;2;19;11;23;12;16;14;15;19;13;11;6;21;16;25;18;16;13;14;12;16;19;13;7;9;10;8;14;13;10;10;14;8;6;13;4;6;10;7;3;5;5;5;6;5;5;8;5;10;5;2;3;4;6;2;6;4;3;2;8;6;5;7;4;3;6;3;1;5;3;5;2;2;1;3;2;3;1;2;1;5;1;1;0;2;3;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
270010205000010;8;917;908;208;157;385;65;7;13;6;6;55;1;6;0;7;1;0;0;0;0;0;27;3;1;1;1;1;1;3;3;5;2;6;0;25;24;23;23;28;27;21;21;21;25;25;30;29;18;27;27;15;11;22;18;14;11;21;17;11;8;11;15;13;14;3;12;5;13;12;16;10;8;6;8;4;6;7;4;6;7;7;7;2;5;5;7;6;7;6;8;2;3;6;10;4;5;4;2;6;3;4;1;9;3;2;6;5;5;4;0;5;3;2;0;1;1;2;2;0;1;0;3;0;0;0;1;0;0;1;0;1;0;1;0
