Cod_setor;Situacao_setor;V001;V002;V003
270040910000004;5;323;8;0
270040910000005;5;200;0;0
270040910000006;8;125;3;0
270040910000007;8;162;0;0
270040910000008;6;220;7;0
270040910000009;6;244;9;0
270040910000010;8;157;2;0
270040910000011;5;203;1;0
270040910000012;8;178;0;1
270040910000013;5;45;0;0
270040910000014;5;100;0;0
270040910000015;5;111;1;0
270040910000016;5;285;2;0
270040910000017;5;177;3;0
270050805000001;1;378;0;0
270050805000002;1;285;1;0
270050805000003;1;214;2;0
270050805000004;1;299;5;0
270050805000005;1;201;0;0
270050805000006;1;345;1;0
270050805000007;1;206;3;0
270050805000009;8;109;0;0
270050805000010;8;127;0;0
270050805000011;1;212;0;0
270050805000012;1;429;1;0
270050805000013;1;211;1;0
270050805000014;1;134;3;0
270050805000015;1;62;2;0
270060705000001;1;168;2;0
270060705000002;1;95;2;0
270060705000003;1;68;0;0
270060705000004;1;30;0;0
270060705000005;8;7;0;0
270060705000006;8;155;1;0
270060705000007;1;261;1;0
270060705000008;1;196;0;0
270060705000009;1;69;1;0
270060705000010;1;165;2;0
270060705000011;1;9;0;0
270060705000012;1;44;0;0
270060705000013;1;38;0;0
270060705000014;1;40;0;0
270060705000015;1;68;0;0
270060705000016;1;16;0;0
270060705000017;1;5;0;0
270060705000018;1;16;0;0
270060705000019;5;129;0;0
270070605000001;1;147;0;0
270070605000002;1;336;2;0
270070605000003;1;245;1;0
270070605000004;1;340;1;0
270070605000005;1;179;1;0
270070605000006;1;425;0;0
270070605000007;1;300;0;0
270070605000008;1;235;0;0
270070605000009;1;308;1;0
270070605000010;5;95;0;0
270070605000011;5;42;0;0
270070605000012;8;290;0;0
270070605000013;5;79;0;0
270070605000014;8;181;0;0
270070605000015;8;219;0;0
270070605000016;8;208;6;0
270080505000001;1;159;1;0
270080505000002;1;179;3;0
270080505000003;8;17;0;0
270080505000004;8;65;0;0
270080505000005;4;101;0;0
270080505000006;8;118;1;1
270080505000007;5;47;0;0
270080505000008;8;147;0;0
270090405000001;1;247;1;0
270090405000002;8;317;4;0
270090405000003;5;104;0;0
270090405000004;5;48;0;0
270090405000005;8;288;1;0
270090405000006;5;143;1;1
270090405000007;5;100;1;0
270090405000008;5;77;0;0
270090405000009;8;164;0;0
