Cod_setor;Situacao_setor;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200;V201;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;V252;V253;V254;V255;
270010205000001;1;384;2;7;8;2;9;10;10;16;10;17;9;14;7;17;7;7;7;11;12;5;8;4;13;11;7;7;5;6;3;6;8;7;5;6;7;4;6;2;2;3;6;4;5;2;3;2;4;2;2;2;5;3;4;2;5;1;5;0;0;0;1;2;3;1;0;2;1;3;2;1;1;0;0;0;0;3;128;31;160;0;15;9;12;1;445;1;4;8;10;8;15;12;6;18;9;11;14;5;16;11;15;9;6;11;12;12;9;9;11;8;6;10;10;7;8;5;13;5;3;7;4;6;5;6;6;8;6;5;7;3;8;6;3;5;3;3;2;4;3;3;3;1;3;2;1;0;3;0;3;0;6;0;0;1;1;0;0;0;0;0;1;75;135;147;1;20;12;21;0
270010205000002;1;321;1;6;9;7;9;9;12;7;11;9;11;10;10;8;9;4;8;4;8;6;8;8;5;10;8;6;6;2;7;3;4;9;5;2;2;4;2;3;7;2;3;8;4;4;2;3;3;1;3;2;3;1;0;1;6;1;1;2;0;1;0;1;0;2;1;1;0;1;0;0;0;0;1;1;0;3;88;32;140;2;13;6;8;0;348;0;3;2;9;11;6;11;6;12;7;7;4;10;8;6;10;7;12;3;4;8;7;10;7;13;10;6;5;3;7;7;2;4;6;9;5;3;4;4;3;4;5;3;3;5;7;5;3;3;1;4;3;1;0;4;2;0;2;3;1;3;3;3;2;0;2;2;1;1;2;0;3;1;1;1;3;82;88;114;3;13;3;15;0
270010205000003;1;389;3;6;4;8;11;10;7;17;11;17;13;12;17;12;13;11;13;8;6;4;5;15;7;9;7;5;7;4;6;6;6;5;1;8;5;2;7;7;6;4;4;15;3;5;3;5;3;2;3;2;4;0;2;1;1;0;0;0;2;0;1;0;1;0;1;0;1;2;0;1;1;0;1;0;0;0;87;83;170;1;6;6;4;0;437;2;5;11;12;10;13;13;4;15;14;13;12;14;12;9;12;10;7;11;11;6;7;11;5;12;6;10;13;5;2;7;8;12;6;11;9;6;6;4;7;10;7;5;5;2;6;2;3;0;3;1;1;0;0;2;1;2;1;2;1;1;4;1;0;1;0;1;1;0;2;0;1;1;2;0;5;142;81;139;1;12;3;12;3
270010205000004;5;94;0;0;1;1;3;3;1;2;4;5;5;3;3;1;1;4;1;0;4;1;1;1;3;3;0;0;2;2;1;1;0;2;1;2;3;2;1;2;0;2;2;0;0;0;5;1;0;1;1;1;0;1;0;1;0;1;0;1;1;0;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;28;9;45;0;4;0;3;0;98;0;1;2;2;2;1;2;0;2;4;4;2;1;2;2;0;2;1;3;2;6;1;3;2;1;2;2;0;0;1;0;1;1;2;4;2;2;1;3;0;3;3;0;0;1;1;1;0;1;0;1;0;1;2;0;0;0;0;2;1;1;2;0;0;2;2;0;0;0;1;0;0;0;0;1;3;22;29;35;1;3;0;1;0
270010205000005;8;346;2;3;5;17;8;10;17;13;9;13;12;20;11;12;18;10;8;12;8;14;5;11;6;6;4;7;8;3;2;5;4;4;2;5;1;1;2;4;2;3;3;3;0;2;0;2;1;4;1;0;1;0;0;2;2;1;1;0;2;4;2;0;2;0;1;0;0;0;1;0;0;0;1;0;0;3;38;66;181;1;8;5;12;0;350;6;7;7;8;15;15;14;19;13;14;11;10;21;6;11;13;12;13;11;9;9;7;6;6;6;1;4;4;4;5;9;2;3;4;4;2;1;2;3;3;0;1;3;2;1;1;2;4;1;0;2;1;1;1;0;0;1;2;1;0;3;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;82;38;150;2;12;6;16;0
270010205000006;8;185;0;0;1;2;3;5;7;5;6;10;8;9;10;6;8;6;6;9;1;2;7;3;4;2;7;7;2;1;3;0;2;3;2;0;3;1;1;2;2;1;1;1;0;0;0;0;0;3;1;1;0;1;1;1;0;0;1;1;1;2;1;2;1;1;1;1;1;1;0;3;0;0;0;1;0;0;62;6;94;0;9;5;3;0;198;0;0;0;3;6;8;7;5;13;9;4;6;5;10;4;6;4;4;12;3;3;6;3;2;4;5;1;1;2;4;2;2;1;1;1;1;5;2;2;5;2;1;0;2;0;4;0;0;2;0;0;0;2;0;0;0;1;2;0;4;2;3;0;0;3;0;2;0;0;1;1;0;2;0;0;2;30;70;77;1;5;1;5;0
270010205000007;8;36;1;1;1;0;1;2;1;1;2;3;1;0;3;1;2;1;2;0;2;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;18;0;2;0;0;0;40;0;1;0;3;0;2;2;2;2;2;0;0;4;2;0;1;0;2;2;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;15;0;1;0;0;1
270010205000008;8;131;0;0;1;2;3;6;3;11;12;8;4;7;4;7;2;3;3;3;1;3;4;3;1;4;2;4;1;3;2;2;3;0;0;1;2;0;2;1;1;0;0;1;2;0;1;1;0;0;1;0;2;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;39;5;68;1;5;3;2;0;132;0;0;2;0;4;2;10;12;9;6;3;6;4;4;7;1;6;5;4;2;9;3;3;2;1;2;2;2;0;2;3;0;2;0;1;0;1;0;2;0;0;1;0;1;0;1;0;0;1;0;1;0;0;2;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;41;66;0;3;3;1;0
270010205000009;8;417;0;3;2;9;9;9;11;20;16;15;23;22;11;12;10;16;13;12;20;10;11;10;8;4;6;3;5;9;6;5;7;5;5;3;2;7;4;5;8;2;3;7;2;2;3;4;0;3;2;1;1;0;0;0;2;3;0;2;1;2;3;1;0;1;1;1;2;0;1;1;1;2;0;0;1;6;134;21;205;0;12;5;15;2;442;2;1;5;12;8;10;5;21;16;25;17;16;13;14;11;14;18;11;7;7;9;6;10;12;8;8;13;5;4;12;3;4;7;4;3;4;5;4;4;5;5;5;4;4;2;2;1;2;3;1;3;2;2;1;3;3;4;2;2;1;4;2;1;4;2;3;1;2;0;0;0;1;0;0;1;6;60;156;158;1;10;5;22;1
270010205000010;8;401;0;0;1;16;14;18;20;24;20;25;17;15;16;19;18;14;18;11;7;9;10;3;8;5;8;9;1;3;5;4;2;5;2;1;5;1;2;3;2;1;1;3;1;0;3;4;2;1;2;3;1;0;0;1;0;2;1;0;2;0;0;3;2;1;1;0;1;1;0;1;0;0;1;0;0;1;57;57;225;1;20;2;7;0;461;0;3;5;9;16;21;24;25;28;17;24;27;15;11;20;17;10;9;18;13;10;4;9;13;11;9;2;8;0;8;7;8;3;2;3;4;3;2;4;2;3;2;4;2;0;2;1;4;1;1;1;1;1;0;2;1;1;1;0;1;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;3;82;85;220;2;18;2;19;0
270010205000011;8;358;4;2;10;5;8;10;16;13;17;10;17;12;9;20;9;13;7;14;12;8;10;8;9;3;3;8;2;6;5;3;1;3;7;2;5;5;2;1;3;3;5;4;2;2;1;5;0;1;1;1;2;2;0;4;3;0;2;1;0;0;1;2;2;2;0;2;1;0;0;3;2;0;0;0;0;2;56;49;183;3;18;13;7;0;390;1;1;4;7;8;14;7;10;12;16;8;8;19;16;16;13;8;10;5;6;19;6;12;7;8;2;5;5;6;7;6;5;5;6;8;4;2;6;3;4;4;4;6;4;4;3;2;2;1;2;7;1;1;3;1;1;2;1;3;3;1;3;3;1;2;3;1;1;1;0;1;0;1;0;1;1;110;70;144;6;12;12;14;1
270010205000012;8;276;0;1;6;7;10;6;8;7;11;15;12;10;10;9;7;7;11;7;5;3;4;7;3;3;2;2;2;3;4;4;3;1;1;2;4;4;5;5;2;7;2;2;2;1;1;1;2;3;4;1;2;6;1;2;2;0;1;0;1;1;3;2;2;2;2;1;1;1;0;0;0;0;1;0;0;6;109;1;123;0;8;1;6;3;293;2;4;6;7;5;10;11;9;11;5;18;10;9;8;14;4;6;4;5;4;6;3;4;5;2;1;4;8;2;2;2;6;0;4;1;7;6;6;6;3;4;2;5;4;2;3;1;0;2;1;3;3;1;2;0;3;2;0;2;5;2;3;0;1;0;4;0;0;1;0;1;2;0;0;1;3;20;118;111;1;7;1;9;1
270010205000013;8;324;0;1;2;6;8;9;15;17;11;19;17;17;9;12;12;14;10;6;6;9;2;7;4;8;4;3;8;3;4;3;5;5;4;4;2;3;10;2;5;4;1;2;3;2;5;3;0;0;2;0;0;2;1;0;0;3;1;0;0;3;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;100;20;162;1;8;7;9;0;389;1;1;4;7;11;16;12;14;21;17;21;14;20;14;13;16;9;13;9;9;8;12;6;6;4;7;4;6;0;5;2;8;7;4;7;3;6;5;4;4;3;3;2;4;1;0;4;1;0;2;0;2;0;2;0;2;0;0;1;0;1;3;1;0;1;2;2;0;0;0;0;1;0;0;0;1;46;114;178;1;13;8;3;1
270010205000014;8;259;5;3;7;7;7;14;9;8;11;12;11;7;13;11;13;7;5;6;5;8;3;1;2;3;2;1;4;4;1;2;4;2;4;3;5;3;3;4;1;2;1;4;4;1;2;1;1;1;1;2;2;2;0;2;0;1;1;1;2;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;1;61;18;143;0;5;2;1;0;273;4;5;7;8;7;10;16;7;16;10;11;6;8;10;11;6;2;3;6;5;5;2;3;3;1;3;6;7;4;2;4;2;8;3;3;5;4;4;2;3;5;1;3;3;1;2;1;3;0;0;1;1;0;0;3;1;1;1;0;2;4;0;2;1;0;3;0;1;0;0;0;0;1;0;0;0;36;69;124;0;9;0;2;2
270010205000015;5;54;0;0;0;2;0;1;1;0;2;0;1;1;1;3;1;1;3;1;1;1;0;0;1;1;1;1;0;3;0;1;1;0;0;0;1;1;0;1;0;1;1;1;0;2;0;0;1;0;2;1;1;2;1;0;0;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;2;22;4;24;1;0;0;1;0;53;1;1;0;0;0;0;1;0;0;3;1;2;1;0;1;0;0;1;2;0;0;0;0;0;1;1;0;1;0;1;0;1;0;2;0;0;2;2;1;1;0;1;0;1;0;1;0;1;1;0;0;0;2;1;1;0;2;0;0;1;0;2;0;1;1;1;0;0;1;0;0;0;0;2;0;6;12;22;14;1;1;0;1;0
270010205000016;5;165;0;2;5;3;4;4;6;7;7;1;3;6;6;8;4;4;5;4;2;3;1;1;3;1;3;1;0;5;1;1;3;2;2;1;3;5;1;5;6;2;4;3;1;1;1;0;1;1;0;2;0;3;3;1;0;0;0;1;3;2;1;0;0;1;2;0;0;0;1;1;0;0;0;0;1;0;38;24;75;3;7;0;4;0;170;0;0;2;4;2;3;2;7;7;4;7;4;5;4;3;4;5;4;3;1;0;2;3;2;3;4;1;7;2;3;0;4;2;4;3;1;2;3;3;3;3;0;5;1;4;1;2;2;3;1;0;2;1;1;1;1;4;0;1;2;0;1;2;1;0;1;0;0;0;1;0;0;1;0;0;5;51;41;55;2;3;2;8;0
