Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
270910305000016;8;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
270910305000017;5;13;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;2;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
270910305000018;8;74;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;1;3;3;0;0;0;1;2;3;1;2;3;0;0;2;3;2;0;1;4;1;3;2;6;1;2;0;3;1;2;1;2;1;0;1;3;1;0;0;0;1;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;25;0;1;1;2;3;4;4;4;3;2;1;0;0;0;0
270910305000019;5;47;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;0;1;0;0;2;0;0;2;0;0;0;2;2;2;0;0;0;1;0;1;0;0;2;2;2;1;1;3;2;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;13;0;1;3;4;1;0;0;1;3;0;0;0;0;0;0
270910305000020;1;239;0;0;0;0;1;0;0;0;1;0;0;3;3;3;2;5;6;5;8;9;8;6;7;4;6;11;5;8;4;5;4;7;10;2;5;9;5;3;8;2;3;3;2;4;3;2;4;3;2;2;7;1;2;4;1;4;6;3;1;2;1;0;1;1;1;2;1;0;1;1;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;116;1;1;9;20;23;16;14;12;4;2;4;6;1;2;1
270910305000021;1;46;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;1;0;0;0;1;1;2;1;1;0;2;1;0;2;3;2;0;1;0;2;3;0;1;1;1;1;0;1;0;0;2;1;1;2;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;1;2;1;0;0;2;1;3;0;0;1;0;0;0
270910305000022;8;57;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;2;0;1;1;2;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;2;1;2;0;1;3;0;3;2;0;1;0;0;2;0;2;1;3;0;4;5;0;0;1;1;2;1;0;1;0;2;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;22;0;0;1;3;1;0;1;4;5;2;1;2;1;1;0
270915205000001;1;110;0;0;0;0;0;0;0;0;0;2;0;1;1;2;0;3;2;2;2;2;2;3;4;2;4;3;0;2;1;1;5;1;1;2;3;3;7;2;1;4;3;0;0;3;2;0;4;2;3;1;2;0;3;1;2;2;1;1;2;1;2;0;2;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;64;0;2;4;10;10;5;7;10;4;3;3;2;3;1;0
270915205000002;1;184;0;0;0;0;1;0;0;0;2;0;6;6;1;0;2;0;3;6;3;5;4;2;8;5;6;3;1;2;5;2;3;2;4;5;3;3;7;4;4;3;8;7;3;0;3;1;5;2;5;2;4;1;1;4;4;4;2;4;0;1;1;1;0;2;2;2;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;129;1;2;15;17;24;13;13;15;14;5;5;4;0;0;1
270915205000003;1;61;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;2;5;1;0;0;1;0;2;2;1;1;1;2;2;0;0;2;0;2;1;1;0;1;2;1;2;3;1;2;0;2;0;0;3;2;1;1;0;1;0;0;1;0;1;2;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;1;2;8;3;7;2;4;5;4;3;1;3;0
