Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
521190905000138;2;0;34465;34465;0;0;0;1;1;2;0;1;2;0;0;
521190905000139;2;0;26090;26090;0;0;0;4;2;2;0;1;1;0;1;
521190905000141;1;0;195650;195650;0;0;4;27;48;26;6;1;0;1;7;
521190905000142;1;0;212512;212512;0;1;7;41;53;26;8;2;1;0;9;
521190905000143;1;0;34135;34135;0;0;1;4;8;8;2;1;0;0;0;
521190905000144;1;0;246971;246971;0;1;5;24;40;37;9;9;2;0;8;
521190905000145;1;0;44545;44545;0;0;0;1;6;5;3;4;1;0;0;
521200605000001;1;2;292337;291317;1020;3;6;47;95;51;11;3;0;0;3;
521200605000002;1;5;340730;336858;3872;2;11;38;89;52;10;5;4;1;8;
521200605000003;1;1;252432;252432;0;2;14;35;74;36;9;12;1;0;6;
521200605000004;1;0;124057;124057;0;10;20;46;61;21;3;1;0;0;12;
521200605000005;8;0;23899;23899;0;0;1;6;8;3;0;1;0;0;0;
521200605000006;8;0;75540;75540;0;1;5;17;17;13;2;1;1;0;2;
521200605000007;8;2;133531;132721;810;0;4;11;20;9;3;2;3;2;1;
521200605000008;8;2;90877;90197;680;5;14;27;32;6;2;0;1;1;1;
521200605000009;2;2;34175;33307;868;2;5;9;16;7;1;0;0;0;0;
521205505000001;1;6;426837;413025;13812;6;24;84;132;61;9;9;3;1;2;
521205505000002;1;0;266876;266876;0;10;29;79;109;26;5;5;0;0;2;
521205505000003;8;0;79161;79161;0;0;3;2;16;6;0;1;0;1;0;
521205505000004;8;0;61230;61230;0;0;4;8;20;9;1;2;0;0;2;
521205505000005;8;0;58879;58879;0;1;4;18;21;12;1;1;0;0;4;
521205505000006;8;0;34894;34894;0;0;0;2;5;3;0;4;0;0;1;
521210505000001;1;0;233257;233257;0;2;3;27;80;36;7;4;2;0;4;
521210505000002;1;1;253335;246485;6850;1;7;24;87;37;15;0;1;0;3;
521210505000003;1;1;268404;267704;700;1;8;27;67;46;5;3;4;1;4;
521210505000004;1;0;829068;829068;0;0;4;25;80;72;23;22;14;7;12;
521210505000005;1;0;529145;529145;0;4;8;27;84;67;24;13;5;3;6;
521210505000006;1;1;579496;578986;510;4;5;35;117;69;24;17;7;3;8;
521210505000007;1;0;376087;376087;0;5;12;64;123;58;8;3;2;1;6;
521210505000008;1;0;325166;325166;0;2;8;60;107;61;11;2;0;0;6;
521210505000009;8;1;133899;132879;1020;0;2;10;23;14;4;2;2;3;1;
521210505000010;5;1;25785;25285;500;0;2;8;14;6;0;0;0;0;1;
521210505000011;8;0;60083;60083;0;0;0;6;14;9;0;2;2;0;0;
521210505000012;8;0;106152;106152;0;0;0;18;27;11;3;5;0;1;5;
521210505000013;8;0;56876;56876;0;0;1;6;20;10;2;1;1;0;0;
521210505000014;1;0;221350;221350;0;0;3;48;71;40;7;1;1;0;6;
521210505000015;1;0;311469;311469;0;0;7;27;70;37;8;7;6;1;3;
