Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;
240010905000001;1;7;0;0;7;0;3;0;0;2;0
240010905000002;2;13;1;1;9;0;15;2;0;3;0
240010905000003;1;12;0;1;8;0;19;0;0;7;0
240010905000004;1;6;"X";"X";"X";"X";"X";"X";"X";"X";"X"
240010905000005;1;12;0;0;3;0;10;0;0;8;0
240010905000006;1;8;0;0;9;0;16;0;0;6;0
240010905000007;1;11;1;0;14;0;14;1;0;15;0
240010905000008;8;7;0;0;5;0;10;0;0;12;0
240010905000009;8;11;1;0;7;0;11;0;0;6;0
240010905000010;5;4;0;0;4;0;5;0;0;2;0
240010905000011;5;5;0;0;2;0;9;0;0;4;0
240010905000012;8;8;1;0;16;0;14;0;1;15;0
240010905000013;1;10;4;0;4;0;12;1;0;1;0
240010905000014;1;1;0;0;0;0;3;0;0;3;0
240010905000015;1;3;"X";"X";"X";"X";"X";"X";"X";"X";"X"
240010905000016;1;11;0;0;6;0;6;0;0;4;0
240010905000017;1;0;"X";"X";"X";"X";"X";"X";"X";"X";"X"
240010905000018;1;2;0;0;2;0;6;0;0;3;0
240010905000019;1;0;0;0;1;0;1;0;0;1;0
240010905000020;1;3;0;0;1;0;7;0;0;3;0
240010905000021;1;11;0;0;7;0;9;1;0;4;0
240010905000022;1;0;"X";"X";"X";"X";"X";"X";"X";"X";"X"
240010905000023;1;7;0;0;3;0;4;0;1;2;0
240010905000024;1;8;0;0;11;0;14;0;0;9;0
240010905000025;1;2;0;0;2;0;3;0;0;6;0
240010905000026;1;10;0;0;2;0;8;0;0;1;0
240010905000027;1;7;0;0;10;0;6;0;0;16;0
240010905000028;1;4;0;0;1;0;4;0;0;1;0
240020805000001;1;25;0;0;14;0;28;0;0;12;0
240020805000002;1;13;0;1;5;0;7;0;0;7;0
240020805000003;1;11;1;0;13;0;13;2;0;5;0
240020805000004;1;18;0;0;10;0;16;0;0;10;0
240020805000005;1;15;0;0;10;0;18;1;0;13;0
240020805000006;1;10;2;4;16;0;14;2;1;12;0
240020805000007;1;21;1;0;15;0;18;2;0;25;0
240020805000008;1;11;1;0;15;0;21;2;0;19;0
240020805000009;1;20;0;0;9;0;21;0;0;15;0
240020805000010;1;11;3;1;12;0;15;2;0;7;0
240020805000011;1;15;1;1;14;0;14;0;0;17;0
240020805000012;1;18;4;0;8;0;19;5;1;9;0
240020805000013;1;8;0;0;10;0;8;1;0;11;0
240020805000014;1;17;0;1;21;0;25;3;0;20;0
240020805000015;1;17;0;0;18;0;12;0;1;15;0
240020805000016;1;19;1;0;15;0;31;0;0;21;0
240020805000017;1;21;6;3;13;0;18;1;2;16;0
240020805000018;1;28;1;0;35;0;30;0;0;23;0
240020805000019;1;10;1;1;13;0;17;0;0;11;0
240020805000020;1;23;3;0;14;0;14;2;0;7;0
240020805000021;1;28;1;1;23;0;30;1;1;32;0
240020805000022;1;12;1;0;24;0;14;0;3;15;0
240020805000023;1;20;0;0;16;0;22;0;0;24;0
240020805000024;1;11;0;1;14;0;18;1;1;14;0
240020805000025;1;16;0;0;18;0;12;0;1;15;0
240020805000026;1;11;0;0;8;0;5;0;1;9;0
240020805000027;1;17;0;0;30;0;15;0;0;37;0
240020805000028;1;27;1;0;13;0;15;1;0;12;0
240020805000029;1;19;1;1;18;0;21;1;0;21;0
240020805000030;5;5;2;0;7;0;6;1;0;15;0
240020805000031;7;2;0;0;5;0;2;0;0;6;0
240020805000032;8;1;0;1;7;0;5;0;0;5;0
240020805000033;8;20;1;0;33;0;23;2;0;25;0
240020805000034;5;11;0;0;8;0;9;3;0;9;0
240020805000035;5;9;1;0;5;0;0;0;0;3;0
240020805000036;8;3;0;0;15;0;1;0;0;14;0
240020805000037;7;3;0;0;17;0;7;2;0;28;0
240020805000038;8;7;2;1;20;0;2;0;0;20;0
240020805000039;8;11;0;0;9;0;6;0;0;15;0
240020805000040;8;6;0;0;8;0;6;0;0;7;0
240020805000041;4;5;0;0;7;0;4;0;0;9;0
240020805000042;4;7;0;0;9;0;6;0;0;13;0
240020805000043;4;11;1;0;14;0;13;0;1;12;0
