Cod_setor;Situacao_setor;V422;V423;V424;V425;V426;V427;V428;V429;V430;V431;V432;V433;V434;V435;V436;V437;V438;V439;V440;V441;V442;V443;V444;V445;V446;V447;V448;V449;V450;V451;V452;V453;V454;V455;V456;V457;V458;V459;V460;V461;V462;V463;V464;V465;V466;V467;V468;V469;V470;V471;V472;V473;V474;V475;V476;V477;V478;V479;V480;V481;V482;V483;V484;V485;V486;V487;V488;V489;V490;V491;V492;V493;V494;V495;V496;V497;V498;V499;V500;V501;V502;V503;V504;V505;V506;V507;V508;V509;V510;V511;V512;V513;V514;V515;V516;V517;V518;V519;V520;V521;V522;V523;V524;V525;V526;V527;V528;V529;V530;V531;V532;V533;V534;V535;V536;V537;V538;V539;V540;V541;V542;V543;V544;V545;V546;V547;V548;V549;V550;V551;V552;V553;V554;V555;V556;V557;V558;V559;V560;V561;V562;V563;V564;V565;V566;V567;V568;V569;V570;V571;V572;V573;V574;V575;V576;V577;V578;V579;V580;V581;V582;V583;V584;V585;V586;V587;V588;V589;V590;V591;V592;V593;V594;V595;V596;V597;V598;V599;V600;V601;V602;V603;V604;V605;V606;V607;V608;V609;V610;V611;V612;V613;V614;V615;V616;V617;V618;V619;V620;V621;V622
240010905000001;1;276;214;23;17;0;22;0;228;9;17;0;22;0;98;139;9;8;8;14;84;153;0;17;8;14;98;139;9;8;8;14;0;237;0;17;0;22;0;237;0;17;0;22;228;9;17;0;22;0;0;237;0;17;0;22;0;237;0;17;0;22;249;23;4;0;263;9;4;0;115;157;0;4;92;180;0;4;115;157;0;4;0;272;0;4;0;272;0;4;263;9;4;0;0;272;0;4;0;272;0;4;246;21;7;2;0;0;260;7;7;2;0;0;115;152;0;9;0;0;92;175;0;9;0;0;115;152;0;9;0;0;0;267;0;9;0;0;0;267;0;9;0;0;260;7;7;2;0;0;0;267;0;9;0;0;0;267;0;9;0;0;249;23;0;0;263;9;0;0;115;157;0;0;92;180;0;0;115;157;0;0;0;272;0;0;0;272;0;0;263;9;0;0;0;272;0;0;0;272;0;0
240010905000002;2;608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
240010905000003;1;815;126;480;23;84;31;71;605;1;107;0;102;0;544;62;91;16;91;11;534;72;91;16;91;11;544;62;91;16;91;11;64;542;19;88;20;82;21;585;5;102;0;102;558;48;105;2;86;16;0;606;0;107;0;102;0;606;0;107;0;102;180;635;0;0;814;1;0;0;726;89;0;0;716;99;0;0;726;89;0;0;103;712;0;0;26;789;0;0;749;66;0;0;0;815;0;0;0;815;0;0;174;613;0;2;0;0;786;1;2;0;0;0;712;75;2;0;0;0;702;85;2;0;0;0;712;75;2;0;0;0;97;690;0;2;0;0;26;761;0;2;0;0;735;52;2;0;0;0;0;787;0;2;0;0;0;787;0;2;0;0;174;633;6;2;806;1;8;0;724;83;2;6;714;93;2;6;724;83;2;6;101;706;2;6;26;781;0;8;741;66;8;0;0;807;0;8;0;807;0;8
240010905000004;1;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
240010905000005;1;423;209;138;28;36;4;8;332;15;58;6;8;4;174;173;36;28;8;4;239;108;37;27;8;4;170;177;29;35;8;4;9;338;0;64;0;12;0;347;0;64;0;12;339;8;61;3;12;0;0;347;0;64;0;12;0;347;0;64;0;12;241;182;0;0;398;25;0;0;218;205;0;0;284;139;0;0;207;216;0;0;9;414;0;0;0;423;0;0;412;11;0;0;0;423;0;0;0;423;0;0;194;141;0;0;0;0;310;25;0;0;0;0;214;121;0;0;0;0;246;89;0;0;0;0;203;132;0;0;0;0;9;326;0;0;0;0;0;335;0;0;0;0;324;11;0;0;0;0;0;335;0;0;0;0;0;335;0;0;0;0;2;2;239;180;3;1;395;24;1;3;217;202;3;1;281;138;1;3;206;213;1;3;8;411;0;4;0;419;4;0;408;11;0;4;0;419;0;4;0;419
240010905000006;1;746;346;163;89;40;86;22;509;0;129;0;101;7;498;11;126;3;100;8;494;15;116;13;97;11;494;15;123;6;100;8;0;509;0;129;0;108;26;483;6;123;14;94;468;41;106;23;87;21;0;509;0;129;0;108;0;509;0;129;0;108;521;223;0;0;737;7;0;0;722;22;0;0;707;37;0;0;715;29;0;0;0;744;0;0;46;698;0;0;661;83;0;0;0;744;0;0;0;744;0;0;517;223;2;0;0;2;733;7;2;0;2;0;718;22;2;0;2;0;703;37;2;0;0;2;711;29;2;0;2;0;0;740;0;2;0;2;46;694;0;2;0;2;657;83;2;0;0;2;0;740;0;2;0;2;0;740;0;2;0;2;413;206;108;19;612;7;127;0;607;12;117;10;597;22;110;17;602;17;115;12;0;619;0;127;33;586;13;114;544;75;117;10;0;619;0;127;0;619;0;127
240010905000007;1;791;456;184;51;24;35;38;638;2;72;3;70;3;148;492;19;56;15;58;143;497;38;37;13;60;155;485;26;49;15;58;0;640;0;75;0;73;0;640;0;75;0;73;612;28;61;14;72;1;0;640;0;75;0;73;0;640;0;75;0;73;533;236;0;0;763;6;0;0;180;589;0;0;194;575;0;0;194;575;0;0;0;769;0;0;0;769;0;0;729;40;0;0;0;769;0;0;0;769;0;0;475;197;33;15;2;0;669;3;45;3;2;0;170;502;10;38;0;2;177;495;10;38;0;2;181;491;10;38;0;2;0;672;0;48;0;2;0;672;0;48;0;2;650;22;44;4;2;0;0;672;0;48;0;2;0;672;0;48;0;2;446;194;91;41;635;5;129;3;165;475;17;115;170;470;24;108;174;466;22;110;0;640;0;132;0;640;0;132;614;26;115;17;0;640;0;132;0;640;0;132
240010905000008;8;578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
240010905000009;8;372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
240010905000010;5;282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
