Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
240325105000095;1;75;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0;3;1;2;0;4;1;1;3;1;4;2;2;0;2;0;2;2;2;3;3;3;3;0;1;1;1;3;2;2;1;0;0;1;1;3;3;0;1;0;1;1;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;2;1;5;8;12;6;14;6;4;8;4;1;2;1
240325105000096;1;133;0;0;0;0;0;0;0;0;1;0;0;1;5;4;7;1;5;1;0;5;2;3;6;2;2;4;1;4;7;1;1;3;3;3;4;4;5;2;4;3;3;5;0;3;5;4;1;3;2;0;2;0;2;0;0;0;0;2;0;0;0;1;0;0;0;2;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;0;1;17;12;15;17;14;18;16;10;3;2;0;2;3
240325105000097;1;81;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;2;2;0;0;5;3;3;1;6;2;2;1;3;3;3;1;3;1;2;2;2;3;5;0;2;2;2;2;0;0;0;2;1;1;0;0;1;2;1;0;0;2;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;3;4;12;14;11;14;7;3;4;4;1;1;2
240325105000098;1;86;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;0;2;2;2;2;2;2;2;2;2;1;1;2;1;4;0;2;4;3;2;4;4;2;1;2;2;1;1;1;0;0;4;2;0;1;3;0;1;1;0;1;0;1;2;1;1;0;0;1;2;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;3;8;10;7;13;13;7;5;6;4;3;4;2
240325105000099;1;113;0;0;0;0;0;0;0;0;0;1;1;0;1;0;4;3;1;4;1;4;4;3;4;6;2;2;1;3;3;2;7;3;3;4;2;3;1;5;5;2;1;0;0;0;4;4;4;1;0;0;2;1;2;1;0;1;0;0;0;2;2;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;1;5;12;14;6;15;14;1;6;4;1;2;0;0
240325105000100;1;189;0;1;1;0;0;1;0;0;0;0;3;2;3;2;7;4;1;9;7;3;12;8;2;2;1;7;1;2;4;4;6;7;4;2;3;9;3;14;4;3;1;5;1;4;3;0;1;1;4;1;1;2;1;3;2;1;3;3;0;0;0;2;0;0;0;1;0;1;1;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;2;1;17;23;25;16;22;33;12;6;7;3;2;3;3
240325105000101;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;0;0;0;1;0;0;0;0;2;1;1;0;2;1;1;1;4;1;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;4;1;3;2;1;6;8;1;3;1;1;0
240325105000102;1;108;0;0;0;0;0;0;0;0;0;1;2;3;0;1;1;2;2;0;3;1;3;0;2;0;0;1;6;4;4;1;2;2;5;3;1;2;3;3;4;3;3;4;2;1;1;1;1;2;2;2;1;0;0;0;2;1;2;3;0;1;2;1;1;1;3;2;1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;1;7;8;5;16;9;8;8;5;3;3;4;0;0
240325105000103;1;102;0;0;0;0;0;0;0;1;0;0;2;1;1;3;3;0;1;1;2;3;7;2;1;5;2;5;1;1;5;3;5;3;3;2;1;4;3;0;3;3;0;2;3;1;0;3;3;1;1;1;0;4;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;1;8;5;14;13;13;7;3;6;1;2;0;0;0
240325105000104;1;137;0;0;0;0;0;0;0;2;0;3;0;2;1;1;3;0;2;1;5;2;6;7;5;2;2;3;7;5;1;6;7;4;2;5;3;2;2;1;2;4;3;1;3;4;1;1;0;2;3;1;2;0;1;1;2;3;0;0;3;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;102;0;5;7;10;21;18;17;9;6;3;2;2;1;1;0
240325105000105;1;136;0;0;0;0;0;0;0;0;1;2;0;3;0;2;3;6;2;4;8;2;1;2;2;1;4;3;2;4;2;8;8;3;6;7;3;4;1;3;7;1;3;2;4;1;1;2;0;0;2;2;4;0;1;3;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;3;6;19;7;15;19;12;5;4;2;2;0;0;0
240325105000106;1;144;0;1;0;0;0;2;1;0;0;1;3;1;3;5;2;4;2;11;4;4;6;3;7;3;3;7;4;4;1;4;3;1;1;3;3;5;3;5;1;0;1;2;3;2;3;2;2;5;3;2;0;0;1;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;1;4;12;22;18;19;7;10;7;9;0;2;0;0;0
240325105000107;1;124;0;0;0;0;0;0;0;0;1;1;0;0;3;1;1;3;0;2;2;6;1;3;4;2;9;2;3;5;3;0;2;3;6;3;1;2;5;3;5;2;5;2;2;1;1;1;2;2;1;3;3;1;4;0;1;1;0;0;1;0;2;1;0;1;2;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;2;5;13;19;13;15;16;10;6;9;2;5;2;0
240325105000108;1;128;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;4;2;2;5;3;6;11;6;3;7;3;3;6;4;2;5;3;3;1;4;3;3;3;3;1;2;2;1;1;3;0;0;0;1;2;1;0;2;1;2;1;1;0;1;2;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;118;0;0;3;14;29;22;14;15;5;3;4;3;4;2;0
240325105000109;1;58;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;1;0;2;0;1;4;1;1;2;1;1;2;2;1;0;3;3;1;2;0;2;1;1;0;1;0;4;3;6;0;0;1;0;0;1;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;1;4;7;6;7;8;3;12;2;4;0;0;1
240325105000110;1;52;0;0;0;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;2;0;2;0;0;1;1;0;3;0;1;1;2;2;1;0;3;1;2;2;0;1;0;1;0;1;1;2;2;0;1;0;0;1;1;0;0;0;0;2;2;0;0;0;0;0;2;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;42;2;0;2;3;3;4;5;8;2;6;1;3;0;2;1
240325105000111;1;106;0;0;0;0;0;0;1;0;0;0;1;0;1;1;2;1;3;4;2;3;2;2;3;3;1;1;3;3;3;2;0;2;8;3;1;3;5;3;3;4;2;4;2;2;2;2;0;2;0;3;2;1;2;2;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;0;1;5;13;11;12;14;17;12;6;7;3;1;1;0
240325105000112;1;146;0;0;0;0;0;0;0;0;0;2;3;1;3;0;3;1;1;2;2;2;5;5;5;6;1;6;8;6;5;8;2;1;5;1;3;4;4;1;3;4;4;2;1;2;2;1;3;2;0;1;4;4;2;0;0;2;2;2;3;0;0;2;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;143;0;2;10;7;22;33;12;16;11;6;10;8;3;1;2
