Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;
510010205000001;1;987;987;289;205;301;84;3;8;6;2;50;0;12;0;21;0;5;0;1;0;0;17;2;2;0;0;2;0;1;4;2;1;2;1;12;12;16;12;22;13;21;15;16;23;17;16;16;11;27;21;18;26;18;15;21;17;22;13;18;10;24;22;16;20;19;18;20;15;14;10;13;14;12;15;10;16;8;7;12;15;8;10;6;17;7;8;9;11;9;5;12;1;9;9;7;11;5;10;4;2;4;2;2;6;3;10;0;5;2;1;4;2;4;6;1;0;1;0;4;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0
510010205000002;1;856;856;242;174;223;107;35;11;5;0;37;0;4;1;17;0;0;0;0;0;0;10;1;2;1;2;0;0;1;0;1;0;0;2;16;13;22;11;17;24;14;13;18;6;20;24;23;21;23;22;20;12;13;20;12;19;18;11;10;27;22;15;14;13;12;15;17;13;11;11;9;5;14;12;11;5;12;16;7;9;6;8;8;6;6;10;10;4;4;9;5;5;4;4;8;4;4;5;3;1;1;6;2;6;4;0;0;1;4;1;3;1;2;4;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1
510010205000003;1;437;437;154;89;98;31;11;5;0;1;36;1;1;0;9;1;0;0;0;0;0;6;0;0;1;0;1;1;0;1;1;0;1;0;3;3;5;7;4;5;5;9;7;9;3;12;8;10;12;10;8;9;3;6;7;4;0;9;7;4;8;5;9;2;3;7;6;8;4;5;4;7;4;3;6;4;3;5;12;7;6;5;2;4;4;7;6;3;9;2;5;1;2;7;8;6;4;2;11;3;7;5;4;4;1;3;1;0;3;2;3;4;2;5;0;1;1;1;2;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0
510010205000004;8;171;171;50;40;61;4;0;1;1;1;7;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;1;2;1;0;4;5;7;2;4;2;4;4;3;4;2;5;2;1;2;1;0;3;3;1;2;3;3;2;3;2;1;4;2;2;2;4;1;2;3;2;3;2;7;2;2;3;3;1;3;1;0;3;3;2;1;2;1;1;3;0;0;0;2;0;3;0;1;0;0;0;0;0;0;2;1;1;3;3;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510010205000005;8;502;502;188;118;138;21;0;4;0;1;15;0;4;0;9;4;0;0;0;0;0;8;1;1;1;0;2;0;0;0;0;0;0;3;5;7;4;9;6;12;6;7;4;12;10;6;7;5;9;10;9;10;5;15;6;8;11;4;8;10;9;4;4;6;4;6;10;4;10;4;4;8;3;6;4;4;8;5;6;3;7;4;8;6;7;7;7;4;3;8;4;9;3;7;2;5;8;7;2;5;4;9;8;7;4;5;0;6;4;2;2;1;3;5;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
510010205000006;8;364;364;109;78;122;19;10;2;3;0;13;0;1;0;7;0;0;0;0;0;0;4;0;0;0;1;1;0;0;0;0;1;0;1;3;7;9;2;7;9;10;8;4;8;7;8;6;8;5;11;6;5;8;2;5;5;12;6;8;3;3;2;8;5;3;7;4;1;7;6;4;2;6;8;8;2;4;3;3;6;2;5;3;4;1;2;1;5;5;5;1;2;2;6;1;2;2;3;3;2;2;5;5;3;2;2;0;2;3;1;2;1;0;1;0;0;2;2;0;1;0;0;1;1;0;1;0;1;0;0;0;1;0;0
510010205000007;8;531;531;158;121;207;2;5;1;2;0;20;0;8;0;5;2;0;0;0;0;0;6;1;0;0;0;0;0;0;1;1;1;1;1;12;5;6;8;14;10;11;12;10;8;10;8;10;11;10;8;11;12;8;12;11;9;7;13;10;9;9;7;8;11;8;3;9;7;2;2;5;5;1;3;4;9;7;5;6;3;9;9;6;4;3;6;1;5;5;3;16;5;4;4;3;3;4;8;6;10;4;2;3;6;4;2;2;2;0;2;3;0;1;1;0;1;0;4;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1
510010207000001;1;318;318;107;70;83;21;7;1;0;0;26;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;5;2;2;9;5;5;4;7;5;4;7;3;4;10;6;5;6;6;3;5;5;1;5;3;3;3;7;2;4;7;6;3;6;2;3;2;3;4;5;3;10;0;1;3;7;3;3;7;10;6;2;8;4;4;7;5;3;3;1;8;4;2;4;2;1;4;3;2;3;2;2;1;0;1;3;1;0;0;2;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
510010207000002;8;268;268;85;62;89;13;5;2;0;0;9;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;4;4;5;5;1;4;7;3;4;8;6;7;6;3;4;9;5;1;4;6;8;2;3;2;4;3;3;4;3;6;3;3;4;4;4;3;2;8;3;3;4;4;3;3;0;4;5;0;6;0;1;2;4;5;6;6;2;3;2;2;3;2;1;1;1;0;3;1;2;0;0;2;2;1;3;0;1;2;0;0;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0
510010207000003;8;230;230;79;63;67;0;2;0;2;1;14;0;1;0;0;1;0;0;0;0;0;4;0;0;1;0;1;0;0;0;0;1;1;0;2;3;2;2;5;3;2;1;4;4;3;4;8;5;5;3;2;2;2;3;8;0;1;2;2;5;1;5;1;7;1;2;3;1;4;4;2;2;2;3;0;1;1;5;1;5;2;1;6;0;2;3;7;3;5;4;5;4;4;1;2;8;2;6;3;0;3;1;3;5;0;3;1;2;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
