Cod_setor;Situacao_setor;V001;V002;V003
510250405000064;1;71;0;0
510250405000065;1;80;0;0
510250405000066;1;108;0;0
510250405000067;1;52;0;0
510250405000068;1;18;0;0
510250405000069;1;63;1;0
510250405000070;1;71;0;0
510250405000071;1;80;0;0
510250405000072;1;144;1;0
510250405000073;1;127;1;0
510250405000074;1;142;1;0
510250405000075;1;303;4;0
510250405000076;1;81;0;0
510250405000077;1;115;1;0
510250405000078;1;71;1;0
510250405000079;2;218;0;0
510250405000080;8;53;0;0
510250405000081;8;0;"X";"X"
510250405000082;8;68;0;0
510250405000083;8;131;0;0
510250405000084;8;97;0;0
510250405000085;8;23;0;0
510250405000086;8;122;1;0
510250405000087;8;41;0;0
510250405000088;8;130;3;9
510250405000089;8;92;2;0
510250405000090;8;92;1;0
510250405000091;8;139;0;0
510250405000092;8;41;0;0
510250405000093;8;41;0;0
510250405000094;8;73;0;1
510250405000095;8;153;2;0
510250405000096;8;70;0;0
510250405000097;8;45;6;0
510250405000098;8;4;0;0
510250405000099;1;155;0;0
510250405000100;1;106;0;0
510250405000101;1;115;1;4
510250405000102;1;103;1;0
510250405000103;1;72;0;0
510250405000104;1;163;0;0
510250405000105;1;120;0;0
510250405000106;1;103;0;0
510250405000107;1;88;1;0
510250405000108;1;111;0;1
510250405000109;1;148;1;0
510250405000110;1;137;0;0
510250405000111;1;341;4;0
510250405000112;1;140;2;0
510250405000113;1;139;0;1
510250405000114;1;129;0;0
510250405000115;1;107;0;0
510250405000116;1;76;0;0
510250405000117;1;68;0;0
510250405000118;1;303;0;0
510250405000119;1;164;6;4
510250405000120;1;89;0;0
510250405000121;1;215;3;0
510250405000122;1;136;1;0
510250405000123;1;292;6;0
510250405000124;1;177;1;0
510250405000125;1;105;2;0
510250405000126;1;127;0;0
510250405000127;1;113;0;0
510250405000128;1;200;0;1
510250405000129;1;85;0;0
510250405000130;1;43;0;0
510250405000131;5;75;0;0
510250405000132;5;8;"X";"X"
510250405000133;5;52;0;0
510250407000001;1;127;2;0
510250407000002;8;42;0;0
510250407000003;8;52;2;0
510250415000001;1;153;0;1
510250415000002;1;112;0;0
510250415000003;8;40;0;0
510250415000004;8;61;2;0
510250415000005;8;75;1;0
510250415000006;8;41;0;0
510250425000001;1;39;0;0
510250425000002;8;56;0;0
510250425000003;8;39;0;0
510250430000001;1;38;0;0
510250430000002;8;92;0;0
510250430000003;8;117;0;0
510260305000001;1;48;0;0
510260305000002;1;26;0;0
510260305000003;1;23;0;0
510260305000004;1;39;0;0
510260305000005;1;36;0;0
510260305000006;1;56;1;0
510260305000007;1;106;0;0
510260305000008;1;16;0;0
510260305000009;1;1;"X";"X"
510260305000010;1;17;0;0
510260305000011;1;16;0;0
510260305000012;1;7;0;0
510260305000013;1;1;"X";"X"
510260305000014;1;1;0;0
510260305000015;1;2;"X";"X"
510260305000016;2;119;1;0
510260305000017;1;8;0;0
510260305000018;1;46;0;0
510260305000019;1;2;"X";"X"
510260305000020;1;67;0;0
510260305000021;1;14;0;0
510260305000022;1;2;"X";"X"
510260305000023;1;12;0;0
510260305000024;1;55;0;0
510260305000025;8;67;0;0
510260305000026;8;68;1;0
510260305000029;8;5;0;0
510260305000030;8;1540;40;7
510260305000031;8;47;0;0
510260305000032;8;26;0;0
510260305000034;8;39;0;0
510260305000035;8;22;0;0
510260305000036;8;51;0;0
510260305000037;8;70;2;0
510260305000039;8;68;1;0
510260305000040;8;22;0;0
