Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
510010205000001;1;99;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;5;1;2;2;2;3;5;1;2;2;0;1;2;1;2;3;1;3;0;2;2;2;3;0;4;1;2;2;1;0;3;3;1;2;3;3;2;0;2;1;1;2;0;1;2;1;3;0;2;0;0;1;0;0;2;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;84;0;0;2;11;13;6;9;9;8;6;7;5;5;0;3
510010205000002;1;71;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;2;0;0;1;0;2;2;1;2;2;1;0;0;2;2;1;3;4;2;2;2;4;2;0;1;2;3;0;2;1;0;1;0;2;0;2;0;2;0;0;0;3;1;0;1;0;0;1;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;57;0;0;1;6;6;5;10;11;2;4;3;3;2;3;1
510010205000003;1;42;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;2;0;2;1;1;5;2;0;0;0;2;3;1;0;0;2;0;2;0;2;2;0;2;0;0;0;1;0;2;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;1;0;1;1;2;0;1;4;3;4;3;1;2;0
510010205000004;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
510010205000005;8;33;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;2;2;5;0;3;0;0;0;2;0;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;2;1;1;0;0;1;3;0;1;0;2;3;1;0
510010205000006;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;2;0;0;1;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;0;0;0;0;1;0;3;0;1;0;1;0;0;0;1
510010205000007;8;35;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;2;3;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0;1;2;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;3;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;28;0;1;2;6;1;2;2;2;3;2;1;2;3;0;1
510010207000001;1;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;2;0;1;1;0;1;1;1;2;0;3;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;2;1;2;1;0;2;1;3;1;1;0;0
510010207000002;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
510010207000003;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
