Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;
510010210000001;1;242;0;4;3;7;5;5;3;11;10;10;5;6;2;10;3;4;0;0;5;3;2;2;9;1;5;4;4;7;4;8;6;4;2;6;6;3;1;4;1;3;4;5;4;1;1;0;1;3;1;1;2;2;0;4;1;3;2;2;3;3;3;0;2;1;1;2;4;3;0;0;0;2;0;0;0;3;74;56;70;0;15;1;7;0;
510010210000002;8;330;1;3;4;4;6;8;8;12;5;9;13;13;16;5;5;11;8;5;3;6;3;9;7;5;8;8;4;6;2;4;8;5;3;3;5;2;9;2;6;7;5;2;5;4;3;4;1;1;6;3;3;2;3;0;1;6;2;2;1;1;2;2;4;2;1;1;1;1;2;4;0;1;0;0;0;3;94;79;121;0;8;1;8;1;
510020105000001;1;565;3;1;9;11;9;8;7;8;13;11;16;13;12;12;10;9;7;10;12;10;9;11;9;12;17;8;7;11;8;15;6;13;9;12;12;8;13;11;7;9;12;9;7;5;7;12;11;7;8;7;6;11;6;5;8;2;2;1;3;4;1;2;3;5;4;4;2;2;2;3;1;0;1;1;0;3;198;139;145;2;13;4;8;20;
510020105000002;1;825;10;4;15;15;6;19;13;13;13;15;24;22;18;17;13;14;11;20;20;18;13;11;14;11;16;14;17;13;17;14;10;21;22;15;16;16;13;17;12;16;18;13;9;18;12;8;7;14;3;9;6;2;9;5;11;4;8;9;3;3;3;5;3;3;1;2;2;0;5;4;5;5;3;1;3;11;292;205;165;42;17;22;28;4;
510020105000003;1;646;4;7;9;14;15;10;10;13;8;18;18;15;13;15;9;19;21;15;13;17;18;17;15;18;16;11;18;13;11;8;14;12;12;8;6;10;11;15;16;10;8;10;6;6;9;8;8;13;8;6;4;4;3;4;1;3;4;3;1;1;2;0;1;1;2;0;1;1;1;0;1;1;1;0;0;2;229;152;164;11;6;10;20;1;
510020105000004;1;791;4;5;11;15;17;10;17;16;14;23;23;23;22;16;18;29;21;20;25;16;20;17;11;13;16;14;15;18;17;10;22;17;14;13;11;21;15;14;11;11;13;9;8;7;10;6;5;8;10;5;5;7;4;4;3;6;2;1;3;3;2;2;1;1;2;1;2;3;3;1;0;2;0;0;3;4;261;181;224;8;16;13;25;9;
510020105000005;1;541;2;2;15;12;13;15;7;9;12;14;10;17;13;10;17;11;14;10;15;10;10;11;16;19;14;13;10;13;10;14;9;16;17;7;9;6;15;7;6;6;8;9;5;8;6;4;2;3;0;2;3;5;2;5;1;2;1;1;2;0;3;2;0;2;1;1;0;1;3;0;1;0;1;0;0;1;187;133;138;3;8;7;18;2;
510020105000006;1;1006;11;11;16;18;19;18;12;18;22;15;15;21;17;23;21;22;22;14;18;27;28;21;18;24;28;23;31;17;21;19;30;22;12;16;28;27;22;15;14;18;16;20;13;18;15;10;4;6;8;12;7;7;9;4;3;8;8;5;2;5;6;1;3;2;2;1;2;2;1;2;0;5;0;1;0;4;362;268;219;16;11;11;29;11;
510020105000007;1;624;2;5;17;14;22;16;18;16;16;25;16;22;18;9;13;14;13;8;16;9;13;14;13;15;17;19;17;11;12;13;15;16;9;10;11;11;9;12;6;9;4;7;10;7;7;4;4;4;1;4;2;2;2;2;1;2;4;1;1;0;2;3;0;1;1;0;0;3;2;1;0;1;0;0;0;0;187;121;200;7;15;8;20;5;
510020105000008;1;620;5;5;13;15;13;11;11;14;10;12;15;13;16;14;13;10;18;16;19;18;19;16;16;12;20;22;19;18;11;17;11;14;17;8;10;9;10;11;10;4;5;11;5;4;6;3;5;3;2;4;4;5;1;2;3;2;2;0;2;1;0;1;1;3;2;1;0;2;0;1;0;0;0;0;0;4;222;163;132;7;7;7;19;9;
510020105000009;1;161;2;1;2;1;0;6;6;5;3;4;3;5;4;3;6;2;3;5;1;3;3;2;2;4;0;6;2;5;2;2;2;2;1;4;6;1;3;3;1;3;2;0;1;0;1;2;1;1;3;0;1;1;1;1;2;2;1;2;2;0;0;1;1;3;0;1;2;0;1;2;1;0;0;2;1;3;53;43;42;2;9;1;5;0;
510020105000010;1;85;0;1;2;4;1;1;3;1;7;2;3;1;1;2;3;0;1;1;2;2;1;0;1;2;1;5;2;2;0;2;4;1;2;0;0;2;0;0;1;1;1;2;0;1;1;4;1;2;0;0;0;0;1;0;3;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;24;18;22;0;5;1;5;1;
510020105000011;1;180;5;7;2;5;2;7;3;7;4;5;0;2;3;3;3;2;6;3;1;2;2;7;4;7;4;2;4;1;6;6;4;2;2;1;2;2;5;4;3;3;6;4;1;0;3;1;1;5;2;0;2;1;2;1;0;1;0;2;0;1;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;60;42;38;0;5;4;7;0;
510020105000012;1;290;1;4;3;3;2;2;5;2;4;6;1;3;5;5;2;4;7;6;6;3;8;9;4;5;6;6;2;6;6;2;4;3;3;3;2;1;5;4;5;5;5;12;4;5;8;7;7;6;8;3;2;4;7;2;5;5;3;5;3;6;0;4;3;2;1;1;0;0;2;0;0;1;1;1;1;3;104;66;54;8;0;5;14;5;
510020105000013;1;396;1;4;2;7;9;5;10;7;3;8;7;7;3;9;5;8;5;9;8;7;11;7;11;6;10;8;2;12;5;10;4;4;5;7;11;7;6;7;6;8;4;6;7;7;4;7;11;6;5;6;7;7;4;3;6;3;3;2;4;1;2;2;1;2;1;2;0;0;1;0;3;1;1;1;0;5;147;92;103;8;6;4;10;2;
510020105000014;1;395;0;6;7;6;4;6;7;12;11;5;8;8;4;10;8;6;10;9;10;14;3;5;7;5;11;11;6;10;8;5;8;16;8;13;8;11;10;3;5;6;9;7;5;5;7;5;3;6;3;3;3;4;2;3;3;0;3;0;0;1;1;1;2;0;1;1;1;0;0;1;0;1;1;0;0;3;153;101;92;7;4;1;11;3;
510020105000015;1;735;1;6;13;9;4;16;12;19;17;16;18;14;24;20;15;15;9;22;11;12;15;10;6;15;9;13;17;12;16;8;17;16;7;16;12;15;13;15;13;13;15;14;16;6;10;8;13;10;12;10;9;5;5;7;7;11;3;6;3;4;3;5;3;3;2;0;1;0;0;3;1;0;2;1;1;5;245;170;214;11;13;7;25;14;
510020105000016;1;942;4;10;12;18;15;23;17;28;26;19;26;25;24;19;21;15;22;13;18;34;18;12;21;22;14;28;22;18;22;21;20;18;17;15;13;17;12;19;18;18;18;18;7;16;12;4;9;11;9;10;5;5;7;3;7;5;6;3;2;0;2;3;1;2;2;1;1;4;5;2;0;1;1;0;1;5;299;222;254;16;36;13;36;0;
510020105000017;1;189;1;1;3;2;3;5;3;7;4;2;11;5;6;5;5;7;5;3;6;5;3;5;1;2;3;1;8;5;0;2;7;1;2;0;2;2;6;3;3;1;1;0;3;5;0;1;1;3;1;2;2;1;0;2;0;1;3;0;1;1;2;1;1;1;0;0;1;2;1;1;3;0;1;0;0;1;61;42;54;4;7;2;8;1;
510020105000018;1;528;1;7;12;10;14;9;21;21;15;14;15;10;19;14;13;8;10;12;14;11;7;12;21;11;12;17;12;22;2;12;14;8;11;8;5;7;3;6;5;9;3;10;8;6;0;2;4;9;2;3;3;4;2;0;1;2;2;1;1;2;1;0;0;2;2;1;1;1;0;0;1;0;0;0;0;0;165;108;158;5;15;5;26;2;
510020105000019;8;381;3;3;6;7;12;6;9;7;10;8;7;5;6;12;6;7;4;4;4;4;3;7;5;6;4;5;6;4;11;9;4;7;3;7;2;4;5;7;5;4;2;3;10;10;4;5;5;4;7;11;5;7;9;4;4;9;5;4;5;4;3;4;4;0;1;3;3;1;1;2;0;1;0;0;0;3;128;114;86;1;13;2;2;1;
510020105000020;8;46;0;0;2;3;2;1;1;1;2;0;0;1;0;0;0;0;1;0;0;0;1;3;2;1;0;2;1;0;0;0;0;1;1;0;0;2;0;2;0;1;3;1;2;0;1;1;0;0;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;17;12;7;1;0;0;1;1;
510020105000021;8;191;1;2;2;4;4;3;5;2;2;2;2;3;5;2;4;1;1;2;3;6;3;4;2;3;3;1;2;0;2;1;1;2;3;6;2;7;7;5;5;1;3;4;4;2;3;1;5;4;3;3;4;2;2;2;2;1;3;1;3;3;7;0;0;3;3;0;0;1;0;1;0;0;2;0;0;3;73;61;32;5;1;1;5;0;
510020105000022;8;606;3;1;5;8;3;5;8;10;4;6;5;7;4;3;12;12;20;26;30;29;25;24;36;34;28;18;21;19;18;18;9;13;9;11;6;18;7;12;4;8;9;5;4;6;6;5;3;3;5;1;3;0;2;5;1;2;0;0;1;0;0;2;0;0;1;0;0;1;0;0;1;0;1;0;0;0;77;80;51;2;0;1;1;2;
510020105000023;8;85;2;0;1;1;0;2;2;1;1;0;2;1;2;2;0;0;1;1;1;3;0;2;3;2;2;3;1;1;1;2;2;4;1;2;2;2;3;1;0;1;1;2;1;1;2;2;2;1;0;1;5;2;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;26;15;0;1;0;0;3;
510020105000024;8;90;1;0;1;2;3;4;1;3;3;2;3;3;2;0;1;1;1;2;2;0;1;2;1;0;1;1;3;2;2;1;2;2;2;3;4;1;3;5;1;1;0;1;1;1;1;2;0;0;1;0;0;2;0;2;2;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;27;20;0;4;0;0;0;
510020105000025;8;143;1;0;2;2;1;5;5;5;4;6;0;2;1;5;2;2;1;0;0;2;0;1;2;2;1;2;4;4;6;2;1;2;4;1;4;2;1;3;5;1;2;4;6;4;2;2;0;0;1;2;6;2;1;2;2;3;0;0;5;2;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;53;42;34;0;5;0;3;0;
510020105000026;8;152;2;2;1;2;5;4;2;9;1;2;2;2;3;3;2;0;1;2;1;3;1;1;3;3;3;1;4;3;5;0;1;3;2;1;1;1;1;1;1;1;0;2;3;4;2;2;1;3;6;2;2;3;6;4;2;1;2;4;2;1;1;1;3;0;1;1;0;3;2;0;0;0;0;0;0;2;56;44;29;0;7;0;3;1;
510020105000027;1;438;1;4;7;5;4;6;6;7;7;6;8;8;13;5;14;5;5;7;9;10;10;12;6;3;7;5;8;8;9;7;7;6;10;3;13;3;10;8;11;6;10;7;9;7;6;11;6;7;9;8;6;10;0;2;4;5;5;2;3;3;5;3;3;2;1;3;1;2;1;1;1;1;1;1;0;3;150;118;110;7;7;7;9;9;
510020105000028;1;686;4;11;10;11;20;14;11;17;18;20;17;19;24;17;15;19;18;19;10;16;22;22;11;16;14;17;12;18;17;14;21;19;5;14;5;9;14;10;10;11;2;4;9;0;2;6;12;8;2;3;5;4;3;2;2;2;2;2;3;2;3;2;6;1;0;2;0;0;0;1;0;0;0;0;0;5;216;149;197;9;13;11;23;0;
510020105000029;1;619;5;9;17;21;13;13;15;17;16;20;20;15;14;12;18;19;20;14;13;17;16;11;15;12;17;15;14;18;14;12;14;14;4;8;8;8;10;11;9;8;8;5;5;2;3;8;2;0;6;4;3;2;2;4;1;2;1;2;1;4;2;1;0;1;0;0;0;0;0;0;2;0;1;0;0;1;196;134;175;2;11;8;25;1;
510020105000030;1;454;5;6;8;9;8;12;7;8;10;11;9;7;5;6;10;10;8;6;13;3;7;14;13;12;9;7;12;9;22;14;15;11;8;8;7;9;9;13;7;11;10;6;6;7;9;2;5;1;3;3;1;3;3;2;3;1;0;1;1;0;2;0;0;1;0;1;0;1;1;0;0;0;1;1;1;0;168;122;102;5;2;4;12;3;
510020105000031;1;623;11;11;16;20;16;16;22;23;9;15;16;9;16;12;13;14;8;17;17;14;28;18;9;14;16;15;12;12;27;14;15;8;8;8;8;10;7;4;7;5;9;6;5;3;6;11;6;0;6;1;3;4;2;2;3;2;2;2;1;1;0;1;0;0;0;1;1;0;0;3;0;0;0;2;0;0;203;144;165;3;10;7;10;0;
510020105000032;1;574;6;6;14;15;15;11;10;13;18;6;14;15;16;7;11;11;16;14;23;12;15;12;12;13;13;20;16;13;13;7;21;14;9;6;11;13;14;4;6;8;9;12;10;3;6;5;2;5;2;4;4;2;0;2;1;0;0;0;2;3;0;0;2;0;2;1;0;0;0;0;1;1;0;1;0;1;209;150;119;7;5;13;14;0;
510020105000033;1;831;11;10;7;16;16;13;22;15;24;16;14;25;23;19;22;12;16;15;25;19;15;20;17;17;17;23;21;20;22;18;15;12;17;16;20;18;15;15;17;7;10;14;9;6;4;13;5;8;5;12;3;4;4;4;5;6;4;2;4;4;0;2;2;1;4;2;2;1;0;2;1;1;2;0;0;3;276;197;229;9;17;6;24;11;
510020105000034;1;3;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
510020105000035;2;306;2;5;5;9;7;6;11;7;9;5;6;6;6;6;4;5;9;4;7;12;9;14;16;6;7;8;7;8;3;11;10;3;6;4;7;3;5;6;4;3;4;5;1;2;4;1;1;0;0;2;1;1;1;2;2;0;1;1;2;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;109;78;78;2;3;6;2;0;
510020105000036;1;3;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
510020105000037;1;21;0;0;1;1;0;0;0;1;0;1;1;1;0;0;2;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;4;0;1;1;0;0;
510020105000038;8;11;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;0;0;3;0;
510020105000039;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;0;0;0;2;0;
510020105000040;8;24;0;0;0;2;0;0;1;1;1;0;1;1;0;1;0;1;0;0;2;0;1;0;1;1;1;0;2;0;0;1;0;0;1;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10;2;6;0;0;0;4;0;
510020105000041;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;
510020115000001;1;4;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
510020115000002;8;156;0;1;0;4;5;4;6;4;5;1;5;3;3;2;0;3;4;8;4;2;1;7;7;2;6;2;4;3;0;2;6;4;2;1;4;4;1;3;4;1;2;2;2;1;1;2;2;1;1;4;1;1;3;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;57;47;29;0;1;2;5;4;
510020115000003;8;130;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
510020115000005;8;491;0;3;7;13;12;6;10;11;14;15;12;12;16;11;8;7;1;3;4;8;5;5;4;6;5;5;6;8;7;7;9;7;8;8;9;12;15;9;9;8;10;4;11;2;5;9;9;5;9;9;11;8;7;9;5;7;6;2;5;8;5;2;1;3;2;1;3;2;3;0;1;0;2;0;0;0;161;144;117;5;13;3;12;0;
510020125000001;1;126;1;2;2;3;1;4;6;3;3;0;0;2;3;1;2;1;2;0;0;2;2;5;1;6;7;6;5;1;1;2;1;4;2;2;2;1;3;7;2;0;2;2;2;1;1;0;2;2;4;2;3;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;49;33;26;2;2;0;3;0;
510020125000002;8;352;5;6;3;6;11;6;9;12;6;9;10;13;10;8;12;4;4;8;5;6;5;4;6;12;7;10;5;6;16;5;9;3;3;5;8;11;3;4;3;8;1;8;6;3;4;3;3;1;5;0;4;4;2;1;3;2;2;1;2;0;2;2;1;1;0;2;0;0;1;0;1;1;0;0;0;0;118;94;92;0;2;0;6;2;
510020125000003;8;117;0;1;1;2;2;2;5;2;3;1;5;3;0;5;5;1;5;4;1;2;4;2;5;5;5;4;0;3;3;0;5;2;0;1;2;2;0;1;1;0;2;2;1;1;2;2;2;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;42;37;26;0;0;1;1;4;
510020125000004;8;235;1;2;3;5;5;4;5;8;6;2;7;3;6;4;4;2;4;7;2;2;1;3;5;3;9;4;7;2;5;3;5;5;5;2;6;7;5;3;5;2;1;4;2;2;5;7;4;3;1;1;3;1;3;3;4;0;1;1;4;2;3;3;2;1;0;1;0;1;1;0;1;0;0;0;0;1;76;77;50;1;5;1;7;2;
510025005000001;1;479;1;5;3;8;8;10;6;10;12;13;14;10;12;9;14;7;16;16;11;9;2;12;7;6;7;15;7;12;10;5;7;9;6;13;10;5;15;6;4;13;10;6;9;5;10;5;9;6;2;9;4;3;7;6;5;2;0;2;2;0;1;2;0;0;0;0;1;0;0;2;0;1;2;0;0;3;154;115;154;3;3;4;16;1;
510025005000002;1;532;3;5;8;8;5;9;6;6;10;11;12;12;15;13;17;10;12;10;10;13;8;12;6;9;9;6;6;11;6;8;11;10;8;7;13;11;8;9;10;13;18;10;13;10;7;8;4;4;15;5;9;3;4;4;4;4;2;4;2;4;2;1;1;2;2;0;3;1;1;1;1;1;0;3;0;3;177;124;161;10;5;10;12;1;
510025005000003;1;598;1;5;7;8;6;9;21;10;15;15;18;10;8;16;19;7;19;14;15;11;9;13;13;15;9;11;20;6;14;11;17;10;14;9;14;9;10;5;9;8;7;11;12;7;11;7;10;6;8;2;9;2;5;8;3;3;3;5;1;1;3;2;2;1;0;2;0;0;1;1;1;0;1;1;0;2;208;151;162;8;14;8;9;9;
510025005000004;1;607;1;7;10;6;10;9;10;8;10;3;20;14;12;20;17;19;15;21;17;8;10;13;16;12;9;7;15;9;12;7;16;8;9;13;10;3;12;3;15;10;11;6;13;5;7;11;4;8;7;6;9;7;4;3;4;3;7;3;2;3;4;5;5;1;2;7;2;3;1;3;0;1;1;0;2;1;219;129;146;5;13;12;16;19;
510025005000005;1;637;5;4;10;10;10;8;16;13;14;12;14;13;18;9;17;12;12;11;20;17;16;15;8;16;7;11;10;8;10;8;7;9;8;14;7;11;8;6;14;8;11;8;10;7;10;13;5;11;10;6;6;5;6;4;8;6;7;4;4;3;8;3;1;2;3;4;4;4;2;2;2;0;3;0;0;9;218;145;177;9;9;5;13;1;
510025005000006;1;646;4;16;7;5;10;13;15;12;16;10;13;16;12;17;10;17;13;15;15;18;8;16;17;14;16;12;8;11;11;7;10;11;10;11;14;9;9;9;10;14;16;8;9;11;10;8;6;3;6;9;9;9;8;9;3;7;3;2;4;3;4;3;2;4;2;1;0;1;1;0;0;0;1;1;0;2;199;132;182;13;25;9;28;8;
510025005000007;1;598;1;5;9;8;14;11;11;16;17;6;12;12;8;17;11;16;11;15;16;13;13;16;15;7;10;11;10;9;14;9;7;11;8;10;8;18;10;11;11;8;9;12;9;10;8;9;6;12;8;5;10;3;6;8;3;3;0;3;2;2;2;4;0;3;3;4;1;1;1;1;2;0;0;1;0;2;193;140;162;13;21;11;11;1;
510025005000008;1;454;6;2;7;8;4;5;7;10;5;2;10;6;11;8;14;12;7;12;9;6;10;13;14;18;10;6;7;13;8;5;10;8;7;8;5;5;12;6;7;6;7;8;6;7;9;4;5;5;6;5;5;2;6;1;5;6;3;4;4;1;2;3;1;3;2;1;0;1;1;0;2;2;1;1;2;4;177;112;99;8;9;8;12;1;
510025005000009;1;521;1;5;8;5;4;8;15;10;10;11;14;11;13;4;13;16;6;9;12;9;19;10;8;12;12;7;6;12;9;6;5;14;11;7;11;10;15;11;11;5;14;9;5;7;6;7;9;5;3;3;11;3;3;2;10;2;4;4;2;1;2;6;3;0;4;1;0;1;1;1;1;2;0;0;1;3;187;116;151;6;8;10;16;4;
510025005000010;1;513;3;3;6;9;8;5;8;7;9;7;12;7;9;7;13;13;13;5;13;4;11;11;12;17;11;9;7;10;14;7;7;9;9;5;10;12;9;11;8;6;8;9;8;13;7;6;7;10;6;5;6;6;3;3;9;4;3;5;5;2;4;2;2;1;4;1;1;2;1;2;1;3;0;2;0;6;170;129;129;10;6;6;14;3;
510025005000011;1;402;1;4;5;2;8;9;4;7;7;8;5;13;6;6;13;10;9;12;10;11;8;7;10;6;6;9;5;5;8;8;4;6;5;8;9;7;8;8;5;10;8;6;7;6;8;7;8;7;4;6;6;2;1;1;0;1;6;2;2;1;4;2;3;2;1;0;0;0;1;1;2;1;0;0;0;4;141;85;123;4;6;8;10;0;
510025005000012;1;326;2;2;7;5;3;3;7;6;7;6;6;6;7;7;4;12;4;3;3;9;0;7;6;4;8;4;6;5;6;6;3;10;6;6;3;8;3;7;5;8;4;5;8;5;4;8;6;9;1;6;6;2;3;6;5;4;0;4;3;4;1;2;1;2;0;1;0;1;2;0;0;0;0;1;0;2;109;84;90;4;5;0;6;0;
