Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132
120001305000001;1;957;957;953;0;4;740;1;147;14;55;0;423;534;0;0;957;20;67;868;2;0;0;0;927;677;204;31;15;30;951;951;0;4;2;0;0;0;957;957;0;0;832;125;0;470;470;470;0;0;362;1;69;7;31;0;215;255;0;0;470;13;37;419;1;0;0;0;452;333;96;15;8;18;467;467;0;2;1;0;0;0;470;470;0;0;409;61;0;487;487;483;0;4;378;0;78;7;24;0;208;279;0;0;487;7;30;449;1;0;0;0;475;344;108;16;7;12;484;484;0;2;1;0;0;0;487;487;0;0;423;64;0
120001305000002;1;1211;1203;1192;0;0;873;6;218;18;82;6;785;401;0;17;1191;12;0;1136;0;0;43;12;1131;1017;103;11;0;72;1164;1164;0;35;4;0;0;0;1203;1203;0;0;1173;30;0;598;593;587;0;0;433;3;105;9;41;2;398;189;0;6;588;7;0;562;0;0;19;5;558;503;50;5;0;35;575;575;0;16;2;0;0;0;593;593;0;0;577;16;0;613;610;605;0;0;440;3;113;9;41;4;387;212;0;11;603;5;0;574;0;0;24;7;573;514;53;6;0;37;589;589;0;19;2;0;0;0;610;610;0;0;596;14;0
120001305000003;1;1705;1700;1687;5;1;1320;20;229;18;106;7;953;728;0;19;1700;3;416;940;10;3;328;0;1326;1202;89;26;9;374;1669;1669;0;25;0;2;0;4;1695;1689;6;5;1641;27;21;839;835;827;4;1;653;12;107;4;56;3;485;341;0;9;835;2;197;461;6;0;169;0;646;591;39;11;5;189;822;822;0;10;0;1;0;2;831;828;3;4;808;11;9;866;865;860;1;0;667;8;122;14;50;4;468;387;0;10;865;1;219;479;4;3;159;0;680;611;50;15;4;185;847;847;0;15;0;1;0;2;864;861;3;1;833;16;12
120001305000004;5;182;182;182;0;0;156;0;6;17;3;0;51;107;0;24;171;0;4;167;0;0;0;11;148;133;15;0;0;34;170;170;0;12;0;0;0;0;182;182;0;0;165;17;0;90;90;90;0;0;75;0;3;10;2;0;25;52;0;13;85;0;3;82;0;0;0;5;75;66;9;0;0;15;84;84;0;6;0;0;0;0;90;90;0;0;80;10;0;92;92;92;0;0;81;0;3;7;1;0;26;55;0;11;86;0;1;85;0;0;0;6;73;67;6;0;0;19;86;86;0;6;0;0;0;0;92;92;0;0;85;7;0
120001305000005;8;305;305;305;0;0;207;4;0;62;32;0;0;283;0;22;299;0;6;293;0;0;0;6;180;150;28;2;0;125;0;0;0;270;9;6;0;20;305;305;0;0;267;38;0;167;167;167;0;0;113;3;0;33;18;0;0;157;0;10;165;0;5;160;0;0;0;2;96;82;13;1;0;71;0;0;0;148;3;4;0;12;167;167;0;0;147;20;0;138;138;138;0;0;94;1;0;29;14;0;0;126;0;12;134;0;1;133;0;0;0;4;84;68;15;1;0;54;0;0;0;122;6;2;0;8;138;138;0;0;120;18;0
120001305000006;8;487;483;474;0;9;337;0;0;59;87;0;0;473;0;10;483;0;0;203;0;0;280;0;209;181;22;6;0;274;9;0;9;400;43;31;0;0;480;480;0;3;394;84;2;261;259;252;0;7;179;0;0;32;48;0;0;254;0;5;259;0;0;113;0;0;146;0;116;102;11;3;0;143;3;0;3;212;26;18;0;0;257;257;0;2;206;50;1;226;224;222;0;2;158;0;0;27;39;0;0;219;0;5;224;0;0;90;0;0;134;0;93;79;11;3;0;131;6;0;6;188;17;13;0;0;223;223;0;1;188;34;1
120001305000007;8;366;366;366;0;0;260;0;4;33;69;0;0;366;0;0;366;0;0;168;0;0;198;0;168;149;19;0;0;198;0;0;0;324;28;14;0;0;366;366;0;0;304;62;0;202;202;202;0;0;141;0;2;19;40;0;0;202;0;0;202;0;0;89;0;0;113;0;89;80;9;0;0;113;0;0;0;180;14;8;0;0;202;202;0;0;167;35;0;164;164;164;0;0;119;0;2;14;29;0;0;164;0;0;164;0;0;79;0;0;85;0;79;69;10;0;0;85;0;0;0;144;14;6;0;0;164;164;0;0;137;27;0
120001305000008;8;796;796;796;0;0;709;0;0;43;44;0;0;656;0;140;594;0;46;509;26;0;13;202;380;325;55;0;0;416;16;16;0;626;90;0;0;64;738;738;0;58;705;33;0;444;444;444;0;0;397;0;0;25;22;0;0;373;0;71;329;0;24;281;14;0;10;115;214;183;31;0;0;230;9;9;0;352;48;0;0;35;415;415;0;29;398;17;0;352;352;352;0;0;312;0;0;18;22;0;0;283;0;69;265;0;22;228;12;0;3;87;166;142;24;0;0;186;7;7;0;274;42;0;0;29;323;323;0;29;307;16;0
120001305000009;8;637;613;613;0;0;493;6;11;46;57;0;0;428;0;185;238;0;0;238;0;0;0;375;143;115;23;5;0;470;0;0;0;593;9;11;0;0;259;259;0;354;247;12;0;341;327;327;0;0;263;3;7;23;31;0;0;226;0;101;124;0;0;124;0;0;0;203;77;64;11;2;0;250;0;0;0;314;4;9;0;0;135;135;0;192;128;7;0;296;286;286;0;0;230;3;4;23;26;0;0;202;0;84;114;0;0;114;0;0;0;172;66;51;12;3;0;220;0;0;0;279;5;2;0;0;124;124;0;162;119;5;0
120001305000010;8;855;855;855;0;0;675;0;0;60;111;9;1;838;0;16;855;0;3;328;524;0;0;0;321;298;23;0;0;534;1;1;0;646;20;188;0;0;855;855;0;0;846;3;6;469;469;469;0;0;373;0;0;30;61;5;1;460;0;8;469;0;2;175;292;0;0;0;171;161;10;0;0;298;1;1;0;349;13;106;0;0;469;469;0;0;464;1;4;386;386;386;0;0;302;0;0;30;50;4;0;378;0;8;386;0;1;153;232;0;0;0;150;137;13;0;0;236;0;0;0;297;7;82;0;0;386;386;0;0;382;2;2
120001305000011;8;755;755;755;0;0;670;0;7;47;28;3;0;723;0;32;711;0;3;397;306;0;5;44;401;351;50;0;0;354;11;1;10;695;24;25;0;0;752;752;0;3;700;15;37;415;415;415;0;0;360;0;4;32;17;2;0;397;0;18;390;0;1;216;171;0;2;25;219;196;23;0;0;196;6;1;5;382;15;12;0;0;413;413;0;2;381;10;22;340;340;340;0;0;310;0;3;15;11;1;0;326;0;14;321;0;2;181;135;0;3;19;182;155;27;0;0;158;5;0;5;313;9;13;0;0;339;339;0;1;319;5;15
120001305000012;1;914;914;904;0;10;688;0;135;29;62;0;488;403;0;23;914;6;11;825;7;0;65;0;849;773;65;3;8;65;885;885;0;29;0;0;0;0;914;914;0;0;882;29;3;455;455;449;0;6;336;0;70;14;35;0;246;196;0;13;455;4;4;415;3;0;29;0;427;388;33;1;5;28;437;437;0;18;0;0;0;0;455;455;0;0;435;18;2;459;459;455;0;4;352;0;65;15;27;0;242;207;0;10;459;2;7;410;4;0;36;0;422;385;32;2;3;37;448;448;0;11;0;0;0;0;459;459;0;0;447;11;1
120001305000013;1;1129;1128;1098;13;1;859;29;132;0;106;2;839;265;0;24;1101;6;750;283;54;8;0;27;766;696;68;2;0;362;1041;1004;37;77;0;6;0;4;1128;1116;12;0;1023;93;0;584;583;566;8;1;453;13;65;0;51;1;429;141;0;13;570;4;387;146;29;4;0;13;400;363;36;1;0;183;535;513;22;43;0;3;0;2;583;576;7;0;533;43;0;545;545;532;5;0;406;16;67;0;55;1;410;124;0;11;531;2;363;137;25;4;0;14;366;333;32;1;0;179;506;491;15;34;0;3;0;2;545;540;5;0;490;50;0
120001305000014;8;829;829;829;0;0;700;0;0;56;73;0;0;779;3;47;659;0;7;425;24;0;203;170;373;312;52;9;0;456;0;0;0;708;77;35;0;9;820;820;0;9;763;57;0;454;454;454;0;0;387;0;0;31;36;0;0;425;2;27;362;0;3;235;11;0;113;92;204;168;30;6;0;250;0;0;0;385;43;20;0;6;450;450;0;4;415;35;0;375;375;375;0;0;313;0;0;25;37;0;0;354;1;20;297;0;4;190;13;0;90;78;169;144;22;3;0;206;0;0;0;323;34;15;0;3;370;370;0;5;348;22;0
120001305000015;8;598;596;596;0;0;473;3;0;65;55;0;0;550;0;46;464;0;0;230;234;0;0;132;223;216;7;0;0;373;3;3;0;530;30;30;0;3;594;594;0;2;563;17;14;340;338;338;0;0;269;2;0;35;32;0;0;310;0;28;265;0;0;135;130;0;0;73;131;126;5;0;0;207;2;2;0;302;18;14;0;2;336;336;0;2;321;10;5;258;258;258;0;0;204;1;0;30;23;0;0;240;0;18;199;0;0;95;104;0;0;59;92;90;2;0;0;166;1;1;0;228;12;16;0;1;258;258;0;0;242;7;9
120001305000016;8;812;812;812;0;0;698;0;0;17;93;4;0;677;0;135;812;0;0;89;0;0;723;0;94;79;13;2;0;718;0;0;0;753;31;28;0;0;503;479;24;309;455;24;0;463;463;463;0;0;397;0;0;11;51;4;0;383;0;80;463;0;0;49;0;0;414;0;53;43;9;1;0;410;0;0;0;430;17;16;0;0;281;273;8;182;262;11;0;349;349;349;0;0;301;0;0;6;42;0;0;294;0;55;349;0;0;40;0;0;309;0;41;36;4;1;0;308;0;0;0;323;14;12;0;0;222;206;16;127;193;13;0
120005405000001;1;941;939;916;0;4;661;11;97;4;145;21;761;131;0;47;845;95;502;29;40;35;144;94;723;553;117;47;6;216;854;846;8;53;0;14;0;18;882;880;2;57;790;64;26;463;462;451;0;2;320;8;52;3;67;12;373;66;0;23;420;53;252;14;20;19;62;42;362;272;65;22;3;100;425;423;2;22;0;7;0;8;434;433;1;28;392;29;12;478;477;465;0;2;341;3;45;1;78;9;388;65;0;24;425;42;250;15;20;16;82;52;361;281;52;25;3;116;429;423;6;31;0;7;0;10;448;447;1;29;398;35;14
120005405000002;1;1012;983;980;0;0;686;31;142;20;97;7;796;173;0;14;932;0;327;416;87;11;91;51;811;621;161;13;16;172;978;958;20;5;0;0;0;0;976;976;0;7;954;17;5;520;502;500;0;0;351;14;74;12;47;4;402;92;0;8;475;0;168;216;46;4;41;27;415;321;80;7;7;87;499;488;11;3;0;0;0;0;499;499;0;3;483;11;5;492;481;480;0;0;335;17;68;8;50;3;394;81;0;6;457;0;159;200;41;7;50;24;396;300;81;6;9;85;479;470;9;2;0;0;0;0;477;477;0;4;471;6;0
120005405000003;1;1747;1729;1717;0;0;1413;46;174;1;81;14;1265;159;0;305;1455;17;289;1050;93;0;6;274;1023;946;72;2;3;706;1616;1369;247;101;5;1;0;6;1650;1650;0;79;1376;54;220;847;839;832;0;0;683;23;87;0;39;7;618;78;0;143;708;5;154;501;44;0;4;131;509;469;37;1;2;330;792;667;125;42;1;1;0;3;798;798;0;41;665;27;106;900;890;885;0;0;730;23;87;1;42;7;647;81;0;162;747;12;135;549;49;0;2;143;514;477;35;1;1;376;824;702;122;59;4;0;0;3;852;852;0;38;711;27;114
120005405000004;8;247;247;247;0;0;247;0;0;0;0;0;0;0;0;247;4;0;0;4;0;0;0;243;0;0;0;0;0;247;0;0;0;247;0;0;0;0;39;0;39;208;0;0;0;123;123;123;0;0;123;0;0;0;0;0;0;0;0;123;3;0;0;3;0;0;0;120;0;0;0;0;0;123;0;0;0;123;0;0;0;0;23;0;23;100;0;0;0;124;124;124;0;0;124;0;0;0;0;0;0;0;0;124;1;0;0;1;0;0;0;123;0;0;0;0;0;124;0;0;0;124;0;0;0;0;16;0;16;108;0;0;0
120005405000007;8;152;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;71;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;81;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
120005405000008;8;7;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;4;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;3;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
120005405000009;8;248;248;248;0;0;230;0;0;0;15;3;0;4;0;244;248;0;7;241;0;0;0;0;7;7;0;0;0;241;0;0;0;0;0;248;0;0;142;0;142;106;0;0;0;140;140;140;0;0;129;0;0;0;9;2;0;2;0;138;140;0;4;136;0;0;0;0;4;4;0;0;0;136;0;0;0;0;0;140;0;0;80;0;80;60;0;0;0;108;108;108;0;0;101;0;0;0;6;1;0;2;0;106;108;0;3;105;0;0;0;0;3;3;0;0;0;105;0;0;0;0;0;108;0;0;62;0;62;46;0;0;0
120005405000010;8;940;940;940;0;0;834;0;0;26;22;58;10;695;0;235;682;0;123;107;438;0;14;258;127;117;10;0;0;813;3;3;0;793;45;17;0;82;753;711;42;187;708;2;1;499;499;499;0;0;446;0;0;13;11;29;4;363;0;132;360;0;67;57;227;0;9;139;70;63;7;0;0;429;3;3;0;421;24;8;0;43;401;379;22;98;378;1;0;441;441;441;0;0;388;0;0;13;11;29;6;332;0;103;322;0;56;50;211;0;5;119;57;54;3;0;0;384;0;0;0;372;21;9;0;39;352;332;20;89;330;1;1
120005405000011;8;201;201;201;0;0;200;0;0;1;0;0;0;157;0;44;56;0;0;18;38;0;0;145;0;0;0;0;0;201;0;0;0;148;12;41;0;0;41;40;1;160;40;0;0;112;112;112;0;0;111;0;0;1;0;0;0;90;0;22;32;0;0;12;20;0;0;80;0;0;0;0;0;112;0;0;0;80;8;24;0;0;26;25;1;86;25;0;0;89;89;89;0;0;89;0;0;0;0;0;0;67;0;22;24;0;0;6;18;0;0;65;0;0;0;0;0;89;0;0;0;68;4;17;0;0;15;15;0;74;15;0;0
120005405000012;8;577;577;577;0;0;501;0;0;42;29;5;0;549;0;28;567;0;4;395;61;3;104;10;50;40;10;0;0;527;0;0;0;467;56;54;0;0;554;554;0;23;552;2;0;312;312;312;0;0;272;0;0;23;14;3;0;296;0;16;307;0;2;221;30;1;53;5;25;20;5;0;0;287;0;0;0;258;27;27;0;0;302;302;0;10;301;1;0;265;265;265;0;0;229;0;0;19;15;2;0;253;0;12;260;0;2;174;31;2;51;5;25;20;5;0;0;240;0;0;0;209;29;27;0;0;252;252;0;13;251;1;0
120010405000001;1;1075;1051;999;2;46;804;5;199;15;28;0;1026;25;0;0;1038;527;99;27;101;280;4;13;977;706;192;72;7;74;1046;1043;3;0;0;5;0;0;1050;1050;0;1;995;38;17;507;493;471;1;19;369;4;93;9;18;0;480;13;0;0;489;251;50;12;41;134;1;4;461;333;87;38;3;32;491;489;2;0;0;2;0;0;492;492;0;1;468;19;5;568;558;528;1;27;435;1;106;6;10;0;546;12;0;0;549;276;49;15;60;146;3;9;516;373;105;34;4;42;555;554;1;0;0;3;0;0;558;558;0;0;527;19;12
120010405000002;1;812;812;687;4;121;583;0;210;0;19;0;722;87;0;3;797;384;25;30;4;350;4;15;778;557;179;26;16;34;812;812;0;0;0;0;0;0;810;810;0;2;783;27;0;397;397;338;3;56;277;0;109;0;11;0;351;45;0;1;390;193;10;17;1;168;1;7;378;260;94;16;8;19;397;397;0;0;0;0;0;0;396;396;0;1;382;14;0;415;415;349;1;65;306;0;101;0;8;0;371;42;0;2;407;191;15;13;3;182;3;8;400;297;85;10;8;15;415;415;0;0;0;0;0;0;414;414;0;1;401;13;0
120010405000003;1;1336;1336;1326;0;10;1014;6;264;0;52;0;1233;76;0;27;1288;434;19;382;185;75;193;48;1256;906;303;43;4;80;1314;1260;54;15;0;7;0;0;1335;1333;2;1;1312;14;7;652;652;648;0;4;496;2;127;0;27;0;598;38;0;16;623;209;13;186;91;31;93;29;606;442;142;20;2;46;640;614;26;8;0;4;0;0;652;651;1;0;642;6;3;684;684;678;0;6;518;4;137;0;25;0;635;38;0;11;665;225;6;196;94;44;100;19;650;464;161;23;2;34;674;646;28;7;0;3;0;0;683;682;1;1;670;8;4
120010405000004;1;1086;1084;1048;1;35;773;72;182;1;56;0;716;295;0;73;1038;516;276;1;135;5;105;46;860;632;187;34;7;224;975;1;974;88;0;11;0;10;1069;1061;8;15;969;89;3;527;525;510;0;15;381;35;78;1;30;0;350;145;0;30;501;255;132;1;65;3;45;24;423;306;95;18;4;102;477;1;476;39;0;6;0;3;517;513;4;8;468;44;1;559;559;538;1;20;392;37;104;0;26;0;366;150;0;43;537;261;144;0;70;2;60;22;437;326;92;16;3;122;498;0;498;49;0;5;0;7;552;548;4;7;501;45;2
120010405000005;1;1026;1026;1025;0;1;887;0;110;0;26;3;757;200;0;69;946;149;8;492;152;12;133;80;833;729;95;3;6;193;980;976;4;38;0;8;0;0;1022;1003;19;4;987;13;3;495;495;494;0;1;425;0;55;0;13;2;367;99;0;29;462;76;3;245;68;7;63;33;405;352;48;2;3;90;474;472;2;17;0;4;0;0;493;486;7;2;478;6;2;531;531;531;0;0;462;0;55;0;13;1;390;101;0;40;484;73;5;247;84;5;70;47;428;377;47;1;3;103;506;504;2;21;0;4;0;0;529;517;12;2;509;7;1
120010405000006;1;610;610;594;0;0;463;0;57;5;85;0;392;212;0;6;576;92;8;294;146;29;7;34;558;445;88;9;16;52;580;580;0;17;2;10;1;0;609;609;0;1;588;13;8;306;306;297;0;0;235;0;27;3;41;0;198;105;0;3;290;49;5;149;69;15;3;16;280;222;46;5;7;26;290;290;0;10;1;4;1;0;305;305;0;1;294;7;4;304;304;297;0;0;228;0;30;2;44;0;194;107;0;3;286;43;3;145;77;14;4;18;278;223;42;4;9;26;290;290;0;7;1;6;0;0;304;304;0;0;294;6;4
120010405000007;1;925;925;925;0;0;791;11;83;0;40;0;728;154;0;43;829;314;364;34;93;24;0;96;386;378;8;0;0;539;865;865;0;14;14;18;14;0;914;906;8;11;853;53;0;473;473;473;0;0;408;5;37;0;23;0;376;74;0;23;423;160;183;17;50;13;0;50;187;183;4;0;0;286;442;442;0;6;6;11;8;0;466;461;5;7;434;27;0;452;452;452;0;0;383;6;46;0;17;0;352;80;0;20;406;154;181;17;43;11;0;46;199;195;4;0;0;253;423;423;0;8;8;7;6;0;448;445;3;4;419;26;0
120010405000008;1;728;728;709;0;10;583;0;93;0;51;1;686;34;0;8;689;124;55;124;367;19;0;39;437;358;79;0;0;291;709;709;0;5;0;9;4;1;721;721;0;7;702;19;0;372;372;360;0;6;300;0;43;0;28;1;347;19;0;6;354;62;31;65;187;9;0;18;220;179;41;0;0;152;361;361;0;3;0;5;2;1;367;367;0;5;357;10;0;356;356;349;0;4;283;0;50;0;23;0;339;15;0;2;335;62;24;59;180;10;0;21;217;179;38;0;0;139;348;348;0;2;0;4;2;0;354;354;0;2;345;9;0
120010405000009;8;1153;1153;1143;5;5;1005;0;0;54;94;0;0;818;0;335;552;0;172;23;344;5;8;601;189;171;12;6;0;964;0;0;0;962;72;119;0;0;822;822;0;331;787;35;0;645;645;638;3;4;562;0;0;32;51;0;0;462;0;183;301;0;91;15;185;4;6;344;105;95;6;4;0;540;0;0;0;539;41;65;0;0;455;455;0;190;436;19;0;508;508;505;2;1;443;0;0;22;43;0;0;356;0;152;251;0;81;8;159;1;2;257;84;76;6;2;0;424;0;0;0;423;31;54;0;0;367;367;0;141;351;16;0
120010405000010;8;455;450;450;0;0;435;3;0;0;12;0;0;423;0;27;444;0;0;0;437;0;7;6;440;440;0;0;0;10;0;0;0;387;29;34;0;0;238;238;0;212;238;0;0;267;265;265;0;0;257;1;0;0;7;0;0;252;0;13;262;0;0;0;259;0;3;3;259;259;0;0;0;6;0;0;0;232;17;16;0;0;136;136;0;129;136;0;0;188;185;185;0;0;178;2;0;0;5;0;0;171;0;14;182;0;0;0;178;0;4;3;181;181;0;0;0;4;0;0;0;155;12;18;0;0;102;102;0;83;102;0;0
120010405000011;8;755;755;755;0;0;739;9;0;0;7;0;0;634;0;121;366;0;50;29;283;0;4;389;301;293;8;0;0;454;0;0;0;653;28;74;0;0;278;38;240;477;35;3;0;430;430;430;0;0;423;5;0;0;2;0;0;359;0;71;227;0;32;13;181;0;1;203;190;184;6;0;0;240;0;0;0;372;18;40;0;0;150;17;133;280;15;2;0;325;325;325;0;0;316;4;0;0;5;0;0;275;0;50;139;0;18;16;102;0;3;186;111;109;2;0;0;214;0;0;0;281;10;34;0;0;128;21;107;197;20;1;0
120010405000012;8;449;449;449;0;0;347;0;0;46;53;3;0;387;0;62;295;0;6;211;20;0;58;154;277;246;28;3;0;172;0;0;0;408;20;21;0;0;395;392;3;54;372;20;0;270;270;270;0;0;210;0;0;28;30;2;0;237;0;33;177;0;2;129;12;0;34;93;166;145;19;2;0;104;0;0;0;244;12;14;0;0;237;236;1;33;225;11;0;179;179;179;0;0;137;0;0;18;23;1;0;150;0;29;118;0;4;82;8;0;24;61;111;101;9;1;0;68;0;0;0;164;8;7;0;0;158;156;2;21;147;9;0
120010405000013;8;906;902;902;0;0;826;0;0;5;71;0;8;804;0;90;738;0;0;683;55;0;0;164;315;288;11;7;9;587;8;8;0;731;107;35;11;10;870;870;0;32;870;0;0;500;500;500;0;0;459;0;0;3;38;0;3;446;0;51;406;0;0;378;28;0;0;94;171;157;6;3;5;329;3;3;0;405;65;16;6;5;480;480;0;20;480;0;0;406;402;402;0;0;367;0;0;2;33;0;5;358;0;39;332;0;0;305;27;0;0;70;144;131;5;4;4;258;5;5;0;326;42;19;5;5;390;390;0;12;390;0;0
120010405000014;8;306;306;306;0;0;205;16;0;39;39;7;0;285;0;21;291;0;21;191;22;20;37;15;288;271;17;0;0;18;11;11;0;216;55;12;3;9;297;293;4;9;257;33;3;178;178;178;0;0;121;9;0;22;21;5;0;167;0;11;168;0;13;108;11;14;22;10;166;154;12;0;0;12;6;6;0;124;35;6;2;5;172;169;3;6;146;21;2;128;128;128;0;0;84;7;0;17;18;2;0;118;0;10;123;0;8;83;11;6;15;5;122;117;5;0;0;6;5;5;0;92;20;6;1;4;125;124;1;3;111;12;1
120010405000015;8;1093;1084;1084;0;0;970;0;0;81;23;10;0;913;0;171;841;0;186;518;5;0;132;243;374;341;16;17;0;710;57;53;4;949;30;9;0;39;1033;1019;14;51;933;83;3;589;586;586;0;0;528;0;0;39;13;6;0;493;0;93;454;0;99;275;2;0;78;132;199;183;8;8;0;387;27;26;1;515;14;6;0;24;557;549;8;29;505;43;1;504;498;498;0;0;442;0;0;42;10;4;0;420;0;78;387;0;87;243;3;0;54;111;175;158;8;9;0;323;30;27;3;434;16;3;0;15;476;470;6;22;428;40;2
120010405000016;8;169;169;169;0;0;129;0;0;25;15;0;16;115;0;38;153;0;52;19;81;0;1;16;54;48;6;0;0;115;19;19;0;130;9;0;0;11;162;162;0;7;147;15;0;96;96;96;0;0;74;0;0;11;11;0;11;68;0;17;88;0;28;8;51;0;1;8;29;25;4;0;0;67;10;10;0;74;5;0;0;7;91;91;0;5;82;9;0;73;73;73;0;0;55;0;0;14;4;0;5;47;0;21;65;0;24;11;30;0;0;8;25;23;2;0;0;48;9;9;0;56;4;0;0;4;71;71;0;2;65;6;0
120010405000017;8;586;586;586;0;0;445;0;4;100;31;6;3;579;0;4;586;0;191;11;9;0;375;0;224;197;17;10;0;362;18;9;9;474;58;28;3;5;548;497;51;38;473;24;0;331;331;331;0;0;243;0;1;62;21;4;2;327;0;2;331;0;101;5;6;0;219;0;120;105;8;7;0;211;11;4;7;260;35;19;2;4;311;278;33;20;264;14;0;255;255;255;0;0;202;0;3;38;10;2;1;252;0;2;255;0;90;6;3;0;156;0;104;92;9;3;0;151;7;5;2;214;23;9;1;1;237;219;18;18;209;10;0
120010405000018;8;375;375;375;0;0;346;0;0;6;23;0;0;234;0;141;37;0;0;3;27;0;7;338;6;6;0;0;0;369;0;0;0;251;8;116;0;0;113;10;103;262;3;7;0;204;204;204;0;0;192;0;0;2;10;0;0;136;0;68;19;0;0;2;14;0;3;185;3;3;0;0;0;201;0;0;0;140;6;58;0;0;59;5;54;145;2;3;0;171;171;171;0;0;154;0;0;4;13;0;0;98;0;73;18;0;0;1;13;0;4;153;3;3;0;0;0;168;0;0;0;111;2;58;0;0;54;5;49;117;1;4;0
120010405000019;8;332;332;332;0;0;256;0;0;71;5;0;4;320;0;8;254;0;4;203;43;3;1;78;206;178;18;10;0;126;0;0;0;272;39;21;0;0;310;302;8;22;301;1;0;174;174;174;0;0;133;0;0;38;3;0;2;169;0;3;129;0;2;101;23;2;1;45;105;88;12;5;0;69;0;0;0;142;21;11;0;0;160;155;5;14;154;1;0;158;158;158;0;0;123;0;0;33;2;0;2;151;0;5;125;0;2;102;20;1;0;33;101;90;6;5;0;57;0;0;0;130;18;10;0;0;150;147;3;8;147;0;0
120010405000020;8;131;131;131;0;0;122;0;0;0;6;3;0;57;0;74;37;0;0;4;31;2;0;94;13;13;0;0;0;118;0;0;0;103;5;23;0;0;18;14;4;113;14;0;0;66;66;66;0;0;63;0;0;0;2;1;0;29;0;37;21;0;0;2;18;1;0;45;7;7;0;0;0;59;0;0;0;51;2;13;0;0;8;7;1;58;7;0;0;65;65;65;0;0;59;0;0;0;4;2;0;28;0;37;16;0;0;2;13;1;0;49;6;6;0;0;0;59;0;0;0;52;3;10;0;0;10;7;3;55;7;0;0
120010405000021;1;1214;1200;1139;4;49;909;50;174;0;67;0;831;340;0;29;1196;146;0;566;299;0;185;4;993;862;122;9;0;207;1189;1189;0;8;0;3;0;0;1195;1195;0;5;1112;82;1;609;602;568;3;27;453;22;91;0;36;0;412;173;0;17;599;72;0;280;142;0;105;3;485;419;63;3;0;117;596;596;0;4;0;2;0;0;598;598;0;4;552;45;1;605;598;571;1;22;456;28;83;0;31;0;419;167;0;12;597;74;0;286;157;0;80;1;508;443;59;6;0;90;593;593;0;4;0;1;0;0;597;597;0;1;560;37;0
120010405000022;1;1365;1364;1364;0;0;1021;46;178;0;105;14;1179;118;0;67;1310;46;728;363;152;2;19;54;997;919;74;4;0;367;1360;1360;0;4;0;0;0;0;1353;1353;0;11;1291;58;4;677;676;676;0;0;504;24;86;0;53;9;586;55;0;35;650;21;361;183;77;1;7;26;494;453;39;2;0;182;674;674;0;2;0;0;0;0;672;672;0;4;644;26;2;688;688;688;0;0;517;22;92;0;52;5;593;63;0;32;660;25;367;180;75;1;12;28;503;466;35;2;0;185;686;686;0;2;0;0;0;0;681;681;0;7;647;32;2
120010405000023;1;1559;1546;1479;0;54;924;303;213;29;77;0;925;534;0;87;1466;78;80;670;445;12;181;80;1196;981;192;20;3;350;1467;1090;377;66;5;8;0;0;1538;1538;0;8;1447;87;4;802;794;764;0;24;473;157;111;17;36;0;470;279;0;45;753;41;45;333;234;6;94;41;618;501;104;11;2;176;756;565;191;33;3;2;0;0;791;791;0;3;748;41;2;757;752;715;0;30;451;146;102;12;41;0;455;255;0;42;713;37;35;337;211;6;87;39;578;480;88;9;1;174;711;525;186;33;2;6;0;0;747;747;0;5;699;46;2
