Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;
120001305000001;1;957;957;282;197;210;123;25;10;3;3;62;1;11;0;24;1;1;4;0;0;0;8;0;0;0;1;0;0;0;2;2;1;0;2;16;14;11;22;21;21;16;20;14;16;22;20;26;17;23;22;14;17;14;17;21;18;11;16;23;20;15;27;10;16;18;14;7;14;14;13;15;16;18;7;10;11;12;12;9;7;7;11;17;12;11;11;10;6;11;11;6;9;9;7;10;2;6;3;5;8;2;7;2;3;1;4;3;4;0;2;2;1;0;2;0;1;1;0;0;0;1;1;2;0;1;0;0;0;0;0;0;0;0;0
120001305000002;1;1211;1203;344;245;300;161;54;7;11;2;54;1;6;0;15;6;5;0;0;0;0;29;1;2;3;4;0;2;0;3;1;3;3;7;20;27;38;18;34;28;31;23;17;29;41;23;36;31;36;35;27;23;30;20;18;17;17;15;24;24;18;14;18;26;17;20;22;23;17;13;13;19;11;13;13;21;12;8;9;6;12;6;12;6;8;8;5;6;5;6;3;7;4;11;8;11;6;7;6;6;5;3;4;5;1;5;1;5;2;2;1;1;4;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120001305000003;1;1705;1700;483;347;447;229;46;9;11;5;65;5;17;0;25;16;0;0;0;0;0;41;4;2;4;3;1;3;2;5;5;5;3;4;40;34;46;38;43;36;45;43;47;47;39;31;35;27;51;21;37;34;26;24;28;33;27;38;27;49;33;35;29;32;35;30;23;20;28;24;23;23;16;21;12;22;18;17;23;16;11;14;23;8;11;6;7;13;12;9;12;3;7;7;7;6;4;4;13;6;4;7;2;3;4;1;1;4;7;7;1;3;1;5;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
120001305000004;5;182;182;53;37;44;22;13;0;2;0;8;1;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;1;6;4;3;3;5;4;6;6;5;4;6;4;4;3;2;2;4;7;3;0;4;3;1;3;2;5;5;2;2;4;3;1;4;2;1;1;4;0;2;0;2;2;4;4;2;3;2;1;4;2;0;1;2;0;2;1;1;0;0;2;0;2;0;1;1;0;0;0;1;2;0;0;0;1;0;4;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120001305000005;8;305;305;96;68;77;20;21;1;6;0;7;1;2;0;3;3;0;0;0;0;0;5;1;1;0;0;0;0;1;1;0;1;0;0;5;6;6;5;5;3;10;2;5;5;6;4;7;3;5;5;9;9;5;3;3;5;4;8;1;5;6;6;10;8;3;0;1;8;4;5;8;3;3;3;4;2;2;2;2;2;4;3;4;3;6;7;2;5;1;3;4;1;2;1;3;2;5;1;5;1;1;1;2;1;0;2;0;3;0;2;3;0;1;0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
120001305000006;8;487;483;131;102;168;27;15;3;2;1;23;0;7;0;8;0;0;0;0;0;0;9;0;1;1;1;1;2;0;1;1;0;0;1;10;9;8;11;12;14;18;10;13;16;11;9;10;10;11;9;16;6;7;14;8;6;5;7;5;6;8;13;8;6;10;5;10;8;7;9;8;5;5;8;2;4;6;4;1;2;6;2;3;7;2;2;5;3;3;3;4;6;4;2;7;2;3;1;2;1;2;1;1;3;1;4;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
120001305000007;8;366;366;104;90;134;19;0;2;2;0;9;0;0;0;3;3;0;0;0;0;0;6;0;1;2;0;0;0;0;1;0;0;0;2;4;8;6;13;4;11;8;8;9;7;8;7;8;7;5;7;9;6;4;8;4;7;8;3;10;6;9;6;9;5;4;6;5;5;7;6;6;3;3;4;3;5;6;5;2;4;6;6;3;5;4;4;5;0;3;2;1;3;1;5;4;5;1;1;0;1;0;0;3;0;0;1;1;0;1;0;3;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120001305000008;8;796;796;218;171;264;35;28;6;9;2;46;0;2;0;12;3;0;0;0;0;0;9;0;0;2;1;0;0;2;3;0;1;0;0;11;8;17;10;17;15;19;21;16;24;17;21;26;29;17;13;20;13;15;9;13;12;14;8;13;14;12;14;14;12;11;13;13;5;15;6;5;7;6;20;8;10;11;10;14;11;13;6;8;11;6;7;3;6;13;8;9;10;7;3;3;4;4;4;1;3;5;1;1;1;0;5;1;3;4;1;0;1;1;2;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120001305000009;8;637;613;177;132;206;47;46;4;4;0;14;0;5;0;2;0;0;0;0;0;0;14;2;1;0;1;1;0;0;2;2;2;1;2;14;15;14;15;16;15;19;13;20;19;20;16;20;17;11;19;12;9;8;11;10;8;8;6;17;11;8;15;13;9;9;4;15;9;6;6;14;12;7;6;9;4;8;11;6;7;6;5;7;9;3;4;6;2;4;1;3;6;3;3;2;3;1;1;2;2;2;2;0;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120001305000010;8;855;855;229;189;299;74;8;5;4;1;32;0;2;0;11;1;0;0;0;0;0;13;0;0;2;0;0;2;1;3;0;3;1;1;17;15;16;21;23;18;20;11;16;29;18;27;24;26;24;21;22;12;17;10;16;6;6;10;10;12;17;13;9;12;18;11;11;13;13;15;8;12;8;14;17;7;10;13;12;10;11;6;7;11;10;7;7;4;6;7;6;6;5;3;7;6;5;2;4;3;5;0;2;3;1;2;2;1;4;0;2;2;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
