Cod_setor;Situacao_setor;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200;V201;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;V252;V253;V254;V255;
110001505000001;1;407;1;5;2;10;12;5;11;5;12;9;6;8;9;11;12;5;15;10;9;5;10;9;6;8;10;4;11;4;9;5;9;7;7;3;4;8;4;4;4;6;11;5;6;9;4;6;5;8;3;5;4;1;3;5;1;4;2;1;2;1;1;1;4;2;2;1;4;0;1;6;1;0;0;2;1;1;167;56;125;3;10;6;6;1;427;0;2;6;10;9;8;5;11;15;7;11;9;7;13;11;11;14;9;10;7;8;8;8;8;13;4;7;6;13;15;9;4;14;4;5;11;8;6;7;7;5;6;4;2;1;3;5;7;4;3;6;3;0;1;1;7;2;2;4;1;2;1;4;3;1;3;0;1;1;1;0;2;0;0;0;1;114;138;120;6;2;2;8;5
110001505000002;1;339;1;0;3;6;7;10;7;8;8;12;10;12;7;18;8;4;7;8;10;3;6;6;4;7;5;3;8;13;9;6;6;1;6;5;3;6;6;5;2;7;9;6;1;4;2;5;2;2;3;0;2;7;2;2;3;3;0;3;0;2;3;3;0;0;1;1;2;1;1;0;2;0;1;1;0;2;139;39;120;2;9;5;8;0;374;1;4;3;10;5;13;6;4;6;11;9;8;12;14;7;10;10;10;5;4;14;2;10;9;5;5;10;5;7;10;7;11;3;9;8;7;6;2;9;9;4;4;5;3;2;8;4;6;3;3;4;3;4;4;0;1;1;0;2;0;1;1;0;1;1;2;0;2;2;1;1;0;0;0;0;1;86;127;120;2;6;3;5;0
110001505000003;1;273;2;1;2;4;12;8;10;5;9;10;10;3;8;6;9;8;7;12;5;7;2;1;2;3;11;5;6;3;4;6;5;1;4;5;5;2;2;10;4;4;6;5;2;2;4;1;1;2;3;1;4;3;1;0;2;1;1;0;0;1;0;0;0;1;1;2;2;1;1;0;0;0;1;1;0;0;79;51;94;2;13;7;5;1;262;0;2;4;5;2;6;8;6;5;1;9;8;9;7;8;4;6;4;7;7;5;4;6;6;5;9;6;9;6;6;8;6;5;3;5;3;7;6;2;0;6;3;1;3;3;3;1;2;1;2;0;3;2;0;1;0;1;1;2;2;0;1;1;1;0;0;0;0;0;1;0;2;0;0;1;3;87;67;77;6;7;2;2;0
110001505000004;1;119;0;2;4;2;2;3;4;3;1;8;5;2;3;5;4;2;3;2;1;3;1;4;2;1;1;3;3;1;0;1;0;1;0;2;2;0;1;6;3;2;2;0;1;0;2;1;1;1;3;1;0;1;1;1;0;1;0;0;0;1;0;0;1;2;2;1;1;1;0;0;0;0;0;0;0;1;49;10;32;1;4;4;8;1;99;0;2;1;2;0;1;1;1;3;2;6;1;4;0;2;5;3;2;0;0;4;2;1;2;2;2;2;2;2;2;1;6;1;0;4;4;1;1;1;2;0;0;2;2;4;1;2;1;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;25;38;22;1;2;1;3;2
110001505000005;1;417;2;4;5;12;10;10;16;11;9;9;12;10;10;14;10;17;12;11;6;6;7;13;5;10;9;13;5;10;8;6;6;6;1;12;4;8;6;7;1;2;5;7;5;4;6;5;2;5;2;2;1;0;2;2;2;2;5;1;5;3;4;1;1;1;0;1;0;0;1;1;2;4;0;0;0;0;165;46;133;6;10;8;12;0;384;0;3;9;11;10;9;13;10;7;9;17;13;13;7;14;11;10;13;11;16;10;10;6;9;12;8;6;8;7;3;5;7;5;3;7;7;7;4;3;8;2;5;3;5;4;1;1;1;0;2;0;3;0;1;1;3;1;1;1;2;0;1;0;0;0;0;1;2;0;1;0;0;0;0;0;1;88;127;117;7;6;1;5;0
110001505000006;1;317;3;3;5;6;8;9;10;10;3;11;10;11;13;9;8;5;7;8;8;7;5;5;7;6;6;6;8;4;4;5;5;7;2;6;3;4;4;3;4;5;2;5;5;5;4;4;1;5;3;1;3;0;1;3;2;2;0;3;1;1;1;0;3;1;0;2;0;1;0;0;0;1;1;1;0;2;139;23;111;2;7;5;5;0;326;1;3;12;5;7;8;3;8;5;11;12;10;6;15;11;7;8;8;9;8;4;10;5;8;4;2;9;4;2;5;5;5;8;6;5;9;4;4;4;8;5;4;3;7;5;3;3;5;1;1;2;3;2;3;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;2;0;1;0;67;123;85;4;11;3;5;0
110001505000007;1;329;6;4;6;5;10;9;7;7;6;6;10;9;8;9;5;12;7;5;4;10;7;8;6;7;9;5;6;2;5;5;8;2;4;7;5;3;9;8;1;3;7;4;3;5;7;4;7;2;0;0;2;2;3;2;1;0;1;1;3;2;2;1;1;1;0;3;2;0;1;1;0;0;0;2;2;2;144;26;108;1;8;8;2;0;325;1;4;4;8;9;13;7;6;8;10;6;6;5;9;8;11;7;4;8;5;5;10;7;9;10;5;6;5;7;5;7;6;7;2;4;6;2;3;9;5;3;6;3;2;2;4;4;4;5;3;3;2;0;2;3;1;1;1;3;0;1;1;1;2;2;1;0;0;0;1;1;1;0;0;1;2;49;135;86;7;12;1;9;0
110001505000008;1;153;0;1;2;3;4;6;3;3;5;2;3;3;2;3;8;3;2;4;5;1;2;1;2;4;5;3;3;2;5;3;1;4;5;3;4;5;1;0;1;1;2;1;3;1;0;3;2;0;1;1;3;1;0;0;2;2;1;0;0;1;0;2;1;0;1;1;1;2;1;0;0;0;0;1;0;1;75;13;44;2;4;2;1;0;165;2;0;3;2;4;9;4;1;5;2;4;3;7;9;3;1;5;4;6;5;2;4;5;8;3;4;4;5;3;3;2;5;4;0;3;0;1;2;0;3;2;3;1;2;2;1;0;1;1;2;0;2;1;0;1;0;0;0;2;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;32;61;47;0;4;1;5;0
110001505000009;1;369;5;4;7;1;5;3;7;4;4;8;12;13;5;8;13;15;12;3;8;8;9;13;11;8;8;12;7;11;6;6;5;3;9;6;9;5;4;7;6;4;10;5;7;6;4;4;2;0;3;3;4;3;4;1;5;0;0;0;0;1;1;2;2;0;1;1;1;1;1;0;2;0;0;0;0;1;145;15;103;1;9;8;7;0;334;1;5;7;7;4;7;6;14;5;9;7;16;5;1;11;12;6;7;6;7;4;6;5;9;14;4;7;6;11;6;4;8;4;5;7;8;3;8;6;0;9;4;5;2;6;5;2;4;4;3;1;1;1;2;0;2;3;0;2;0;0;3;2;0;0;1;1;0;0;0;0;2;0;0;1;0;60;126;94;4;3;8;10;1
110001505000010;1;49;0;2;1;2;0;1;2;3;2;5;1;0;1;0;1;1;0;2;0;0;1;1;0;1;0;0;0;2;0;1;1;2;1;0;1;0;3;0;2;2;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;21;3;18;0;0;1;1;0;43;0;0;0;3;3;1;0;0;1;2;0;1;0;0;1;1;2;0;3;1;0;1;1;2;0;0;1;1;1;0;1;1;3;2;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;8;18;8;1;0;0;2;0
