Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;
110001505000011;1;695;2;9;10;13;12;8;15;13;11;14;20;14;15;22;14;16;17;18;17;8;7;11;17;16;11;15;9;16;15;19;7;12;11;9;14;10;13;13;8;10;11;10;13;13;10;7;11;10;5;4;7;10;5;5;4;8;3;3;0;1;4;7;3;2;2;3;3;1;3;1;1;4;1;3;1;5;230;157;218;6;12;8;14;1;
110001505000012;1;906;12;18;18;20;18;20;19;19;25;23;24;19;22;21;25;18;19;17;15;14;27;23;25;25;23;16;11;19;19;16;19;14;19;18;15;15;20;20;10;6;13;9;11;9;3;9;3;11;5;7;6;3;6;5;4;3;6;5;5;4;3;3;5;2;2;0;2;1;2;4;0;1;3;0;1;4;283;215;263;16;13;13;14;2;
110001505000013;1;990;9;15;13;18;20;24;19;21;21;30;30;21;20;18;21;26;19;26;21;20;16;17;24;31;21;26;19;26;26;12;27;21;17;15;15;20;17;15;10;12;14;8;12;8;9;8;15;8;10;4;5;8;7;7;11;3;5;0;1;1;5;4;6;4;2;4;0;2;2;2;5;3;3;2;0;3;329;226;294;3;25;6;15;1;
110001505000014;1;719;7;12;7;9;14;23;20;13;21;14;20;22;13;18;15;12;10;16;15;17;16;9;13;23;14;17;13;20;16;16;14;16;19;14;10;6;11;14;11;6;10;6;8;5;6;4;5;7;9;3;4;7;7;4;3;1;4;3;6;5;3;1;4;6;3;2;2;3;1;1;1;2;2;1;1;3;255;157;168;35;13;21;15;0;
110001505000015;1;183;1;3;2;3;3;4;3;1;4;0;4;6;7;5;2;2;2;2;3;1;3;4;7;3;9;2;5;3;1;4;2;4;2;4;2;5;3;5;2;5;4;6;2;2;4;1;5;3;2;0;0;1;2;1;0;1;0;0;0;0;1;1;0;0;0;0;1;2;0;1;2;3;0;0;0;5;65;44;49;4;6;1;2;0;
110001505000016;1;432;2;3;1;7;5;8;3;5;6;8;11;9;8;8;10;11;8;16;8;10;10;4;6;7;8;13;7;7;10;11;8;5;10;8;6;7;8;7;7;10;10;4;9;10;10;5;12;7;6;5;3;7;2;1;6;6;1;1;1;2;4;3;1;0;2;0;1;0;2;0;0;0;1;0;1;3;161;107;110;5;3;2;6;2;
110001505000017;1;583;1;5;8;6;12;12;10;8;13;5;10;13;11;17;17;19;16;19;12;15;9;14;6;8;13;17;9;6;11;9;3;13;8;9;10;12;6;12;11;16;11;4;11;8;12;9;8;3;5;4;7;1;7;5;9;4;4;3;1;4;4;6;2;3;1;0;0;0;3;3;0;1;2;1;1;5;198;121;162;8;19;7;25;7;
110001505000018;1;667;9;9;9;11;9;15;8;11;19;9;17;11;16;12;15;17;10;17;11;13;17;9;13;16;14;11;11;11;10;18;13;10;13;18;15;11;14;11;14;15;10;14;14;9;8;5;6;6;7;5;5;10;7;5;2;9;1;4;4;1;3;3;1;2;3;2;3;1;1;1;1;0;0;1;1;0;234;168;180;3;10;2;19;0;
110001505000019;4;407;1;2;9;16;5;13;7;10;12;7;11;7;10;12;12;11;6;10;11;1;12;4;9;9;11;8;10;6;8;9;11;9;15;6;7;9;4;6;8;2;5;7;5;6;7;3;1;3;1;2;3;0;1;4;1;2;2;2;2;2;2;0;2;3;1;1;0;0;0;1;0;0;1;0;0;1;126;97;120;4;10;6;11;0;
110001505000020;8;346;0;1;4;11;11;14;10;9;6;5;7;8;8;7;9;8;7;9;8;4;9;9;12;5;7;4;5;7;3;4;5;6;3;3;4;7;9;2;8;3;2;3;6;7;2;4;5;2;3;3;1;3;4;2;4;0;2;5;2;3;2;3;4;2;4;0;3;0;1;1;1;0;0;0;0;1;103;97;102;4;6;0;3;0;
110001505000021;8;81;0;0;0;1;1;5;3;2;1;1;5;3;2;1;2;1;1;2;1;3;3;1;1;2;0;2;1;1;1;4;1;2;0;1;3;0;2;1;2;0;2;2;4;0;2;1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;26;21;29;0;0;0;3;0;
110001505000022;8;546;0;2;6;9;6;20;14;13;21;17;21;17;14;10;13;10;13;6;11;8;9;8;4;6;9;12;5;9;5;12;7;16;9;13;7;8;8;5;10;10;9;6;9;6;12;5;3;10;5;6;8;3;1;3;6;8;4;6;3;3;4;3;5;1;2;3;1;2;2;0;1;1;1;0;1;0;158;138;181;5;16;4;16;1;
110001505000023;8;325;1;1;3;6;6;6;10;8;7;6;5;10;9;0;8;4;7;11;1;6;9;12;7;5;7;2;5;4;8;5;5;10;5;6;6;5;3;1;6;4;6;3;3;6;6;6;4;7;9;3;2;6;2;0;6;2;1;3;3;1;1;1;2;2;1;1;1;0;0;0;1;1;0;3;0;2;99;85;106;2;6;2;7;1;
110001505000024;8;685;1;6;7;11;11;14;13;15;18;16;10;21;15;24;9;14;14;16;15;16;13;15;13;14;19;19;14;6;15;6;9;11;14;12;11;9;11;10;12;11;8;11;10;12;14;12;7;11;6;6;6;7;3;4;4;5;2;3;6;2;3;3;7;1;1;0;1;2;4;0;3;1;2;3;0;5;224;202;198;3;10;4;6;0;
