Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;
110001505000001;1;23;0;0;8;0;22;0;0;16;0
110001505000002;1;17;2;0;10;0;11;0;0;10;0
110001505000003;1;3;0;0;17;1;13;3;0;11;0
110001505000004;1;3;0;0;3;1;8;0;1;5;0
110001505000005;1;34;0;0;52;0;20;4;0;37;1
110001505000006;1;12;0;0;21;0;20;1;0;13;0
110001505000007;1;8;1;0;14;0;13;1;0;15;2
110001505000008;1;5;0;0;9;0;5;0;0;17;0
110001505000009;1;19;1;0;15;0;15;0;0;14;0
110001505000010;1;2;0;0;3;0;3;0;0;2;0
110001505000011;1;6;0;0;7;0;21;0;0;12;0
110001505000012;1;16;1;1;14;0;21;0;1;27;0
110001505000013;1;12;2;0;28;0;23;3;0;17;0
110001505000014;1;18;0;0;19;0;13;0;0;18;0
110001505000015;1;4;0;0;1;0;4;0;0;1;0
110001505000016;1;9;0;0;8;0;7;0;0;8;0
110001505000017;1;15;0;0;13;0;8;0;0;12;1
110001505000018;1;16;0;0;14;0;18;0;0;14;0
110001505000019;4;8;1;1;7;0;10;0;0;12;0
110001505000020;8;9;0;0;7;0;13;0;0;10;0
110001505000021;8;1;0;0;3;0;0;0;0;1;0
110001505000022;8;9;0;0;12;0;9;0;0;11;0
110001505000023;8;5;0;0;4;0;9;0;0;3;0
110001505000024;8;23;0;0;14;0;20;0;0;12;0
110001505000025;8;7;0;0;4;0;2;0;0;5;0
110001505000026;8;2;2;0;8;0;1;1;0;3;0
110001505000027;8;7;0;0;10;0;8;0;1;6;0
110001505000028;8;3;0;0;8;0;3;0;0;4;0
110001505000029;8;1;0;0;0;0;3;0;0;3;0
110001505000030;8;3;1;0;2;0;3;0;0;2;0
110001505000031;8;5;2;0;7;0;14;1;0;3;0
110001505000033;8;9;0;0;14;0;9;1;0;23;0
110001515000001;2;1;1;0;0;0;4;0;0;1;0
110001515000002;8;10;0;0;6;0;10;0;0;6;0
110001515000003;8;2;1;0;4;0;4;0;0;3;0
110001520000001;1;2;0;0;1;0;0;0;0;4;0
110001520000004;8;8;5;0;8;0;10;4;0;9;0
110001525000001;1;3;0;1;4;0;2;0;0;4;0
110001525000002;8;0;0;0;1;30;0;0;0;0;26
110001525000003;8;2;0;0;1;0;2;0;0;3;0
110001525000004;8;2;0;0;4;0;0;0;0;1;0
110001525000005;8;5;0;0;1;0;0;0;0;0;0
110001525000006;8;8;0;0;6;0;0;1;0;6;0
110001525000007;8;9;0;0;7;0;6;0;0;6;0
110001530000001;1;4;2;0;11;0;4;0;0;11;6
110001530000002;8;2;0;0;1;0;0;0;0;3;3
110001530000004;8;0;0;0;3;0;0;0;0;0;0
110001530000005;8;5;0;0;1;0;4;0;0;2;0
110001535000001;2;3;1;0;3;0;3;0;0;0;0
110001535000002;8;9;0;1;5;0;10;0;0;8;0
110001535000003;8;8;0;0;14;0;7;0;0;3;0
110001535000004;8;9;0;0;7;0;6;1;0;12;0
110001535000005;8;15;0;0;16;0;13;0;0;8;0
110001535000006;8;9;0;0;7;0;12;0;0;6;0
110002305000001;1;0;0;0;0;0;0;0;0;0;0
110002305000002;1;5;0;0;3;0;9;0;0;5;0
110002305000003;1;20;2;0;4;0;18;1;0;5;0
110002305000004;1;9;0;0;9;0;25;0;0;7;0
110002305000005;1;13;0;1;7;0;9;0;1;14;0
110002305000006;1;13;1;1;4;1;9;2;2;10;1
110002305000007;1;11;2;0;13;0;15;1;0;13;0
110002305000008;1;29;0;0;7;0;22;0;1;14;0
110002305000009;1;23;2;0;12;0;23;1;0;16;0
110002305000010;1;25;0;0;6;0;20;1;2;6;0
110002305000011;1;14;0;0;16;0;12;2;0;18;0
110002305000012;1;14;3;1;19;0;21;4;1;17;0
110002305000013;1;19;0;0;13;0;5;2;0;12;0
110002305000014;1;13;1;0;8;0;9;2;0;6;0
110002305000015;1;21;1;0;9;0;14;1;0;21;0
110002305000016;1;24;1;1;29;0;30;1;0;24;0
110002305000017;1;14;3;1;15;0;24;2;0;16;1
110002305000018;1;12;1;2;12;0;7;3;0;18;0
110002305000019;1;16;0;0;18;0;20;1;0;15;0
110002305000020;1;14;0;0;25;0;17;1;0;31;0
110002305000021;1;0;"X";"X";"X";"X";"X";"X";"X";"X";"X"
110002305000022;1;15;2;1;20;0;15;0;1;9;0
110002305000023;1;18;0;1;8;0;11;1;1;7;0
110002305000024;1;17;2;0;26;0;14;4;0;20;1
110002305000025;1;22;5;0;33;1;20;2;0;27;0
110002305000026;1;15;4;0;31;0;16;2;0;33;0
110002305000027;1;9;3;0;15;0;14;1;0;23;0
110002305000028;1;14;4;0;24;0;14;1;0;31;0
110002305000029;1;15;2;0;21;0;16;0;1;21;0
110002305000030;1;7;1;1;8;0;8;1;0;10;0
110002305000031;1;19;6;0;26;0;8;3;0;24;0
110002305000032;1;14;1;1;18;1;11;2;1;14;1
110002305000033;1;7;2;0;7;0;10;0;0;10;0
110002305000034;1;9;2;0;6;0;17;2;0;6;0
110002305000035;1;25;3;2;16;0;29;1;1;14;0
110002305000036;1;17;2;1;17;0;14;1;0;16;0
110002305000037;1;10;0;0;13;0;11;0;0;15;0
110002305000038;1;2;0;0;2;0;6;0;0;1;0
110002305000039;1;20;1;2;55;0;13;2;0;47;0
110002305000040;1;3;0;0;4;0;4;0;0;9;0
110002305000041;1;5;7;2;16;0;7;3;1;9;0
110002305000042;1;9;0;1;14;0;11;0;0;12;0
110002305000043;1;4;0;0;2;0;1;0;0;2;0
110002305000044;1;24;1;0;45;0;24;7;2;45;0
