"Cod_bairro","Nome_do_bairro","ipc","compDomRenda","compEntorno","compDomiciliosMulher","comp5maisdomicilio","compbanheiro","compagua","compPessoas"
2304400036,"Varjota",0.774091502329401,0.314666666666667,0.891509077468728,0.285665867176529,0.175784595535338,0.199566709657696,0.190021396105278,0.550726061554498
2304400037,"Vicente Pinzon",0.575942020705597,0.175172413793103,0.531593524872248,0.292158755429584,0.155050551052503,0.197529516005769,0.182099630189915,0.486380426203252
2304400038,"Vila Ellery",0.664439079477145,0.184,0.783175292263933,0.289423078620418,0.163122300935474,0.199556516524139,0.179369156134017,0.484093972573872
2304400039,"Vila Velha",0.601699164471426,0.141111111111111,0.723895497320737,0.263134017588619,0.158101041659303,0.199140492031115,0.151836925357317,0.431012425934697
2304400040,"Antônio Bezerra",0.628385516227267,0.143225806451613,0.73450660809874,0.267286343869821,0.159834879257364,0.198975368848752,0.17914977214559,0.469464113879741
2304400041,"Autran Nunes",0.541283176324355,0.118461538461538,0.544911102516454,0.276462251382244,0.147455321031337,0.199382393906883,0.192132868167485,0.421506304889367
2304400042,"Conjunto Ceará I",0.649293865874999,0.165714285714286,0.736959809108437,0.288782585773582,0.159729698631086,0.19973890306179,0.194971379897582,0.490767521211817
2304400043,"Dom Lustosa",0.643315749049371,0.148571428571429,0.760919615340918,0.292625676387768,0.159338298209388,0.199640365931962,0.189720365581865,0.471757173512553
2304400044,"Genibau",0.560359723307809,0.119090909090909,0.591579947370296,0.272165845012554,0.156411207004849,0.198446055360234,0.195474168244244,0.420076882852895
2304400045,"Henrique Jorge",0.633591181170556,0.153548387096774,0.72829712158784,0.281600082766087,0.162221710559811,0.199452288500995,0.192267794872515,0.464986240893733
2304400046,"João XXIII",0.624406836926352,0.12,0.748123201422458,0.275978227612806,0.157685507489879,0.198251252351925,0.18967360169127,0.459486947823525
2304400047,"Padre Andrade (Cachoeirinha)",0.640687194403338,0.148571428571429,0.769465876995493,0.284161055790226,0.158767667897446,0.197907812231347,0.171949862606546,0.475398934907754
2304400048,"Quintino Cunha",0.585674161949919,0.128627450980392,0.676735772337616,0.264125598143341,0.157130044679934,0.198917192285915,0.167879620850707,0.427732404715193
2304400049,"José de Alencar",0.625032363679912,0.222222222222222,0.611702093963355,0.311845707780247,0.164321272043691,0.199316111257923,0.18404561293119,0.493489778621355
2304400050,"Ancuri",0.556628503806303,0.13,0.525504412475248,0.310066796029863,0.163414052160704,0.196866046572074,0.195006600661489,0.459094399549392
2304400051,"Barroso",0.580939683691411,0.128888888888889,0.662972556273006,0.259989065051865,0.155409641345262,0.197904764725079,0.192765494737819,0.40487770510418
2304400052,"Cajazeiras",0.650985589248919,0.189333333333333,0.715658592869926,0.283185382966803,0.172131916332038,0.198807221303192,0.195589793063109,0.481435910845159
2304400053,"Cambeba",0.689706044880024,0.27,0.693381627135619,0.348045599043183,0.1706445398304,0.199772946257578,0.191916763282961,0.543402258133513
2304400054,"Cidade dos Funcionários",0.701612225359506,0.2608,0.75356368262733,0.296756500055176,0.166345394218091,0.199136548674728,0.176639284897037,0.548351765661333
2304400055,"Coaçu",0.581577888015546,0.136,0.593420792150773,0.272966319664279,0.163510061433416,0.199825434982372,0.188275230511204,0.463702144968873
2304400056,"Curió",0.49066753663743,0.16,0.396354899191496,0.252464537344635,0.1642396129467,0.199599867392847,0.189652458159724,0.362155772221522
2304400057,"Edson Queiroz",0.582705090066611,0.185185185185185,0.569431357169159,0.314839185152522,0.150348497688303,0.199384847282386,0.175676606748735,0.468088776126064
2304400058,"Engenheiro Luciano Cavalcante",0.698853807756295,0.233684210526316,0.798444311829864,0.303243950322576,0.157685937791361,0.198629820607835,0.183983900523164,0.524133241990346
2304400059,"Guajeru",0.580772835387662,0.155555555555556,0.601026625227558,0.254312507937396,0.158390284881273,0.19972189096181,0.197176947796088,0.430447201740703
2304400060,"Guarapes",0.801835096422694,0.382857142857143,0.832157573053851,0.343051786537795,0.171014923907093,0.2,0.180066665799192,0.639408983650804
2304400061,"Jangurussu",0.583319319221381,0.125185185185185,0.640344459135281,0.284356420799827,0.15667671742712,0.198489295365376,0.195322037510287,0.433940263040894
2304400062,"Jardim das Oliveiras",0.601495133296877,0.142222222222222,0.720029249159675,0.231800924091602,0.154418084718244,0.199678201915582,0.194341759171219,0.393795882703689
2304400063,"Lagoa Redonda",0.590473994918848,0.145806451612903,0.66313687969933,0.271970472383719,0.157502997529439,0.1982033336554,0.181131617672499,0.425640704586974
2304400064,"Lagoa Sapiranga (Coité)",0.579081929315292,0.181621621621622,0.558380965545373,0.287648839538848,0.153391894764053,0.198724562998487,0.186099967642784,0.459026775373559
2304400065,"Messejana (sede)",0.651199265515277,0.15921568627451,0.76717517632884,0.282666396042526,0.161666016964842,0.198953919116785,0.193397236657986,0.473189761202868
2304400066,"Parque Iracema",0.687487434896571,0.244444444444444,0.716862748592101,0.311790812615188,0.17291088518044,0.199562516776355,0.18396289488392,0.544718814812453
2304400067,"Parque Manibura",0.705079477277328,0.275,0.79681211570057,0.262921080836565,0.156949411286918,0.199977876106195,0.184124652200556,0.502374376537745
2304400068,"Paupina",0.529256544567643,0.141333333333333,0.427163562543895,0.303018775031677,0.163369103419472,0.198455132604837,0.192079254672703,0.465369247128689
2304400069,"Pedras",0.507554373303502,0.12,0.464253375403201,0.287943598919209,0.162493450298328,0.195934959349594,0.173796605503923,0.406184729355461
2304400070,"Sabiaguaba",0.524287896035749,0.146666666666667,0.526942849258979,0.339368732775632,0.155747522754199,0.198517145505097,0.118211313313383,0.426778190608922
2304400071,"Salinas",0.745509696770446,0.3,0.821734516936866,0.311742433593092,0.17034470576765,0.199355432780847,0.187078101860884,0.558016332965091
2304400072,"Bom Jardim",0.578591288644674,0.121860465116279,0.662013671315787,0.258092062026913,0.153439899234757,0.198672057269881,0.196010806127531,0.403776966869788
2304400073,"Bonsucesso",0.595099266445799,0.12695652173913,0.667842815177475,0.268696949985889,0.158217180509074,0.199244289068769,0.191180958332456,0.441856034510491
2304400074,"Canindezinho",0.540615276634234,0.118139534883721,0.527406436313004,0.277372261933652,0.155508902062351,0.199037998560175,0.198098546848933,0.423654411234517
2304400075,"Conjunto Ceará II",0.661205699161285,0.161481481481481,0.782246215961471,0.303755481437172,0.161464489386336,0.199805464550708,0.198603374939077,0.480016071164781
2304400076,"Conjunto Esperança",0.630212223730381,0.148,0.723956353330212,0.29136414563353,0.164106440263185,0.199940782152509,0.196910906674595,0.457722188770641
2304400077,"Dendê",0.674086905711363,0.165714285714286,0.844532697558558,0.283411457546517,0.173598591154692,0.189950960523405,0.181359005386211,0.467105176796937
2304400078,"Granja Lisboa",0.560906604303244,0.120666666666667,0.605979994886407,0.275063091570802,0.153717412824171,0.198234835046647,0.197189781008411,0.40693112247743
2304400079,"Granja Portugal",0.581804940401922,0.115,0.670870647737454,0.269629766890979,0.151556470107693,0.196763178031353,0.195285196808909,0.415939328520357
2304400080,"Jardim Cearense",0.619346095775202,0.170909090909091,0.678059220036179,0.264298185836264,0.16441485433504,0.198734410964158,0.190743781073673,0.455176930007467
2304400081,"Manoel Sátiro",0.622621490056795,0.141818181818182,0.738091767843344,0.272544355358327,0.164850648031548,0.199460523307546,0.188088214204514,0.435555134965252
2304400082,"Maraponga",0.622563270842616,0.194666666666667,0.645229876331316,0.267144505595945,0.168261941176519,0.199712766075949,0.193379159800821,0.466439402476577
2304400083,"Mondubim (Sede)",0.598785509415482,0.144470588235294,0.63191603151877,0.295875445900904,0.166384946788392,0.199405175279074,0.193460253442494,0.460719532982421
2304400084,"Parque Dois Irmãos",0.560453950933612,0.1375,0.563146422796955,0.285934934714724,0.158186046147151,0.198113448353982,0.186997523898296,0.437418411604451
2304400085,"Parque Presidente Vargas",0.534591824839207,0.108571428571429,0.537439527059823,0.263865377362882,0.150662601048674,0.194645839113139,0.192982461819875,0.419473616904681
2304400086,"Parque São José",0.627230969991285,0.12,0.743645587719329,0.290526824140511,0.157085930542073,0.199594966764515,0.191402291154288,0.469964133793649
2304400087,"Parque Santa Rosa (Apolo XI)",0.601827245739132,0.12,0.666811255201234,0.289263681841135,0.165069719033716,0.198885508743215,0.188437509819483,0.466277744419748
2304400088,"Passaré",0.599795752547194,0.154461538461538,0.624326042933333,0.284471259000527,0.163744680561854,0.197792079667777,0.193909804299514,0.465153111717566
2304400089,"Prefeito José Walter",0.643005062411512,0.163333333333333,0.756833064178826,0.26307874881899,0.163651223304156,0.198037558481313,0.194017125792093,0.453142882144816
2304400090,"Siqueira",0.546779832684395,0.118918918918919,0.565679009585383,0.278385753750871,0.155937321442872,0.197863850382499,0.195451794880063,0.406488602843451
2304400091,"Aerolândia",0.656257366104615,0.141333333333333,0.812050765876025,0.277838376864877,0.157588120759463,0.199821800062265,0.198601163201017,0.459376915081741
2304400092,"Aeroporto (Base Aérea)",0.547277263088834,0.136,0.540031701187815,0.265917722539434,0.154092895057026,0.198918248311572,0.192772648432841,0.420016296277246
2304400093,"Alto da Balança",0.613838693610529,0.148,0.665440705467321,0.289626079062365,0.158756727942406,0.198875684391709,0.194020563807403,0.476422399222748
2304400094,"Bela Vista",0.667665092891191,0.165714285714286,0.817426492813441,0.275036564318228,0.162602304456285,0.199742569659913,0.190102804459101,0.467406821570547
2304400095,"Castelão",0.571048616568976,0.133333333333333,0.633197792318899,0.278426240813162,0.151404631828368,0.195000049964373,0.193649535853545,0.406560506408409
2304400096,"Couto Fernades",0.501234886476929,0.177142857142857,0.339996708749662,0.278264899618513,0.164146913678658,0.199533883522061,0.176294320388942,0.446589975948608
2304400097,"Demócrito Rocha",0.607623311695221,0.145,0.644430908119151,0.271754916137303,0.162044034305655,0.199949671352151,0.195177246363504,0.476268074945201
2304400098,"Dias Macedo",0.59040517019513,0.125333333333333,0.679603458290317,0.25276486505699,0.160038594150944,0.198760477091043,0.193292954110649,0.414186693609103
2304400099,"Itaóca",0.633798571519896,0.16,0.762474222513596,0.238500239895961,0.163870231547223,0.199892435669565,0.191634931340166,0.423523893489137
2304400100,"Itaperi",0.65099337410562,0.186666666666667,0.696851342435061,0.302197402535665,0.173149617789198,0.199787148033458,0.186768523823851,0.509756823568624
2304400101,"Jóquei Club (São Cristóvão)",0.670567874788609,0.175652173913043,0.831539704411756,0.281020714314058,0.159911675257799,0.1995340936584,0.164273669392634,0.480792307732195
2304400102,"Mata Galinha",0.651611599711203,0.165714285714286,0.71249099900972,0.315187185764807,0.165533033801552,0.19792024626879,0.195757982645781,0.517418251693482
2304400103,"Montese",0.696890234237554,0.195428571428571,0.867868825847443,0.258181202607039,0.167110316029829,0.199642907872541,0.18308688487169,0.477533196662588
2304400104,"Pan-Americano",0.654367206345414,0.146666666666667,0.806425661352423,0.265011324365179,0.159663201333927,0.199041052340746,0.18777856231799,0.463526475024488
2304400105,"Parangaba",0.64752883045116,0.182,0.733239550339425,0.274793940974179,0.164632640711437,0.196070166534947,0.176133555506647,0.490510578261023
2304400106,"Pici (Parque Universitário)",0.591984852410983,0.1272,0.659884729575383,0.282590792043619,0.156171017336974,0.199572236153826,0.194226890717848,0.438899683448916
2304400107,"Serrinha",0.60673239858656,0.14,0.684375806983159,0.285598617849335,0.159933547806051,0.198793506250121,0.188244509020258,0.448849825700091
2304400108,"Vila Pery",0.637027259052046,0.140740740740741,0.750923787092902,0.279211621052807,0.162849883531151,0.199567370730005,0.188536827262973,0.468463167798366
2304400109,"Vila União",0.669892041724009,0.184,0.781182425216427,0.295953457676197,0.163821272164468,0.198220260188906,0.185579870170598,0.496872297431626
2304400110,"Cais do Porto",0.511518622864071,0.122962962962963,0.448542132691842,0.282594744237211,0.152258588806996,0.199027170006779,0.191204515110224,0.42056049901341
2304400111,"Cidade 2000",0.668175149458039,0.216,0.726329960604369,0.250899688276135,0.171014503217458,0.2,0.197824411652001,0.49335657290029
2304400112,"Manuel Dias Branco",0.636062989532103,0.24,0.613123045262705,0.312643444290714,0.161709394753262,0.194270367054611,0.183334418491088,0.515751743034644
2304400113,"Praia do Futuro I",0.563920951004274,0.205714285714286,0.508628603894944,0.264921404183417,0.156121068430104,0.193415156614996,0.154897503860394,0.472986234498098
2304400114,"Praia do Futuro II",0.548945248313915,0.14,0.577410315383218,0.206579118239184,0.161691309297096,0.198442407182405,0.190159175629971,0.379132537449055
2304400115,"De Lourdes",0.786100543554678,0.36,0.803872266125333,0.348213466347573,0.15974806309178,0.197595250198777,0.171792464017623,0.66529358723052
2304400116,"Planalto Ayrton Senna",0.574678273250178,0.124615384615385,0.611252952407522,0.297273572126299,0.157628129120633,0.198294747250979,0.189555150068349,0.442688456287665
2304400117,"Gentilândia",0.748218617137807,0.268571428571429,0.890303112983363,0.264553009830092,0.168161024640592,0.198716852010265,0.191780897135245,0.527122536072527
2304400118,"Conjunto Palmeiras",0.557458368688227,0.111515151515152,0.624139045138469,0.276684022873789,0.140061095714686,0.198959213370946,0.195623383504344,0.402077216821086
2304400119,"São Bento",0.56059413249178,0.132307692307692,0.559735940684248,0.265764424002402,0.166898608395394,0.197934236216262,0.188446029998843,0.436459889872902
