Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
160005505000001;1;23;104;122;65;63;43;8;2;7;76;3594;50454;96938;85329;126987;158528;50600;17000;120600;513;437;710030;10;55;86;47;39;33;6;1;6;25;1800;27042;68967;61929;77957;124168;39100;9000;105600;308;283;515563;13;49;36;18;24;10;2;1;1;51;1794;23412;27971;23400;49030;34360;11500;8000;15000;205;154;194467;23;103;122;65;63;43;8;2;7;76;3594;49944;96938;85329;126987;158528;50600;17000;120600;512;436;709520;10;54;86;47;39;33;6;1;6;25;1800;26532;68967;61929;77957;124168;39100;9000;105600;307;282;515053;13;49;36;18;24;10;2;1;1;51;1794;23412;27971;23400;49030;34360;11500;8000;15000;205;154;194467;
160005505000003;5;27;56;54;16;8;3;0;0;0;54;5216;25755;41082;19733;15672;8900;0;0;0;218;164;116358;6;30;39;12;5;2;0;0;0;30;1300;14570;30862;14903;9600;5900;0;0;0;124;94;77135;21;26;15;4;3;1;0;0;0;24;3916;11185;10220;4830;6072;3000;0;0;0;94;70;39223;26;56;53;16;8;2;0;0;0;54;4966;25755;40352;19733;15672;5900;0;0;0;215;161;112378;6;30;38;12;5;1;0;0;0;30;1300;14570;30132;14903;9600;2900;0;0;0;122;92;73405;20;26;15;4;3;1;0;0;0;24;3666;11185;10220;4830;6072;3000;0;0;0;93;69;38973;
160005505000004;8;20;57;37;13;17;1;0;0;0;35;3459;26736;28915;15731;32067;4300;0;0;0;180;145;111208;13;41;28;11;17;1;0;0;0;31;2050;19667;22155;13216;32067;4300;0;0;0;142;111;93455;7;16;9;2;0;0;0;0;0;4;1409;7069;6760;2515;0;0;0;0;0;38;34;17753;20;57;37;13;17;1;0;0;0;35;3459;26736;28915;15731;32067;4300;0;0;0;180;145;111208;13;41;28;11;17;1;0;0;0;31;2050;19667;22155;13216;32067;4300;0;0;0;142;111;93455;7;16;9;2;0;0;0;0;0;4;1409;7069;6760;2515;0;0;0;0;0;38;34;17753;
160005510000001;1;19;49;49;10;11;4;0;0;0;45;2296;22116;34259;11923;21150;13014;0;0;0;187;142;104758;0;17;21;5;10;2;0;0;0;10;0;7600;14851;5883;19150;6150;0;0;0;65;55;53634;19;32;28;5;1;2;0;0;0;35;2296;14516;19408;6040;2000;6864;0;0;0;122;87;51124;19;49;49;10;11;4;0;0;0;45;2296;22116;34259;11923;21150;13014;0;0;0;187;142;104758;0;17;21;5;10;2;0;0;0;10;0;7600;14851;5883;19150;6150;0;0;0;65;55;53634;19;32;28;5;1;2;0;0;0;35;2296;14516;19408;6040;2000;6864;0;0;0;122;87;51124;
160005510000002;8;11;17;7;2;0;0;0;0;0;15;1639;8406;5800;2900;0;0;0;0;0;52;37;18745;1;7;6;1;0;0;0;0;0;6;112;3570;5100;1400;0;0;0;0;0;21;15;10182;10;10;1;1;0;0;0;0;0;9;1527;4836;700;1500;0;0;0;0;0;31;22;8563;11;17;7;2;0;0;0;0;0;15;1639;8406;5800;2900;0;0;0;0;0;52;37;18745;1;7;6;1;0;0;0;0;0;6;112;3570;5100;1400;0;0;0;0;0;21;15;10182;10;10;1;1;0;0;0;0;0;9;1527;4836;700;1500;0;0;0;0;0;31;22;8563;
160010505000001;1;18;73;32;12;21;23;9;3;2;34;2775;34412;24861;15818;42236;94997;55300;25000;32000;227;193;327399;7;26;9;7;8;8;3;2;2;10;1260;12490;6800;8988;14613;34310;17400;17000;32000;82;72;144861;11;47;23;5;13;15;6;1;0;24;1515;21922;18061;6830;27623;60687;37900;8000;0;145;121;182538;18;72;32;12;21;23;9;3;2;32;2775;33902;24861;15818;42236;94997;55300;25000;32000;224;192;326889;7;25;9;7;8;8;3;2;2;10;1260;11980;6800;8988;14613;34310;17400;17000;32000;81;71;144351;11;47;23;5;13;15;6;1;0;22;1515;21922;18061;6830;27623;60687;37900;8000;0;143;121;182538;
160010505000002;1;78;102;46;17;14;7;2;1;0;52;14728;45700;33648;21291;28367;22436;12400;9000;0;319;267;187570;21;26;20;5;7;2;2;1;0;16;3420;12600;14746;5754;14700;5936;12400;9000;0;100;84;78556;57;76;26;12;7;5;0;0;0;36;11308;33100;18902;15537;13667;16500;0;0;0;219;183;109014;78;101;46;17;14;7;2;1;0;52;14728;45400;33648;21291;28367;22436;12400;9000;0;318;266;187270;21;26;20;5;7;2;2;1;0;16;3420;12600;14746;5754;14700;5936;12400;9000;0;100;84;78556;57;75;26;12;7;5;0;0;0;36;11308;32800;18902;15537;13667;16500;0;0;0;218;182;108714;
160010505000003;1;23;66;44;25;30;25;6;0;5;21;3634;30895;36978;31344;62896;94875;41200;0;63300;245;224;365122;8;35;31;18;16;14;5;0;4;8;1190;16560;26154;23446;32526;53950;36000;0;51500;139;131;241326;15;31;13;7;14;11;1;0;1;13;2444;14335;10824;7898;30370;40925;5200;0;11800;106;93;123796;23;66;42;23;29;24;6;0;5;21;3634;30895;35178;28614;60840;92075;41200;0;63300;239;218;355736;8;35;29;16;15;14;5;0;4;8;1190;16560;24354;20716;30470;53950;36000;0;51500;134;126;234740;15;31;13;7;14;10;1;0;1;13;2444;14335;10824;7898;30370;38125;5200;0;11800;105;92;120996;
160010505000004;1;36;102;52;29;25;15;2;1;0;50;5646;46564;42692;39347;51910;52050;14000;8000;0;312;262;260209;14;33;32;14;15;8;2;1;0;13;2020;14450;26680;18432;32049;29150;14000;8000;0;132;119;144781;22;69;20;15;10;7;0;0;0;37;3626;32114;16012;20915;19861;22900;0;0;0;180;143;115428;36;102;52;29;25;15;2;1;0;50;5646;46564;42692;39347;51910;52050;14000;8000;0;312;262;260209;14;33;32;14;15;8;2;1;0;13;2020;14450;26680;18432;32049;29150;14000;8000;0;132;119;144781;22;69;20;15;10;7;0;0;0;37;3626;32114;16012;20915;19861;22900;0;0;0;180;143;115428;
160010505000005;1;63;113;70;10;12;12;1;1;2;59;12054;49682;53275;13300;25572;39838;7000;8768;27000;343;284;236489;14;39;23;5;0;7;1;0;2;15;2287;18338;18260;6410;0;24182;7000;0;27000;106;91;103477;49;74;47;5;12;5;0;1;0;44;9767;31344;35015;6890;25572;15656;0;8768;0;237;193;133012;63;113;70;10;12;12;1;1;2;58;12054;49682;53275;13300;25572;39838;7000;8768;27000;342;284;236489;14;39;23;5;0;7;1;0;2;15;2287;18338;18260;6410;0;24182;7000;0;27000;106;91;103477;49;74;47;5;12;5;0;1;0;43;9767;31344;35015;6890;25572;15656;0;8768;0;236;193;133012;
160010505000006;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
160010505000007;8;1;14;8;1;0;0;0;0;0;10;112;7100;5590;1100;0;0;0;0;0;34;24;13902;0;11;4;1;0;0;0;0;0;10;0;5570;2860;1100;0;0;0;0;0;26;16;9530;1;3;4;0;0;0;0;0;0;0;112;1530;2730;0;0;0;0;0;0;8;8;4372;1;14;8;1;0;0;0;0;0;10;112;7100;5590;1100;0;0;0;0;0;34;24;13902;0;11;4;1;0;0;0;0;0;10;0;5570;2860;1100;0;0;0;0;0;26;16;9530;1;3;4;0;0;0;0;0;0;0;112;1530;2730;0;0;0;0;0;0;8;8;4372;
160010505000009;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
160010505000010;8;12;29;10;2;1;0;0;0;0;8;2400;12810;7826;2950;2000;0;0;0;0;62;54;27986;7;20;5;0;1;0;0;0;0;5;1450;8430;4000;0;2000;0;0;0;0;38;33;15880;5;9;5;2;0;0;0;0;0;3;950;4380;3826;2950;0;0;0;0;0;24;21;12106;12;29;10;2;1;0;0;0;0;8;2400;12810;7826;2950;2000;0;0;0;0;62;54;27986;7;20;5;0;1;0;0;0;0;5;1450;8430;4000;0;2000;0;0;0;0;38;33;15880;5;9;5;2;0;0;0;0;0;3;950;4380;3826;2950;0;0;0;0;0;24;21;12106;
160010505000011;8;10;34;10;1;2;2;0;0;0;6;2042;13295;6637;1150;3900;7000;0;0;0;65;59;34024;6;30;10;1;1;2;0;0;0;5;1250;11750;6637;1150;2100;7000;0;0;0;55;50;29887;4;4;0;0;1;0;0;0;0;1;792;1545;0;0;1800;0;0;0;0;10;9;4137;10;34;10;1;2;2;0;0;0;6;2042;13295;6637;1150;3900;7000;0;0;0;65;59;34024;6;30;10;1;1;2;0;0;0;5;1250;11750;6637;1150;2100;7000;0;0;0;55;50;29887;4;4;0;0;1;0;0;0;0;1;792;1545;0;0;1800;0;0;0;0;10;9;4137;
160010515000001;1;29;30;13;8;5;3;0;0;0;4;5556;12460;10378;10085;9800;11400;0;0;0;92;88;59679;15;16;8;6;3;2;0;0;0;2;2360;6685;6698;7770;6400;7600;0;0;0;52;50;37513;14;14;5;2;2;1;0;0;0;2;3196;5775;3680;2315;3400;3800;0;0;0;40;38;22166;29;30;13;8;5;3;0;0;0;4;5556;12460;10378;10085;9800;11400;0;0;0;92;88;59679;15;16;8;6;3;2;0;0;0;2;2360;6685;6698;7770;6400;7600;0;0;0;52;50;37513;14;14;5;2;2;1;0;0;0;2;3196;5775;3680;2315;3400;3800;0;0;0;40;38;22166;
160010515000003;8;5;21;11;1;3;0;0;0;1;27;850;10270;9110;1530;5450;0;0;0;10853;69;42;38063;5;17;7;1;2;0;0;0;0;6;850;8230;5730;1530;3450;0;0;0;0;38;32;19790;0;4;4;0;1;0;0;0;1;21;0;2040;3380;0;2000;0;0;0;10853;31;10;18273;5;21;11;1;3;0;0;0;1;27;850;10270;9110;1530;5450;0;0;0;10853;69;42;38063;5;17;7;1;2;0;0;0;0;6;850;8230;5730;1530;3450;0;0;0;0;38;32;19790;0;4;4;0;1;0;0;0;1;21;0;2040;3380;0;2000;0;0;0;10853;31;10;18273;
160010515000004;8;0;11;0;0;0;0;0;0;0;1;0;5610;0;0;0;0;0;0;0;12;11;5610;0;10;0;0;0;0;0;0;0;1;0;5100;0;0;0;0;0;0;0;11;10;5100;0;1;0;0;0;0;0;0;0;0;0;510;0;0;0;0;0;0;0;1;1;510;0;11;0;0;0;0;0;0;0;1;0;5610;0;0;0;0;0;0;0;12;11;5610;0;10;0;0;0;0;0;0;0;1;0;5100;0;0;0;0;0;0;0;11;10;5100;0;1;0;0;0;0;0;0;0;0;0;510;0;0;0;0;0;0;0;1;1;510;
160015405000001;1;49;97;95;25;37;17;1;1;2;15;8522;45503;75738;32048;74924;59088;6510;8000;22730;339;324;333063;30;53;60;18;27;10;1;1;2;12;4994;24790;47630;23297;53600;33700;6510;8000;22730;214;202;225251;19;44;35;7;10;7;0;0;0;3;3528;20713;28108;8751;21324;25388;0;0;0;125;122;107812;49;96;93;24;36;16;1;1;2;15;8522;45023;73838;30848;72924;54088;6510;8000;22730;333;318;322483;30;52;59;17;26;9;1;1;2;12;4994;24310;46730;22097;51600;28700;6510;8000;22730;209;197;215671;19;44;34;7;10;7;0;0;0;3;3528;20713;27108;8751;21324;25388;0;0;0;124;121;106812;
160015405000002;1;33;64;65;23;30;19;2;2;3;68;5194;29128;51642;28771;59065;64688;12480;18000;121000;309;241;389968;6;22;37;12;12;12;1;1;2;15;1155;9770;29361;15360;23030;41288;6900;10000;101000;120;105;237864;27;42;28;11;18;7;1;1;1;53;4039;19358;22281;13411;36035;23400;5580;8000;20000;189;136;152104;31;58;59;21;27;18;2;2;2;57;4948;26808;46325;26441;53242;61688;12480;18000;106000;277;220;355932;6;21;31;11;11;11;1;1;1;15;1155;9470;24044;14060;21180;38288;6900;10000;86000;109;94;211097;25;37;28;10;16;7;1;1;1;42;3793;17338;22281;12381;32062;23400;5580;8000;20000;168;126;144835;
160015405000003;5;20;46;39;11;8;11;0;1;1;24;2853;21020;29120;15390;15443;36100;0;8000;18000;161;137;145926;1;20;31;9;5;6;0;1;1;3;134;8730;22660;12590;9343;21000;0;8000;18000;77;74;100457;19;26;8;2;3;5;0;0;0;21;2719;12290;6460;2800;6100;15100;0;0;0;84;63;45469;20;46;39;11;8;11;0;1;1;24;2853;21020;29120;15390;15443;36100;0;8000;18000;161;137;145926;1;20;31;9;5;6;0;1;1;3;134;8730;22660;12590;9343;21000;0;8000;18000;77;74;100457;19;26;8;2;3;5;0;0;0;21;2719;12290;6460;2800;6100;15100;0;0;0;84;63;45469;
160015405000004;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
160015405000005;8;87;206;116;11;12;2;0;1;0;63;16332;93317;84991;14900;24400;9000;0;9000;0;498;435;251940;79;194;110;11;9;2;0;1;0;53;14891;87532;79951;14900;18700;9000;0;9000;0;459;406;233974;8;12;6;0;3;0;0;0;0;10;1441;5785;5040;0;5700;0;0;0;0;39;29;17966;80;202;115;11;11;2;0;1;0;63;15164;91497;83991;14900;22700;9000;0;9000;0;485;422;246252;73;190;109;11;8;2;0;1;0;53;13791;85712;78951;14900;17000;9000;0;9000;0;447;394;228354;7;12;6;0;3;0;0;0;0;10;1373;5785;5040;0;5700;0;0;0;0;38;28;17898;
160015405000006;8;11;16;15;3;2;2;0;0;0;14;2112;6880;11030;4520;3900;6600;0;0;0;63;49;35042;8;11;13;2;2;2;0;0;0;12;1650;4650;9480;3020;3900;6600;0;0;0;50;38;29300;3;5;2;1;0;0;0;0;0;2;462;2230;1550;1500;0;0;0;0;0;13;11;5742;11;16;15;3;2;2;0;0;0;14;2112;6880;11030;4520;3900;6600;0;0;0;63;49;35042;8;11;13;2;2;2;0;0;0;12;1650;4650;9480;3020;3900;6600;0;0;0;50;38;29300;3;5;2;1;0;0;0;0;0;2;462;2230;1550;1500;0;0;0;0;0;13;11;5742;
160015405000008;5;0;2;0;0;2;0;0;0;0;4;0;1010;0;0;3800;0;0;0;0;8;4;4810;0;2;0;0;2;0;0;0;0;4;0;1010;0;0;3800;0;0;0;0;8;4;4810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;4;0;1010;0;0;3800;0;0;0;0;8;4;4810;0;2;0;0;2;0;0;0;0;4;0;1010;0;0;3800;0;0;0;0;8;4;4810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
160015405000009;5;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
160015405000010;5;0;12;1;1;5;0;0;0;0;21;0;5590;697;1500;9000;0;0;0;0;40;19;16787;0;12;1;1;5;0;0;0;0;21;0;5590;697;1500;9000;0;0;0;0;40;19;16787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;1;5;0;0;0;0;21;0;5590;697;1500;9000;0;0;0;0;40;19;16787;0;12;1;1;5;0;0;0;0;21;0;5590;697;1500;9000;0;0;0;0;40;19;16787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
160015405000011;5;0;2;0;2;1;0;0;0;0;5;0;1020;0;2600;2500;0;0;0;0;10;5;6120;0;2;0;2;1;0;0;0;0;5;0;1020;0;2600;2500;0;0;0;0;10;5;6120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;0;5;0;1020;0;2600;2500;0;0;0;0;10;5;6120;0;2;0;2;1;0;0;0;0;5;0;1020;0;2600;2500;0;0;0;0;10;5;6120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
160015405000012;5;0;6;0;1;1;0;0;0;0;3;0;2850;0;1300;1900;0;0;0;0;11;8;6050;0;6;0;1;1;0;0;0;0;3;0;2850;0;1300;1900;0;0;0;0;11;8;6050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;1;0;0;0;0;3;0;2850;0;1300;1900;0;0;0;0;11;8;6050;0;6;0;1;1;0;0;0;0;3;0;2850;0;1300;1900;0;0;0;0;11;8;6050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
160015405000013;8;1;26;0;2;11;2;0;0;0;27;120;13260;0;3000;20300;8000;0;0;0;69;42;44680;0;26;0;2;11;2;0;0;0;27;0;13260;0;3000;20300;8000;0;0;0;68;41;44560;1;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;1;1;120;1;26;0;2;10;2;0;0;0;27;120;13260;0;3000;18500;8000;0;0;0;68;41;42880;0;26;0;2;10;2;0;0;0;27;0;13260;0;3000;18500;8000;0;0;0;67;40;42760;1;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;1;1;120;
160015405000014;8;47;103;37;10;8;2;0;0;0;49;8340;45912;29182;12554;16880;6000;0;0;0;256;207;118868;32;88;28;10;4;2;0;0;0;43;5814;38810;21689;12554;8140;6000;0;0;0;207;164;93007;15;15;9;0;4;0;0;0;0;6;2526;7102;7493;0;8740;0;0;0;0;49;43;25861;47;103;37;10;8;2;0;0;0;49;8340;45912;29182;12554;16880;6000;0;0;0;256;207;118868;32;88;28;10;4;2;0;0;0;43;5814;38810;21689;12554;8140;6000;0;0;0;207;164;93007;15;15;9;0;4;0;0;0;0;6;2526;7102;7493;0;8740;0;0;0;0;49;43;25861;
160015405000015;1;39;85;67;18;23;4;3;1;1;107;5640;40652;54188;23506;45983;13500;20000;10000;12000;348;241;225469;2;32;42;13;17;2;2;1;1;19;350;15710;34727;17080;33783;6500;14000;10000;12000;131;112;144150;37;53;25;5;6;2;1;0;0;88;5290;24942;19461;6426;12200;7000;6000;0;0;217;129;81319;38;77;66;16;20;4;3;1;1;92;5520;36792;53488;21086;39783;13500;20000;10000;12000;318;226;212169;2;28;42;11;14;2;2;1;1;18;350;13890;34727;14660;27583;6500;14000;10000;12000;121;103;133710;36;49;24;5;6;2;1;0;0;74;5170;22902;18761;6426;12200;7000;6000;0;0;197;123;78459;
160015405000016;1;53;118;136;60;50;22;1;0;0;40;7685;53593;100902;79153;98751;75040;6000;0;0;480;440;421124;33;77;108;55;46;19;0;0;0;26;4837;35362;80209;73133;90352;63740;0;0;0;364;338;347633;20;41;28;5;4;3;1;0;0;14;2848;18231;20693;6020;8399;11300;6000;0;0;116;102;73491;52;118;136;60;50;22;1;0;0;39;7485;53593;100902;79153;98751;75040;6000;0;0;478;439;420924;32;77;108;55;46;19;0;0;0;26;4637;35362;80209;73133;90352;63740;0;0;0;363;337;347433;20;41;28;5;4;3;1;0;0;13;2848;18231;20693;6020;8399;11300;6000;0;0;115;102;73491;
160020405000001;1;20;57;45;11;21;15;2;1;2;66;3866;26672;36519;15890;45129;52490;12500;8000;54000;240;174;255066;2;23;25;6;11;9;1;1;2;22;450;11120;19984;9000;24200;30600;6500;8000;54000;102;80;163854;18;34;20;5;10;6;1;0;0;44;3416;15552;16535;6890;20929;21890;6000;0;0;138;94;91212;20;57;45;11;20;15;2;1;2;66;3866;26672;36519;15890;43020;52490;12500;8000;54000;239;173;252957;2;23;25;6;11;9;1;1;2;22;450;11120;19984;9000;24200;30600;6500;8000;54000;102;80;163854;18;34;20;5;9;6;1;0;0;44;3416;15552;16535;6890;18820;21890;6000;0;0;137;93;89103;
160020405000002;1;41;97;73;14;20;15;0;1;4;27;7471;42208;57280;18530;42782;52112;0;8200;77730;292;265;306313;14;56;44;12;11;10;0;1;4;10;2665;25023;34637;15530;23582;34300;0;8200;77730;162;152;221667;27;41;29;2;9;5;0;0;0;17;4806;17185;22643;3000;19200;17812;0;0;0;130;113;84646;41;95;72;13;19;15;0;1;4;27;7471;41398;56580;17030;40782;52112;0;8200;77730;287;260;301303;14;55;44;11;10;10;0;1;4;10;2665;24513;34637;14030;21582;34300;0;8200;77730;159;149;217657;27;40;28;2;9;5;0;0;0;17;4806;16885;21943;3000;19200;17812;0;0;0;128;111;83646;
160020405000003;1;15;45;46;23;26;33;5;3;4;21;2793;21352;36200;30585;52845;121235;31654;25000;77000;221;200;398664;4;28;28;12;12;16;2;2;4;9;905;13485;22445;16320;24056;62020;11904;16000;77000;117;108;244135;11;17;18;11;14;17;3;1;0;12;1888;7867;13755;14265;28789;59215;19750;9000;0;104;92;154529;15;45;46;22;26;32;5;3;4;21;2793;21352;36200;29385;52845;118235;31654;25000;77000;219;198;394464;4;28;28;12;12;15;2;2;4;9;905;13485;22445;16320;24056;59020;11904;16000;77000;116;107;241135;11;17;18;10;14;17;3;1;0;12;1888;7867;13755;13065;28789;59215;19750;9000;0;103;91;153329;
160020405000004;1;50;100;38;12;10;8;1;1;0;63;9015;45254;28863;15789;20282;33528;6100;10000;0;283;220;168831;13;57;23;9;5;7;0;1;0;41;2035;26612;17551;11752;10261;30528;0;10000;0;156;115;108739;37;43;15;3;5;1;1;0;0;22;6980;18642;11312;4037;10021;3000;6100;0;0;127;105;60092;50;99;38;11;9;8;1;1;0;63;9015;44744;28863;14589;17756;33528;6100;10000;0;280;217;164595;13;57;23;8;4;7;0;1;0;41;2035;26612;17551;10552;7735;30528;0;10000;0;154;113;105013;37;42;15;3;5;1;1;0;0;22;6980;18132;11312;4037;10021;3000;6100;0;0;126;104;59582;
160020405000005;8;12;26;6;0;0;1;0;0;0;11;2124;11570;3720;0;0;3100;0;0;0;56;45;20514;9;20;6;0;0;1;0;0;0;9;1750;8660;3720;0;0;3100;0;0;0;45;36;17230;3;6;0;0;0;0;0;0;0;2;374;2910;0;0;0;0;0;0;0;11;9;3284;12;26;6;0;0;1;0;0;0;11;2124;11570;3720;0;0;3100;0;0;0;56;45;20514;9;20;6;0;0;1;0;0;0;9;1750;8660;3720;0;0;3100;0;0;0;45;36;17230;3;6;0;0;0;0;0;0;0;2;374;2910;0;0;0;0;0;0;0;11;9;3284;
160020405000006;8;23;50;15;1;5;2;0;0;0;21;4275;23482;10972;1170;8850;6000;0;0;0;117;96;54749;9;40;12;1;5;1;0;0;0;16;1350;18730;8685;1170;8850;3000;0;0;0;84;68;41785;14;10;3;0;0;1;0;0;0;5;2925;4752;2287;0;0;3000;0;0;0;33;28;12964;23;50;15;1;5;2;0;0;0;21;4275;23482;10972;1170;8850;6000;0;0;0;117;96;54749;9;40;12;1;5;1;0;0;0;16;1350;18730;8685;1170;8850;3000;0;0;0;84;68;41785;14;10;3;0;0;1;0;0;0;5;2925;4752;2287;0;0;3000;0;0;0;33;28;12964;
160020405000007;1;40;68;34;11;13;7;0;1;0;55;7065;30950;25821;14229;24500;21010;0;8000;0;229;174;131575;4;29;18;6;7;6;0;1;0;32;717;13580;13220;7700;13200;18110;0;8000;0;103;71;74527;36;39;16;5;6;1;0;0;0;23;6348;17370;12601;6529;11300;2900;0;0;0;126;103;57048;39;68;34;11;11;7;0;1;0;55;7005;30950;25821;14229;20900;21010;0;8000;0;226;171;127915;4;29;18;6;5;6;0;1;0;32;717;13580;13220;7700;9600;18110;0;8000;0;101;69;70927;35;39;16;5;6;1;0;0;0;23;6288;17370;12601;6529;11300;2900;0;0;0;125;102;56988;
160020410000001;1;0;3;1;0;1;0;0;0;0;10;0;1530;999;0;2000;0;0;0;0;15;5;4529;0;1;1;0;0;0;0;0;0;9;0;510;999;0;0;0;0;0;0;11;2;1509;0;2;0;0;1;0;0;0;0;1;0;1020;0;0;2000;0;0;0;0;4;3;3020;0;3;1;0;1;0;0;0;0;10;0;1530;999;0;2000;0;0;0;0;15;5;4529;0;1;1;0;0;0;0;0;0;9;0;510;999;0;0;0;0;0;0;11;2;1509;0;2;0;0;1;0;0;0;0;1;0;1020;0;0;2000;0;0;0;0;4;3;3020;
160020410000002;5;24;61;35;6;9;4;0;0;0;28;4004;27400;27595;8200;18600;14100;0;0;0;167;139;99899;21;48;28;6;6;4;0;0;0;24;3695;21200;22040;8200;12500;14100;0;0;0;137;113;81735;3;13;7;0;3;0;0;0;0;4;309;6200;5555;0;6100;0;0;0;0;30;26;18164;24;61;35;6;9;4;0;0;0;28;4004;27400;27595;8200;18600;14100;0;0;0;167;139;99899;21;48;28;6;6;4;0;0;0;24;3695;21200;22040;8200;12500;14100;0;0;0;137;113;81735;3;13;7;0;3;0;0;0;0;4;309;6200;5555;0;6100;0;0;0;0;30;26;18164;
