Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132
160030305000028;1;1471;1471;1467;3;1;1134;1;276;6;54;0;1460;11;0;0;1463;502;4;937;8;0;12;8;1346;923;327;72;24;125;1471;1458;13;0;0;0;0;0;1471;1471;0;0;1225;65;181;703;703;700;2;1;538;1;134;3;27;0;696;7;0;0;699;235;2;452;5;0;5;4;638;440;153;33;12;65;703;697;6;0;0;0;0;0;703;703;0;0;571;35;97;768;768;767;1;0;596;0;142;3;27;0;764;4;0;0;764;267;2;485;3;0;7;4;708;483;174;39;12;60;768;761;7;0;0;0;0;0;768;768;0;0;654;30;84
160030305000029;1;906;906;854;0;37;738;0;86;0;82;0;906;0;0;0;900;247;29;624;0;0;0;6;785;517;199;49;20;121;906;902;4;0;0;0;0;0;906;901;5;0;776;125;0;425;425;396;0;19;347;0;40;0;38;0;425;0;0;0;422;122;16;284;0;0;0;3;366;238;94;25;9;59;425;424;1;0;0;0;0;0;425;422;3;0;369;53;0;481;481;458;0;18;391;0;46;0;44;0;481;0;0;0;478;125;13;340;0;0;0;3;419;279;105;24;11;62;481;478;3;0;0;0;0;0;481;479;2;0;407;72;0
160030305000030;1;1101;1092;858;0;2;940;4;114;3;25;6;1092;0;0;0;1092;605;104;288;6;89;0;0;759;529;176;33;21;333;1092;797;295;0;0;0;0;0;1092;1092;0;0;638;171;283;558;552;422;0;1;464;2;69;2;12;3;552;0;0;0;552;308;49;146;4;45;0;0;366;261;83;17;5;186;552;396;156;0;0;0;0;0;552;552;0;0;301;98;153;543;540;436;0;1;476;2;45;1;13;3;540;0;0;0;540;297;55;142;2;44;0;0;393;268;93;16;16;147;540;401;139;0;0;0;0;0;540;540;0;0;337;73;130
160030305000031;1;846;844;708;0;110;657;0;135;0;46;6;797;47;0;0;844;338;488;7;11;0;0;0;809;567;139;54;49;35;844;844;0;0;0;0;0;0;844;844;0;0;751;78;15;401;400;330;0;55;307;0;66;0;23;4;377;23;0;0;400;154;234;5;7;0;0;0;381;263;67;25;26;19;400;400;0;0;0;0;0;0;400;400;0;0;347;44;9;445;444;378;0;55;350;0;69;0;23;2;420;24;0;0;444;184;254;2;4;0;0;0;428;304;72;29;23;16;444;444;0;0;0;0;0;0;444;444;0;0;404;34;6
160030305000032;1;1127;1127;1124;0;3;826;18;255;7;21;0;1078;45;0;4;1122;396;137;525;64;0;0;5;1085;654;340;60;31;42;1127;1127;0;0;0;0;0;0;1121;1121;0;6;1004;98;19;551;551;549;0;2;396;8;134;3;10;0;528;21;0;2;549;184;63;263;39;0;0;2;526;319;161;32;14;25;551;551;0;0;0;0;0;0;548;548;0;3;488;51;9;576;576;575;0;1;430;10;121;4;11;0;550;24;0;2;573;212;74;262;25;0;0;3;559;335;179;28;17;17;576;576;0;0;0;0;0;0;573;573;0;3;516;47;10
160030305000033;1;728;725;645;1;79;593;0;109;0;15;8;656;65;0;4;722;638;84;0;0;0;0;3;722;363;219;72;68;3;725;725;0;0;0;0;0;0;725;725;0;0;691;34;0;324;322;284;1;37;258;0;55;0;6;3;290;29;0;3;320;287;33;0;0;0;0;2;320;164;99;28;29;2;322;322;0;0;0;0;0;0;322;322;0;0;306;16;0;404;403;361;0;42;335;0;54;0;9;5;366;36;0;1;402;351;51;0;0;0;0;1;402;199;120;44;39;1;403;403;0;0;0;0;0;0;403;403;0;0;385;18;0
160030305000034;1;1042;1042;860;109;67;801;9;214;0;14;4;939;103;0;0;1042;757;144;133;2;5;1;0;1020;559;315;122;24;22;1042;1042;0;0;0;0;0;0;1042;1042;0;0;913;126;3;485;485;406;48;27;381;3;93;0;7;1;432;53;0;0;485;362;64;56;1;2;0;0;473;253;151;57;12;12;485;485;0;0;0;0;0;0;485;485;0;0;428;55;2;557;557;454;61;40;420;6;121;0;7;3;507;50;0;0;557;395;80;77;1;3;1;0;547;306;164;65;12;10;557;557;0;0;0;0;0;0;557;557;0;0;485;71;1
160030305000035;1;550;550;434;112;4;412;0;137;1;0;0;428;122;0;0;550;335;207;8;0;0;0;0;550;254;151;94;51;0;550;8;542;0;0;0;0;0;550;550;0;0;550;0;0;244;244;196;47;1;186;0;57;1;0;0;190;54;0;0;244;148;92;4;0;0;0;0;244;118;54;46;26;0;244;4;240;0;0;0;0;0;244;244;0;0;244;0;0;306;306;238;65;3;226;0;80;0;0;0;238;68;0;0;306;187;115;4;0;0;0;0;306;136;97;48;25;0;306;4;302;0;0;0;0;0;306;306;0;0;306;0;0
160030305000036;1;402;402;343;59;0;320;0;77;0;5;0;333;69;0;0;402;351;39;12;0;0;0;0;402;179;161;55;7;0;402;12;390;0;0;0;0;0;402;402;0;0;402;0;0;183;183;159;24;0;142;0;38;0;3;0;153;30;0;0;183;160;17;6;0;0;0;0;183;80;68;30;5;0;183;6;177;0;0;0;0;0;183;183;0;0;183;0;0;219;219;184;35;0;178;0;39;0;2;0;180;39;0;0;219;191;22;6;0;0;0;0;219;99;93;25;2;0;219;6;213;0;0;0;0;0;219;219;0;0;219;0;0
160030305000037;1;1141;1141;1051;0;90;837;5;250;4;45;0;1061;76;0;4;1136;613;487;12;18;6;0;5;1131;599;319;137;76;10;1141;1139;2;0;0;0;0;0;1141;1141;0;0;1128;1;12;523;523;480;0;43;384;1;116;1;21;0;484;38;0;1;520;283;219;6;11;1;0;3;519;280;143;60;36;4;523;523;0;0;0;0;0;0;523;523;0;0;516;0;7;618;618;571;0;47;453;4;134;3;24;0;577;38;0;3;616;330;268;6;7;5;0;2;612;319;176;77;40;6;618;616;2;0;0;0;0;0;618;618;0;0;612;1;5
160030305000038;1;917;916;738;32;104;621;9;210;8;68;0;767;145;0;4;915;828;5;82;0;0;0;1;867;477;213;121;56;49;916;914;2;0;0;0;0;0;916;916;0;0;879;15;22;426;426;338;16;51;281;4;101;5;35;0;346;79;0;1;425;384;3;38;0;0;0;1;403;229;90;55;29;23;426;426;0;0;0;0;0;0;426;426;0;0;407;9;10;491;490;400;16;53;340;5;109;3;33;0;421;66;0;3;490;444;2;44;0;0;0;0;464;248;123;66;27;26;490;488;2;0;0;0;0;0;490;490;0;0;472;6;12
160030305000039;1;1013;1013;926;0;87;881;0;107;3;21;1;948;62;0;3;1011;653;348;10;0;0;0;2;1011;482;296;103;130;2;1013;1013;0;0;0;0;0;0;1013;1013;0;0;938;71;4;465;465;435;0;30;410;0;40;1;13;1;430;33;0;2;463;299;158;6;0;0;0;2;463;227;128;47;61;2;465;465;0;0;0;0;0;0;465;465;0;0;427;36;2;548;548;491;0;57;471;0;67;2;8;0;518;29;0;1;548;354;190;4;0;0;0;0;548;255;168;56;69;0;548;548;0;0;0;0;0;0;548;548;0;0;511;35;2
160030305000040;1;1193;1183;1124;6;18;824;9;137;0;173;40;1179;4;0;0;1183;206;301;666;0;0;10;0;1082;744;197;88;53;101;1183;1183;0;0;0;0;0;0;1183;1183;0;0;1071;84;28;565;559;537;3;9;391;6;57;0;86;19;559;0;0;0;559;99;133;322;0;0;5;0;516;363;88;37;28;43;559;559;0;0;0;0;0;0;559;559;0;0;506;41;12;628;624;587;3;9;433;3;80;0;87;21;620;4;0;0;624;107;168;344;0;0;5;0;566;381;109;51;25;58;624;624;0;0;0;0;0;0;624;624;0;0;565;43;16
160030305000041;1;1188;1188;1187;0;1;944;0;184;0;60;0;1165;18;0;5;1160;300;0;847;13;0;0;28;1107;759;235;73;40;81;1185;1181;4;3;0;0;0;0;1188;1184;4;0;899;160;125;594;594;593;0;1;468;0;94;0;32;0;583;10;0;1;580;157;0;418;5;0;0;14;551;381;118;31;21;43;591;589;2;3;0;0;0;0;594;592;2;0;440;83;69;594;594;594;0;0;476;0;90;0;28;0;582;8;0;4;580;143;0;429;8;0;0;14;556;378;117;42;19;38;594;592;2;0;0;0;0;0;594;592;2;0;459;77;56
160030305000042;1;1006;1006;848;2;155;770;39;175;7;15;0;982;24;0;0;1003;361;35;607;0;0;0;3;1000;679;183;57;81;6;1006;1003;3;0;0;0;0;0;1006;1006;0;0;872;77;57;472;472;395;1;76;354;17;90;4;7;0;462;10;0;0;471;165;14;292;0;0;0;1;469;319;87;25;38;3;472;472;0;0;0;0;0;0;472;472;0;0;410;33;29;534;534;453;1;79;416;22;85;3;8;0;520;14;0;0;532;196;21;315;0;0;0;2;531;360;96;32;43;3;534;531;3;0;0;0;0;0;534;534;0;0;462;44;28
160030305000043;1;1447;1423;1417;0;1;1333;0;78;0;10;2;1419;1;0;3;1380;322;10;853;27;0;168;43;1355;1207;129;13;6;68;1423;1423;0;0;0;0;0;0;1423;1423;0;0;357;21;1045;724;700;696;0;1;658;0;36;0;4;2;698;1;0;1;679;158;4;428;13;0;76;21;667;597;59;9;2;33;700;700;0;0;0;0;0;0;700;700;0;0;177;11;512;723;723;721;0;0;675;0;42;0;6;0;721;0;0;2;701;164;6;425;14;0;92;22;688;610;70;4;4;35;723;723;0;0;0;0;0;0;723;723;0;0;180;10;533
160030305000044;1;1697;1692;1457;100;57;1246;9;331;0;106;0;1670;22;0;0;1688;318;6;674;283;35;372;4;1516;873;438;134;71;176;1692;1692;0;0;0;0;0;0;1692;1684;8;0;1474;210;0;818;815;692;46;36;593;4;166;0;52;0;800;15;0;0;815;138;3;341;136;15;182;0;731;419;212;63;37;84;815;815;0;0;0;0;0;0;815;810;5;0;704;106;0;879;877;765;54;21;653;5;165;0;54;0;870;7;0;0;873;180;3;333;147;20;190;4;785;454;226;71;34;92;877;877;0;0;0;0;0;0;877;874;3;0;770;104;0
160030305000045;1;883;883;837;3;23;701;13;124;0;45;0;840;43;0;0;869;260;563;24;17;2;3;14;842;461;256;88;37;41;883;881;2;0;0;0;0;0;883;878;5;0;703;130;45;421;421;398;2;12;328;7;66;0;20;0;400;21;0;0;414;122;271;12;7;1;1;7;402;228;115;43;16;19;421;420;1;0;0;0;0;0;421;418;3;0;331;60;27;462;462;439;1;11;373;6;58;0;25;0;440;22;0;0;455;138;292;12;10;1;2;7;440;233;141;45;21;22;462;461;1;0;0;0;0;0;462;460;2;0;372;70;18
160030305000046;1;770;770;659;9;102;577;16;173;0;4;0;682;88;0;0;758;688;61;9;0;0;0;12;755;310;265;108;72;15;770;770;0;0;0;0;0;0;770;770;0;0;743;27;0;358;358;317;3;38;285;5;66;0;2;0;319;39;0;0;352;321;26;5;0;0;0;6;351;140;127;56;28;7;358;358;0;0;0;0;0;0;358;358;0;0;345;13;0;412;412;342;6;64;292;11;107;0;2;0;363;49;0;0;406;367;35;4;0;0;0;6;404;170;138;52;44;8;412;412;0;0;0;0;0;0;412;412;0;0;398;14;0
160030305000047;1;1421;1391;1244;7;135;926;5;280;4;175;1;1065;326;0;0;1391;1108;9;274;0;0;0;0;1378;729;439;121;89;13;1388;1385;3;3;0;0;0;0;1391;1391;0;0;1280;98;13;654;643;585;3;52;432;2;118;1;90;0;497;146;0;0;643;523;4;116;0;0;0;0;637;335;206;56;40;6;642;641;1;1;0;0;0;0;643;643;0;0;593;45;5;767;748;659;4;83;494;3;162;3;85;1;568;180;0;0;748;585;5;158;0;0;0;0;741;394;233;65;49;7;746;744;2;2;0;0;0;0;748;748;0;0;687;53;8
160030305000048;1;795;795;658;3;64;587;16;150;5;37;0;757;36;0;2;795;35;16;572;58;114;0;0;717;544;156;16;1;78;788;788;0;7;0;0;0;0;795;795;0;0;691;78;26;372;372;306;2;27;274;4;74;3;17;0;359;12;0;1;372;18;5;261;32;56;0;0;332;258;67;6;1;40;370;370;0;2;0;0;0;0;372;372;0;0;323;38;11;423;423;352;1;37;313;12;76;2;20;0;398;24;0;1;423;17;11;311;26;58;0;0;385;286;89;10;0;38;418;418;0;5;0;0;0;0;423;423;0;0;368;40;15
160030305000049;1;1126;1125;943;0;182;881;0;238;0;6;0;996;127;0;2;1125;151;9;913;52;0;0;0;1117;577;322;181;37;8;1125;55;1070;0;0;0;0;0;1125;1125;0;0;998;40;87;554;553;469;0;84;438;0;113;0;2;0;490;62;0;1;553;74;5;448;26;0;0;0;547;279;165;84;19;6;553;28;525;0;0;0;0;0;553;553;0;0;488;20;45;572;572;474;0;98;443;0;125;0;4;0;506;65;0;1;572;77;4;465;26;0;0;0;570;298;157;97;18;2;572;27;545;0;0;0;0;0;572;572;0;0;510;20;42
160030305000050;1;671;671;608;0;63;424;70;157;1;19;0;481;190;0;0;671;5;77;589;0;0;0;0;671;150;224;167;130;0;671;671;0;0;0;0;0;0;671;671;0;0;654;17;0;313;313;281;0;32;201;28;73;1;10;0;226;87;0;0;313;3;38;272;0;0;0;0;313;67;109;74;63;0;313;313;0;0;0;0;0;0;313;313;0;0;305;8;0;358;358;327;0;31;223;42;84;0;9;0;255;103;0;0;358;2;39;317;0;0;0;0;358;83;115;93;67;0;358;358;0;0;0;0;0;0;358;358;0;0;349;9;0
160030305000051;1;1206;1206;1128;8;70;1017;0;145;0;36;8;1181;25;0;0;1200;7;31;867;122;97;76;6;1198;911;219;41;27;8;1206;1206;0;0;0;0;0;0;1206;1203;3;0;796;95;312;575;575;538;3;34;480;0;75;0;17;3;562;13;0;0;572;3;16;419;53;44;37;3;571;426;110;21;14;4;575;575;0;0;0;0;0;0;575;574;1;0;382;50;142;631;631;590;5;36;537;0;70;0;19;5;619;12;0;0;628;4;15;448;69;53;39;3;627;485;109;20;13;4;631;631;0;0;0;0;0;0;631;629;2;0;414;45;170
160030305000052;1;768;767;545;37;170;484;13;234;4;32;0;515;251;0;1;767;4;40;723;0;0;0;0;752;450;217;67;18;15;767;767;0;0;0;0;0;0;767;759;8;0;708;44;7;397;396;279;20;92;244;5;126;1;20;0;265;131;0;0;396;2;22;372;0;0;0;0;391;237;110;35;9;5;396;396;0;0;0;0;0;0;396;391;5;0;365;21;5;371;371;266;17;78;240;8;108;3;12;0;250;120;0;1;371;2;18;351;0;0;0;0;361;213;107;32;9;10;371;371;0;0;0;0;0;0;371;368;3;0;343;23;2
160030305000053;1;1065;1065;870;3;192;771;4;268;1;21;0;728;333;0;4;1065;21;1007;24;3;10;0;0;1062;572;355;100;35;3;1065;1058;7;0;0;0;0;0;1065;1065;0;0;974;39;52;540;540;443;2;95;402;1;130;0;7;0;378;161;0;1;540;12;505;16;2;5;0;0;538;303;164;53;18;2;540;538;2;0;0;0;0;0;540;540;0;0;493;22;25;525;525;427;1;97;369;3;138;1;14;0;350;172;0;3;525;9;502;8;1;5;0;0;524;269;191;47;17;1;525;520;5;0;0;0;0;0;525;525;0;0;481;17;27
160030305000054;1;642;641;453;0;186;388;25;178;3;28;19;469;170;0;2;641;248;108;283;2;0;0;0;628;325;186;79;38;13;641;641;0;0;0;0;0;0;641;641;0;0;592;13;36;294;293;218;0;75;187;10;73;2;12;9;219;73;0;1;293;115;44;133;1;0;0;0;288;151;80;38;19;5;293;293;0;0;0;0;0;0;293;293;0;0;273;6;14;348;348;235;0;111;201;15;105;1;16;10;250;97;0;1;348;133;64;150;1;0;0;0;340;174;106;41;19;8;348;348;0;0;0;0;0;0;348;348;0;0;319;7;22
160030305000055;1;1298;1298;1053;102;102;893;3;312;8;82;0;797;477;3;21;1298;57;690;543;8;0;0;0;1241;783;328;97;33;57;1298;1292;6;0;0;0;0;0;1298;1298;0;0;1199;49;50;646;646;534;50;43;450;1;147;6;42;0;403;236;0;7;646;35;350;258;3;0;0;0;621;394;163;45;19;25;646;644;2;0;0;0;0;0;646;646;0;0;599;21;26;652;652;519;52;59;443;2;165;2;40;0;394;241;3;14;652;22;340;285;5;0;0;0;620;389;165;52;14;32;652;648;4;0;0;0;0;0;652;652;0;0;600;28;24
160030305000056;1;843;843;676;45;118;617;0;175;0;51;0;500;338;0;5;843;15;20;798;8;0;2;0;766;431;285;46;4;77;843;843;0;0;0;0;0;0;843;843;0;0;663;49;131;406;406;323;20;62;296;0;85;0;25;0;242;161;0;3;406;5;12;385;3;0;1;0;371;207;137;25;2;35;406;406;0;0;0;0;0;0;406;406;0;0;310;25;71;437;437;353;25;56;321;0;90;0;26;0;258;177;0;2;437;10;8;413;5;0;1;0;395;224;148;21;2;42;437;437;0;0;0;0;0;0;437;437;0;0;353;24;60
160030305000057;1;750;750;669;57;24;616;0;113;0;21;0;572;176;0;2;739;165;157;408;9;0;0;11;739;490;185;41;23;11;750;750;0;0;0;0;0;0;750;750;0;0;660;64;26;346;346;311;24;11;285;0;51;0;10;0;270;74;0;2;342;82;65;191;4;0;0;4;342;224;92;16;10;4;346;346;0;0;0;0;0;0;346;346;0;0;299;34;13;404;404;358;33;13;331;0;62;0;11;0;302;102;0;0;397;83;92;217;5;0;0;7;397;266;93;25;13;7;404;404;0;0;0;0;0;0;404;404;0;0;361;30;13
160030305000058;1;145;145;135;10;0;132;0;13;0;0;0;145;0;0;0;145;0;0;68;0;77;0;0;137;85;52;0;0;8;145;145;0;0;0;0;0;0;145;145;0;0;84;4;57;76;76;71;5;0;69;0;7;0;0;0;76;0;0;0;76;0;0;37;0;39;0;0;72;42;30;0;0;4;76;76;0;0;0;0;0;0;76;76;0;0;44;3;29;69;69;64;5;0;63;0;6;0;0;0;69;0;0;0;69;0;0;31;0;38;0;0;65;43;22;0;0;4;69;69;0;0;0;0;0;0;69;69;0;0;40;1;28
160030305000059;1;517;517;516;1;0;455;9;53;0;0;0;466;51;0;0;517;499;9;0;0;9;0;0;517;296;182;32;7;0;517;517;0;0;0;0;0;0;517;515;2;0;427;88;0;264;264;263;1;0;227;5;32;0;0;0;241;23;0;0;264;257;4;0;0;3;0;0;264;147;98;15;4;0;264;264;0;0;0;0;0;0;264;262;2;0;226;36;0;253;253;253;0;0;228;4;21;0;0;0;225;28;0;0;253;242;5;0;0;6;0;0;253;149;84;17;3;0;253;253;0;0;0;0;0;0;253;253;0;0;201;52;0
160030305000060;1;961;952;851;4;88;736;3;163;1;49;0;590;345;0;17;944;19;24;901;0;0;0;8;858;500;267;69;22;94;952;952;0;0;0;0;0;0;952;952;0;0;762;60;130;457;452;407;2;39;347;2;73;1;29;0;285;160;0;7;447;8;10;429;0;0;0;5;408;237;129;31;11;44;452;452;0;0;0;0;0;0;452;452;0;0;359;27;66;504;500;444;2;49;389;1;90;0;20;0;305;185;0;10;497;11;14;472;0;0;0;3;450;263;138;38;11;50;500;500;0;0;0;0;0;0;500;500;0;0;403;33;64
160030305000061;1;924;924;841;73;6;767;0;124;0;33;0;379;540;0;5;924;70;751;44;19;40;0;0;827;581;174;38;34;97;917;914;3;7;0;0;0;0;924;924;0;0;756;127;41;441;441;403;35;2;361;0;65;0;15;0;183;255;0;3;441;37;352;22;10;20;0;0;392;277;81;17;17;49;439;438;1;2;0;0;0;0;441;441;0;0;358;64;19;483;483;438;38;4;406;0;59;0;18;0;196;285;0;2;483;33;399;22;9;20;0;0;435;304;93;21;17;48;478;476;2;5;0;0;0;0;483;483;0;0;398;63;22
160030305000062;1;1072;1072;951;73;44;821;0;203;0;48;0;855;213;0;4;1072;17;2;444;0;598;11;0;1036;796;164;38;38;36;1072;1072;0;0;0;0;0;0;1072;1072;0;0;465;74;533;535;535;475;37;20;404;0;100;0;31;0;431;102;0;2;535;9;1;215;0;306;4;0;513;389;84;23;17;22;535;535;0;0;0;0;0;0;535;535;0;0;236;41;258;537;537;476;36;24;417;0;103;0;17;0;424;111;0;2;537;8;1;229;0;292;7;0;523;407;80;15;21;14;537;537;0;0;0;0;0;0;537;537;0;0;229;33;275
160030305000063;1;283;278;171;5;4;237;5;25;0;6;5;236;39;0;3;276;5;18;52;0;201;0;2;141;109;32;0;0;137;273;193;80;0;0;5;0;0;278;278;0;0;123;6;149;145;141;82;3;2;121;2;13;0;3;2;117;22;0;2;140;3;10;29;0;98;0;1;68;52;16;0;0;73;138;94;44;0;0;3;0;0;141;141;0;0;60;3;78;138;137;89;2;2;116;3;12;0;3;3;119;17;0;1;136;2;8;23;0;103;0;1;73;57;16;0;0;64;135;99;36;0;0;2;0;0;137;137;0;0;63;3;71
160030305000064;1;562;560;465;95;0;420;0;139;1;0;0;353;193;0;14;552;0;13;312;0;227;0;8;552;376;103;54;19;8;560;560;0;0;0;0;0;0;560;555;5;0;401;12;142;252;252;206;46;0;188;0;64;0;0;0;165;81;0;6;249;0;5;137;0;107;0;3;249;173;44;23;9;3;252;252;0;0;0;0;0;0;252;250;2;0;185;5;60;310;308;259;49;0;232;0;75;1;0;0;188;112;0;8;303;0;8;175;0;120;0;5;303;203;59;31;10;5;308;308;0;0;0;0;0;0;308;305;3;0;216;7;82
160030305000065;1;713;709;609;0;44;508;12;168;0;21;0;558;144;0;7;709;56;94;296;22;232;9;0;653;459;133;27;34;56;709;709;0;0;0;0;0;0;709;709;0;0;497;18;194;338;337;287;0;20;241;6;81;0;9;0;259;74;0;4;337;26;46;149;12;98;6;0;307;216;63;11;17;30;337;337;0;0;0;0;0;0;337;337;0;0;243;9;85;375;372;322;0;24;267;6;87;0;12;0;299;70;0;3;372;30;48;147;10;134;3;0;346;243;70;16;17;26;372;372;0;0;0;0;0;0;372;372;0;0;254;9;109
160030305000066;1;844;844;792;7;41;688;15;100;3;38;0;742;102;0;0;844;0;453;142;94;155;0;0;817;570;184;45;18;27;827;827;0;17;0;0;0;0;843;843;0;1;698;109;36;422;422;394;4;22;341;8;51;1;21;0;370;52;0;0;422;0;225;74;46;77;0;0;408;285;88;25;10;14;412;412;0;10;0;0;0;0;421;421;0;1;349;53;19;422;422;398;3;19;347;7;49;2;17;0;372;50;0;0;422;0;228;68;48;78;0;0;409;285;96;20;8;13;415;415;0;7;0;0;0;0;422;422;0;0;349;56;17
160030305000067;1;861;861;845;8;8;775;4;75;6;1;0;818;37;0;6;861;0;141;557;163;0;0;0;861;738;102;12;9;0;841;832;9;19;0;1;0;0;861;861;0;0;493;24;344;404;404;397;4;3;362;1;36;4;1;0;386;15;0;3;404;0;62;255;87;0;0;0;404;354;43;3;4;0;390;386;4;13;0;1;0;0;404;404;0;0;224;10;170;457;457;448;4;5;413;3;39;2;0;0;432;22;0;3;457;0;79;302;76;0;0;0;457;384;59;9;5;0;451;446;5;6;0;0;0;0;457;457;0;0;269;14;174
160030305000068;1;1057;1057;984;51;11;827;0;213;6;11;0;921;136;0;0;1057;33;53;966;5;0;0;0;1046;750;253;34;9;11;1057;1057;0;0;0;0;0;0;1057;1057;0;0;974;74;9;474;474;442;21;5;379;0;88;3;4;0;414;60;0;0;474;13;23;435;3;0;0;0;468;337;114;12;5;6;474;474;0;0;0;0;0;0;474;474;0;0;439;30;5;583;583;542;30;6;448;0;125;3;7;0;507;76;0;0;583;20;30;531;2;0;0;0;578;413;139;22;4;5;583;583;0;0;0;0;0;0;583;583;0;0;535;44;4
160030305000069;1;1201;1188;1166;3;19;776;1;292;2;117;0;606;570;0;12;1182;57;147;969;9;0;0;6;1161;717;263;148;33;27;1188;1179;9;0;0;0;0;0;1188;1188;0;0;930;257;1;565;559;547;2;10;377;0;124;1;57;0;285;268;0;6;555;28;71;452;4;0;0;4;546;340;124;67;15;13;559;554;5;0;0;0;0;0;559;559;0;0;436;123;0;636;629;619;1;9;399;1;168;1;60;0;321;302;0;6;627;29;76;517;5;0;0;2;615;377;139;81;18;14;629;625;4;0;0;0;0;0;629;629;0;0;494;134;1
160030305000070;1;594;594;470;7;37;386;2;133;16;57;0;483;75;0;36;594;72;21;501;0;0;0;0;499;267;140;59;33;95;594;594;0;0;0;0;0;0;594;594;0;0;500;39;55;290;290;232;4;20;189;1;64;10;26;0;234;37;0;19;290;35;10;245;0;0;0;0;247;124;76;31;16;43;290;290;0;0;0;0;0;0;290;290;0;0;245;15;30;304;304;238;3;17;197;1;69;6;31;0;249;38;0;17;304;37;11;256;0;0;0;0;252;143;64;28;17;52;304;304;0;0;0;0;0;0;304;304;0;0;255;24;25
160030305000071;1;724;718;657;0;61;550;5;148;0;15;0;700;18;0;0;718;240;46;429;3;0;0;0;718;359;227;100;32;0;718;718;0;0;0;0;0;0;718;718;0;0;664;21;33;346;342;314;0;28;257;2;74;0;9;0;332;10;0;0;342;124;20;196;2;0;0;0;342;180;107;42;13;0;342;342;0;0;0;0;0;0;342;342;0;0;314;11;17;378;376;343;0;33;293;3;74;0;6;0;368;8;0;0;376;116;26;233;1;0;0;0;376;179;120;58;19;0;376;376;0;0;0;0;0;0;376;376;0;0;350;10;16
160030305000072;1;1114;1114;922;12;92;816;0;284;2;12;0;1032;82;0;0;1113;269;653;178;3;10;0;1;1023;578;260;128;57;91;1111;1111;0;3;0;0;0;0;1114;1114;0;0;930;19;165;538;538;440;3;50;393;0;138;2;5;0;495;43;0;0;538;131;316;85;2;4;0;0;491;273;128;61;29;47;536;536;0;2;0;0;0;0;538;538;0;0;449;10;79;576;576;482;9;42;423;0;146;0;7;0;537;39;0;0;575;138;337;93;1;6;0;1;532;305;132;67;28;44;575;575;0;1;0;0;0;0;576;576;0;0;481;9;86
160030305000073;1;832;832;715;9;89;580;9;176;4;50;13;786;42;0;4;832;421;45;344;0;5;17;0;808;441;245;97;25;24;817;809;8;9;0;0;0;6;832;832;0;0;753;74;5;398;398;333;3;47;265;3;94;2;28;6;380;16;0;2;398;198;19;170;0;2;9;0;380;219;109;41;11;18;388;383;5;5;0;0;0;5;398;398;0;0;355;40;3;434;434;382;6;42;315;6;82;2;22;7;406;26;0;2;434;223;26;174;0;3;8;0;428;222;136;56;14;6;429;426;3;4;0;0;0;1;434;434;0;0;398;34;2
160030305000074;1;1737;1737;1542;42;134;1237;0;407;10;83;0;1300;433;0;4;1737;556;94;1065;0;22;0;0;1682;802;506;247;127;55;1737;1737;0;0;0;0;0;0;1737;1737;0;0;1419;172;146;831;831;738;23;59;589;0;196;6;40;0;618;212;0;1;831;267;40;512;0;12;0;0;801;384;238;120;59;30;831;831;0;0;0;0;0;0;831;831;0;0;672;82;77;906;906;804;19;75;648;0;211;4;43;0;682;221;0;3;906;289;54;553;0;10;0;0;881;418;268;127;68;25;906;906;0;0;0;0;0;0;906;906;0;0;747;90;69
160030305000075;1;1045;1045;913;65;67;753;0;292;0;0;0;943;102;0;0;1045;28;42;897;2;50;26;0;1021;694;245;61;21;24;1045;1037;8;0;0;0;0;0;1039;1035;4;6;861;91;83;493;493;433;33;27;357;0;136;0;0;0;445;48;0;0;493;11;21;419;2;25;15;0;480;327;116;27;10;13;493;490;3;0;0;0;0;0;490;488;2;3;399;49;40;552;552;480;32;40;396;0;156;0;0;0;498;54;0;0;552;17;21;478;0;25;11;0;541;367;129;34;11;11;552;547;5;0;0;0;0;0;549;547;2;3;462;42;43
160030305000076;1;861;861;830;0;31;723;0;87;0;51;0;785;76;0;0;861;21;0;770;65;5;0;0;846;516;204;100;26;15;861;857;4;0;0;0;0;0;861;861;0;0;767;79;15;405;405;390;0;15;344;0;37;0;24;0;368;37;0;0;405;11;0;358;35;1;0;0;400;244;96;47;13;5;405;403;2;0;0;0;0;0;405;405;0;0;364;37;4;456;456;440;0;16;379;0;50;0;27;0;417;39;0;0;456;10;0;412;30;4;0;0;446;272;108;53;13;10;456;454;2;0;0;0;0;0;456;456;0;0;403;42;11
