Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
160060005000044;1;126;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;1;0;3;1;0;1;0;0;1;6;5;2;6;3;2;3;5;6;1;5;5;1;2;1;2;1;0;0;3;1;2;1;0;3;1;4;2;2;2;2;4;2;3;2;2;1;5;0;3;2;2;1;3;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;108;0;0;4;5;8;18;20;11;5;7;11;11;6;2;0
160060005000045;1;174;1;0;3;0;2;1;0;3;7;5;10;4;6;7;7;7;2;4;1;3;12;1;5;5;6;3;7;4;3;4;3;3;3;7;5;4;1;0;1;1;2;1;0;1;0;1;1;0;3;1;2;1;1;0;0;2;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;148;6;16;34;15;27;15;17;3;3;5;2;2;2;0;1
160060005000046;1;167;0;0;0;0;0;1;0;0;0;3;2;3;4;3;5;3;4;5;4;8;7;3;6;3;4;5;6;4;6;5;2;6;4;2;1;1;2;3;5;4;3;2;2;1;1;2;3;1;2;1;3;1;3;0;0;3;2;0;0;0;1;3;2;1;0;1;0;0;1;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;0;4;15;21;18;20;10;5;5;2;4;2;0;0;1
160060005000047;1;56;0;0;0;0;0;0;0;0;0;0;1;4;0;2;2;1;2;1;0;2;1;1;2;1;1;2;0;1;3;1;3;3;0;1;0;1;1;2;3;1;1;2;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;43;0;0;8;6;5;6;7;6;1;2;0;0;1;1;0
160060005000048;1;59;0;1;1;1;0;0;3;0;0;0;3;2;0;1;5;1;5;0;0;1;1;0;0;0;2;1;1;2;2;1;0;1;1;0;1;1;2;1;1;1;1;2;2;0;1;0;2;1;0;1;1;0;0;1;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;3;3;11;5;3;7;1;4;6;1;1;0;1;0;0
160060005000049;1;66;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;2;1;2;2;3;3;1;1;1;3;2;0;1;0;1;2;2;3;0;2;1;1;0;1;3;2;1;0;3;2;0;4;1;1;0;0;0;1;0;1;1;1;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;2;2;7;9;6;8;5;8;8;1;1;2;0
160060005000050;1;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;1;0;4;1;1;1;1;1;1;2;1;0;1;2;3;3;1;1;0;2;1;2;1;1;1;0;0;1;1;1;2;2;0;4;2;2;1;2;1;0;1;2;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;53;0;0;1;5;8;4;9;5;3;6;6;3;0;1;2
160060005000051;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1;1;2;2;2;1;1;1;0;0;0;0
160060005000052;1;87;0;0;0;0;0;0;0;0;0;2;1;1;0;0;2;1;2;4;2;2;4;3;6;1;3;0;2;2;0;1;0;3;1;4;4;0;1;1;1;1;2;1;2;3;1;2;1;0;0;0;1;0;1;0;0;2;1;1;1;1;2;0;1;0;1;0;0;2;0;1;0;2;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;2;4;11;16;4;12;4;6;2;1;2;4;1;1
160060005000053;1;126;0;0;0;0;1;0;0;2;4;2;1;1;1;2;1;3;1;9;3;4;3;2;5;3;1;6;5;3;4;2;2;1;4;4;1;2;0;3;5;4;2;1;4;2;1;2;3;0;1;0;0;2;0;1;0;2;2;0;2;0;2;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;1;8;6;20;13;19;11;13;9;3;0;1;2;0;0
160060005000054;1;274;1;4;0;1;3;6;5;5;2;4;9;8;8;3;6;5;11;7;13;8;8;11;5;10;7;7;12;6;7;5;6;4;4;2;2;7;3;1;1;4;3;1;1;2;3;7;3;2;2;0;3;0;2;2;1;5;1;1;1;1;4;2;0;1;0;0;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237;9;22;33;44;40;34;14;14;6;6;6;6;3;0;0
160060005000055;1;46;0;0;0;0;0;0;0;0;1;0;0;2;1;0;1;1;1;0;3;1;3;0;3;0;2;0;2;0;2;0;1;2;1;1;1;1;0;2;2;0;0;0;0;0;0;1;0;2;4;0;0;0;0;0;0;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;1;4;5;8;3;6;3;0;4;0;2;1;0;0
160060005000056;1;156;0;0;1;0;0;0;0;0;0;0;0;2;4;3;1;1;1;3;8;4;6;5;3;6;5;8;6;5;4;6;4;4;2;4;5;3;2;4;3;4;5;3;5;1;1;3;2;3;0;2;0;0;2;1;1;1;1;1;1;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;137;0;0;9;17;25;26;19;15;11;9;2;3;1;0;0
160060005000057;1;242;0;0;0;0;0;0;0;0;0;3;4;2;5;4;7;3;9;4;5;5;12;7;5;6;9;7;9;5;10;7;17;9;6;6;8;2;5;0;9;2;7;4;5;0;2;5;2;4;3;4;2;0;1;0;0;2;1;0;0;0;0;3;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;212;0;3;22;26;39;36;40;14;14;14;2;1;1;0;0
160060005000058;1;119;0;0;0;0;0;0;1;0;0;0;0;0;3;1;1;0;1;2;1;2;3;1;4;5;2;3;6;5;8;6;5;2;4;3;4;1;1;1;0;2;4;0;4;4;3;2;2;5;0;1;0;1;3;1;0;1;2;0;1;0;2;0;2;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;1;5;6;11;25;15;5;9;6;1;2;1;0;0
160060005000059;1;117;1;1;0;0;3;1;1;2;0;2;3;1;3;2;4;5;4;5;4;3;6;3;1;3;1;3;5;1;3;8;2;0;1;2;3;2;5;2;2;2;2;1;1;2;1;4;2;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;5;6;13;21;14;20;8;13;7;6;1;0;0;1;0
