Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
261160605230466;1;118;0;0;0;0;0;1;0;2;0;1;1;1;3;1;1;1;1;2;2;2;2;0;1;3;1;1;1;1;3;1;0;1;2;5;2;3;3;1;3;5;2;3;4;2;3;0;5;4;2;2;1;3;2;6;0;3;0;1;2;0;0;0;0;3;2;1;1;2;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;116;0;4;7;8;7;7;10;15;14;13;12;6;5;5;3
261160605230467;1;54;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;1;1;2;0;1;1;2;0;0;2;1;1;0;2;0;1;0;4;3;2;0;3;0;1;1;1;4;1;0;1;1;1;1;2;1;0;0;2;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;1;2;3;4;4;3;11;6;3;3;3;0;2;1
261160605230468;1;80;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;3;0;1;1;0;1;2;1;3;2;2;2;2;3;1;2;1;3;4;4;4;3;0;2;1;3;0;0;1;1;1;1;1;4;0;1;0;0;1;2;1;2;2;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;3;3;4;5;11;10;15;6;5;5;8;3;0;2
261160605230469;1;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;2;0;1;0;0;1;1;0;1;1;1;0;1;1;0;2;0;1;0;0;0;2;2;1;1;3;1;2;0;1;0;0;1;2;1;1;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;1;2;3;1;2;4;4;4;7;2;6;2;0
261160605230470;1;104;0;0;0;0;1;0;0;1;1;0;0;0;2;3;3;1;1;0;4;4;1;1;3;2;3;2;4;1;0;1;0;3;2;5;0;4;3;2;2;1;4;2;0;3;3;1;0;4;1;2;3;1;0;0;2;1;2;1;0;0;3;0;1;1;1;0;0;0;0;0;1;2;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;84;1;2;8;9;8;6;7;11;10;6;3;2;6;0;5
261160605230471;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;2;2;1;1;0;0;2;0;2;0;1;1;2;3;1;0;1;3;3;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;2;1;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;2;5;3;4;5;6;2;2;3;1;2
261160605230472;1;61;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;2;1;1;1;2;2;3;1;2;1;2;0;2;2;1;1;3;2;1;0;2;1;0;2;1;0;0;0;0;1;2;0;0;0;1;5;0;0;2;1;0;0;1;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;52;0;0;4;5;9;7;8;4;2;3;4;3;2;1;0
261160605230473;1;140;0;0;0;0;0;0;1;0;1;2;1;1;1;0;1;3;10;1;3;4;4;7;3;6;2;5;0;2;2;3;3;4;5;5;4;3;5;5;5;2;4;2;2;0;4;1;1;1;0;0;0;3;2;1;0;1;1;1;1;1;4;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;106;0;4;4;20;21;10;16;11;7;2;5;3;2;0;1
261160605230474;1;22;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;3;0;1;0;1;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;1;3;2;0;0;2;3;2;1;0;0;0;0
261160605230475;1;123;0;0;0;0;0;0;0;1;1;0;1;0;1;5;3;0;2;1;5;3;2;1;2;5;4;5;3;4;3;2;5;4;1;3;4;4;0;3;3;1;3;2;0;0;1;1;1;2;1;1;5;0;0;3;3;2;1;1;0;0;1;0;1;2;3;2;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;94;0;2;9;10;12;14;13;11;2;4;6;4;6;0;1
261160605230476;1;96;0;0;0;0;0;0;0;1;0;1;2;1;3;0;1;5;2;2;1;8;2;2;4;1;0;8;3;5;1;1;1;1;1;1;1;2;3;2;4;2;2;3;3;2;2;1;0;1;0;1;0;0;2;2;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;2;6;13;8;10;0;3;4;1;1;0;0;0;0
261160605230477;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;2;0;2;0;1;2;2;1;0;0;0;0;0;1;0;1;0;1;1;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;1;1;1;0;1;2;1;6;1;1;4;2
261160605230478;1;57;0;0;0;0;0;0;1;0;0;1;2;1;1;0;2;1;3;1;1;0;0;1;0;3;1;1;2;2;2;0;3;0;2;0;1;2;2;2;2;2;1;2;0;1;1;0;2;0;1;1;1;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;2;6;6;5;7;3;7;3;3;2;0;1;0;1
261160605230479;1;69;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;3;0;0;1;1;4;1;2;3;2;4;2;1;2;1;2;4;1;0;1;2;2;3;1;1;0;2;0;1;0;3;0;1;1;1;2;0;0;0;1;0;2;0;0;1;0;0;2;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;2;5;7;13;9;4;6;2;3;2;1;3;0
261160605230480;1;147;0;0;1;0;0;0;0;1;1;2;1;2;7;5;2;3;9;3;4;4;6;4;4;4;4;5;3;4;8;2;6;1;4;1;3;3;2;2;3;1;1;0;7;1;2;2;1;0;2;2;0;2;2;0;1;2;0;0;0;0;2;3;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;1;4;16;23;18;18;10;8;9;4;1;1;4;1;1
261160605230481;1;138;0;0;0;0;1;0;0;1;0;0;2;1;3;1;3;2;1;4;3;8;6;3;9;5;2;7;4;3;4;3;3;4;1;1;4;1;1;7;4;3;4;2;2;1;3;1;0;1;0;3;1;2;2;0;0;3;0;2;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;1;1;10;16;22;15;11;9;6;3;2;2;0;0;0
261160605230482;1;124;0;0;0;0;0;0;0;0;2;1;2;1;1;3;3;4;2;5;3;4;1;10;5;2;10;1;8;5;2;2;2;1;2;1;4;4;2;1;3;3;0;1;2;2;1;1;1;2;2;4;2;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;0;3;9;18;27;17;9;10;5;7;1;2;0;0;1
