Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;
430003405000001;1;6;0;0;3;0;10;2;0;2;0
430003405000002;1;5;4;0;0;0;5;1;0;1;0
430003405000003;1;8;5;0;0;0;8;3;0;0;0
430003415000002;8;11;0;0;0;0;19;0;0;1;0
430003415000003;8;1;0;0;0;0;1;0;0;0;0
430003415000004;8;4;1;0;0;0;4;0;0;0;0
430003415000005;8;14;0;0;0;0;7;0;0;0;0
430003415000006;8;0;0;0;1;0;0;0;0;1;0
430003425000001;8;11;2;0;2;0;17;0;0;4;0
430003425000002;8;6;0;0;0;0;6;0;0;3;0
430003425000003;8;14;0;0;5;0;20;0;0;0;0
430003425000004;8;15;0;0;1;0;23;1;0;4;0
430003435000001;8;4;0;0;1;0;3;0;1;2;0
430003435000002;8;3;0;0;1;0;3;0;0;1;0
430005905000001;1;46;0;0;5;3;50;0;0;5;2
430005905000002;8;1;0;0;0;0;1;0;0;0;0
430005905000003;8;10;2;0;0;0;13;2;0;0;0
430005905000004;8;2;0;0;1;0;1;0;0;0;0
430005905000005;8;1;0;0;1;1;2;0;0;0;3
430005905000006;7;0;0;0;0;6;1;0;0;0;5
430005905000007;8;9;0;0;0;0;5;0;0;2;0
430005905000008;8;1;0;0;0;0;2;0;0;0;0
430005905000009;8;7;0;0;0;0;4;0;0;1;0
430005915000001;1;0;0;0;0;0;0;0;0;0;0
430005915000002;8;6;0;0;0;0;9;0;0;0;0
430005925000001;1;1;0;0;0;0;1;0;0;0;0
430005925000002;8;7;0;0;0;0;10;1;0;0;0
430005928000001;1;0;"X";"X";"X";"X";"X";"X";"X";"X";"X"
430005928000002;8;0;0;0;0;0;3;0;0;0;0
430005928000003;8;3;0;0;0;2;6;0;0;0;0
430005928000004;8;0;"X";"X";"X";"X";"X";"X";"X";"X";"X"
430010905000001;1;10;0;0;2;0;18;0;0;3;0
430010905000002;1;14;1;0;0;0;16;0;0;0;0
430010905000003;1;20;0;0;0;0;22;1;0;4;0
430010905000004;1;18;0;0;1;0;25;0;0;2;0
430010905000005;1;22;0;0;1;0;22;0;0;1;0
430010905000006;1;11;1;0;13;0;15;2;0;14;0
430010905000007;8;11;0;0;1;0;11;0;0;1;0
430010905000008;8;7;0;0;0;0;16;0;0;0;0
430010905000009;8;13;0;0;0;0;24;0;0;6;0
430010905000010;8;17;0;0;3;0;22;0;0;3;0
430010905000011;8;19;0;0;1;0;26;0;0;0;0
430010905000012;8;10;0;0;2;0;10;0;0;0;0
430010905000013;8;11;0;0;0;0;12;0;0;0;0
430010905000014;8;16;0;0;1;0;16;0;0;0;0
430010905000015;8;19;0;0;3;0;21;0;0;4;0
430010905000016;8;17;0;0;1;0;8;0;1;1;0
430010905000017;8;10;0;0;2;0;8;0;0;0;0
430010905000018;8;13;0;0;3;0;14;0;0;0;0
430010905000019;8;8;0;0;3;0;6;1;0;1;0
430010905000020;8;11;4;0;0;0;19;1;1;1;0
430010905000021;8;8;0;0;0;0;3;0;0;1;0
430010905000022;8;3;1;0;0;0;8;0;0;2;0
430010905000023;8;17;3;0;0;0;8;2;0;2;0
430010905000024;1;12;0;0;0;0;17;0;0;2;0
430010905000025;1;24;4;0;3;0;24;6;3;5;0
430020805000001;1;16;0;0;2;0;19;0;0;0;0
430020805000002;1;10;1;0;0;0;7;1;0;0;0
430020805000003;1;30;0;0;10;0;24;0;0;10;0
430020805000004;1;25;1;0;4;0;20;0;0;6;0
430020805000005;8;12;0;0;2;3;9;0;0;2;1
430020805000006;8;10;0;0;1;0;10;0;0;0;0
430020805000007;8;2;0;0;1;0;3;0;0;0;0
430020805000008;5;2;0;0;0;0;3;0;0;1;0
430020805000009;8;6;0;1;2;0;13;0;0;1;0
430020805000010;3;1;0;0;0;0;1;0;0;0;0
430020805000011;8;7;0;0;0;0;5;0;0;0;0
430020805000012;8;7;0;0;1;0;8;0;0;0;0
430020805000013;1;16;0;1;1;0;9;0;0;1;0
430020815000001;1;4;0;0;0;0;4;0;0;1;0
430020815000002;8;8;0;0;0;0;11;0;0;0;0
430020815000003;8;14;0;0;0;0;12;0;0;1;0
430020815000004;8;3;0;0;0;0;2;0;0;0;0
430030705000001;1;3;0;0;0;0;8;0;0;0;0
430030705000002;1;15;0;0;3;0;9;0;1;2;0
430030705000003;8;2;0;0;1;0;3;0;0;2;0
430030705000004;8;11;1;0;0;0;11;1;0;2;0
430030705000005;8;2;0;0;2;0;6;0;0;1;0
430030705000006;8;2;0;0;0;0;3;0;0;0;0
430030705000007;8;2;0;0;0;0;3;0;0;0;0
430030705000008;7;0;"X";"X";"X";"X";"X";"X";"X";"X";"X"
430030705000009;7;0;"X";"X";"X";"X";"X";"X";"X";"X";"X"
430030705000010;8;4;0;0;0;0;6;0;0;1;0
430030705000011;8;2;0;0;0;0;2;0;0;0;0
430030705000012;8;4;0;0;0;0;1;0;0;0;0
430030705000013;8;2;0;0;0;0;3;0;0;0;0
430030705000014;8;4;0;0;0;0;9;0;0;0;0
430030705000015;8;5;1;0;0;0;8;0;0;2;0
430030705000016;8;12;0;0;1;0;8;0;0;3;0
430030705000017;8;3;0;0;0;0;1;0;0;1;0
430030705000018;8;8;0;0;1;0;5;0;0;1;0
430030705000019;8;1;0;0;0;0;1;0;0;0;0
430030705000020;8;5;0;0;0;0;4;0;0;2;0
430030705000021;8;0;0;0;1;0;1;0;0;2;0
430030705000022;8;3;0;0;1;0;5;0;0;0;0
430030705000023;8;2;0;0;2;0;4;0;0;2;0
430030705000024;8;7;0;0;0;0;2;0;0;1;0
430030705000025;8;6;0;0;1;0;5;0;0;0;0
430030705000026;1;11;0;0;0;0;8;0;0;0;0
430030705000027;1;14;0;0;0;0;11;0;0;1;0
430040605000001;8;9;0;0;0;0;6;0;0;0;0
430040605000002;8;11;0;0;10;0;7;0;0;1;0
430040605000003;8;7;0;0;0;0;10;0;0;2;0
430040605000004;8;3;0;0;0;0;5;1;0;0;1
430040605000005;8;0;1;0;1;0;1;0;0;0;0
430040605000006;8;3;0;0;1;0;7;0;0;0;0
430040605000007;8;4;1;0;0;0;2;1;1;2;0
430040605000008;8;2;0;0;1;0;4;0;0;1;0
430040605000009;8;7;0;0;2;0;8;0;0;3;0
430040605000010;8;10;1;0;0;0;5;0;0;7;0
430040605000012;8;10;1;0;3;0;11;2;0;3;0
430040605000013;8;4;1;0;1;0;1;0;0;0;0
430040605000014;8;3;0;0;0;0;4;0;0;0;3
430040605000015;8;3;0;1;1;0;4;0;1;0;0
430040605000016;8;12;0;0;1;0;19;0;0;4;0
430040605000017;8;7;0;0;6;0;15;0;0;5;0
430040605000018;8;2;0;0;0;0;2;0;0;0;0
430040605000019;8;1;0;0;1;0;3;0;0;0;0
430040605000020;8;10;0;0;3;0;9;0;0;2;0
430040605000021;8;9;0;0;3;1;6;0;0;2;0
430040605000022;8;9;1;0;0;0;6;0;0;0;0
430040605000023;8;13;0;0;3;0;10;0;0;2;0
430040605000024;8;11;0;0;2;0;5;1;0;0;1
