Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
140028205000007;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
140028205000008;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;2;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;1;2;1;1;0;0;0;0;0;0
140028205000009;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
140028205000011;8;14;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140028205000014;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140028205000015;8;23;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;2;0;0;0;0;1;1;1;1;0;0;2;1;1;0;0;0;0;2;0;0;2;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140028205000016;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;3;1;0;0;2;0;0;1;1;1;3;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;1;1;4;2;5;1;1;0;0;0;0
140028205000017;8;20;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;1;0;2;1;1;0;0;0;0;0;1;1;1;0;1;2;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;1;0;1;2;3;1;2;2;1;0;0;0;0
140028205000018;5;136;0;0;0;0;0;0;1;1;1;2;1;2;4;4;3;3;5;4;1;4;5;2;8;2;6;6;4;4;2;1;2;3;8;4;4;5;5;4;1;2;4;0;5;1;3;1;0;0;1;0;2;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;4;13;15;22;16;16;13;8;2;2;0;0;0;1
140028205000020;1;62;0;0;0;0;0;0;0;0;0;1;3;0;0;1;1;1;1;2;2;2;2;1;0;0;1;2;2;1;0;3;0;0;3;0;2;2;1;1;4;0;1;0;2;0;3;3;0;0;0;0;2;2;1;0;1;3;0;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;1;5;7;4;8;4;7;2;2;2;2;0;0;0
140028205000021;1;92;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;3;3;8;6;5;8;1;3;1;5;1;1;1;1;0;1;1;1;4;4;2;2;1;0;2;0;0;1;3;0;2;0;0;1;2;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;3;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;2;8;23;10;3;9;1;3;2;2;1;0;0
140028205000022;1;40;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;1;3;2;2;0;0;1;3;0;0;1;0;2;0;1;1;0;1;1;0;2;0;0;0;1;2;0;0;0;2;1;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;2;3;8;4;4;1;3;2;0;0;1;0;0;0
140028205000024;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;1;3;0;1;1;1;0;1;0
140030805000001;1;89;0;0;0;0;0;0;0;0;0;2;0;2;1;2;2;0;0;4;3;4;0;3;1;3;8;0;2;4;3;0;2;2;3;1;1;0;1;3;6;1;2;0;3;0;1;1;3;2;0;3;2;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;71;0;2;7;11;14;9;8;8;4;4;2;1;1;0;0
140030805000002;1;68;0;0;0;0;0;0;0;1;0;0;0;1;0;2;2;2;4;2;0;1;0;2;4;2;2;0;0;0;3;0;1;2;1;2;3;1;0;2;1;3;0;1;1;3;2;1;0;0;1;0;2;1;0;3;1;0;0;1;0;1;0;1;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;1;5;9;10;3;8;4;7;1;5;1;1;1;0
