Cod_setor;Situacao_setor;V843;V844;V845;V846;V847;V848;V849;V850;V851;V852;V853;V854;V855;V856;V857;V858;V859;V860;V861;V862;V863;V864;V865;V866;V867;V868;V869;V870;V871;V872;V873;V874;V875;V876;V877;V878;V879;V880;V881;V882;V883;V884;V885;V886;V887;V888;V889;V890;V891;V892;V893;V894;V895;V896;V897;V898;V899;V900;V901;V902;V903;V904;V905;V906;V907;V908;V909;V910;V911;V912;V913;V914;V915;V916;V917;V918;V919;V920;V921;V922;V923;V924;V925;V926;V927;V928;V929;V930;V931;V932;V933;V934;V935;V936;V937;V938;V939;V940;V941;V942;V943;V944;V945;V946;V947;V948;V949;V950;V951;V952;V953;V954;V955;V956;V957;V958;V959;V960;V961;V962;V963;V964;V965;V966;V967;V968;V969;V970;V971;V972;V973;V974;V975;V976;V977;V978;V979;V980;V981;V982;V983;V984;V985;V986;V987;V988;V989;V990;V991;V992;V993;V994;V995;V996;V997;V998;V999;V1000;V1001;V1002;V1003;V1004;V1005;V1006;V1007;V1008;V1009;V1010;V1011;V1012;V1013;V1014;V1015;V1016;V1017;V1018;V1019;V1020;V1021;V1022;V1023;V1024;V1025;V1026;V1027;V1028;V1029;V1030;V1031;V1032;V1033;V1034;V1035;V1036;V1037;V1038;V1039;V1040;V1041;V1042;V1043;V1044;V1045;V1046;V1047;V1048;V1049;V1050;V1051;V1052;V1053;V1054;V1055;V1056;V1057;V1058;V1059;V1060;V1061;V1062
500020305000001;1;4;5;32;16;24;24;31;39;280;223;37;22;9;0;48;0;48;0;70;0;501;2;59;0;5;4;29;19;25;23;30;40;313;190;45;14;5;4;20;28;20;28;25;45;246;257;32;27;5;4;29;19;25;23;30;40;313;190;45;14;5;4;24;24;21;27;23;47;233;270;37;22;0;9;0;48;0;48;0;70;0;503;0;59;9;0;48;0;48;0;70;0;503;0;59;0;0;9;2;46;1;47;6;64;13;490;0;59;0;9;0;48;1;47;4;66;9;494;0;59;220;144;45;48;0;0;143;136;0;1;363;1;93;0;0;0;278;1;1;0;244;120;36;57;0;0;167;112;0;1;192;172;27;66;0;0;129;150;0;1;244;120;36;57;0;0;167;112;0;1;197;167;24;69;0;0;122;157;0;1;0;364;0;93;0;0;0;279;0;1;364;0;93;0;0;0;279;0;1;0;9;355;6;87;0;0;7;272;0;1;3;361;5;88;0;0;6;273;0;1
500020305000002;1;6;2;14;11;23;19;35;40;207;148;15;19;8;0;25;0;42;0;72;3;348;7;31;3;3;5;2;23;6;36;7;68;68;287;6;28;1;7;3;22;5;37;7;68;44;311;4;30;3;5;2;23;6;36;7;68;68;287;6;28;1;7;1;24;0;42;2;73;11;344;3;31;0;8;0;25;0;42;0;75;0;355;0;34;8;0;25;0;35;7;71;4;335;20;29;5;0;8;0;25;0;42;1;74;2;353;0;34;0;8;3;22;0;42;6;69;20;335;2;32;115;88;22;23;3;0;160;128;0;0;196;7;42;3;3;0;285;3;0;0;47;156;4;41;1;2;40;248;0;0;35;168;3;42;1;2;25;263;0;0;47;156;4;41;1;2;40;248;0;0;6;197;1;44;0;3;11;277;0;0;0;203;0;45;0;3;0;288;0;0;190;13;37;8;3;0;273;15;0;0;0;203;1;44;0;3;2;286;0;0;7;196;6;39;0;3;18;270;0;0
500020305000003;1;5;4;12;24;22;30;29;26;180;212;26;14;9;0;36;0;52;0;55;0;392;0;40;0;5;4;13;23;15;37;26;29;157;235;25;15;1;8;4;32;4;48;4;51;51;341;2;38;5;4;13;23;15;37;26;29;157;235;25;15;0;9;0;36;0;52;0;55;0;392;0;40;0;9;1;35;0;52;0;55;4;388;0;40;9;0;36;0;52;0;55;0;392;0;40;0;0;9;0;36;0;52;0;55;0;392;0;40;0;9;0;36;0;52;0;55;0;392;0;40;132;125;18;15;2;5;122;165;0;0;257;0;33;0;7;0;287;0;0;0;116;141;11;22;0;7;114;173;0;0;32;225;2;31;0;7;32;255;0;0;116;141;11;22;0;7;114;173;0;0;0;257;0;33;0;7;0;287;0;0;1;256;0;33;0;7;4;283;0;0;257;0;33;0;7;0;287;0;0;0;0;257;0;33;0;7;0;287;0;0;0;257;0;33;0;7;0;287;0;0
500020305000004;1;1;3;8;12;14;26;18;24;179;208;25;18;4;0;20;0;40;0;42;0;387;0;43;0;4;0;17;3;39;1;41;1;370;17;43;0;3;1;12;8;34;6;37;5;301;86;37;6;4;0;17;3;39;1;41;1;370;17;43;0;2;2;6;14;13;27;11;31;101;286;13;30;0;4;3;17;5;35;4;38;44;343;6;37;4;0;20;0;40;0;41;1;379;8;43;0;0;4;0;20;0;40;0;42;0;387;0;43;0;4;0;20;0;40;0;42;0;387;0;43;116;147;9;12;2;0;116;132;2;0;263;0;21;0;2;0;248;0;2;0;254;9;21;0;2;0;235;13;2;0;214;49;20;1;2;0;186;62;2;0;254;9;21;0;2;0;235;13;2;0;92;171;2;19;0;2;52;196;0;2;29;234;5;16;2;0;24;224;2;0;259;4;21;0;2;0;243;5;2;0;0;263;0;21;0;2;0;248;0;2;0;263;0;21;0;2;0;248;0;2
500020305000005;1;5;1;13;18;27;16;25;30;276;221;21;36;6;0;31;0;43;0;55;0;497;0;57;0;6;0;31;0;43;0;55;0;497;0;57;0;6;0;30;1;42;1;53;2;475;22;57;0;6;0;30;1;42;1;53;2;487;10;57;0;0;6;0;31;2;41;1;54;11;486;1;56;2;4;17;14;22;21;26;29;229;268;28;29;6;0;31;0;43;0;55;0;497;0;57;0;0;6;0;31;0;43;0;55;4;493;1;56;0;6;0;31;0;43;0;55;4;493;1;56;207;199;11;10;5;1;144;112;0;0;406;0;21;0;6;0;256;0;0;0;406;0;21;0;6;0;256;0;0;0;398;8;17;4;5;1;243;13;0;0;400;6;21;0;6;0;248;8;0;0;10;396;0;21;0;6;5;251;0;0;190;216;6;15;1;5;127;129;0;0;406;0;21;0;6;0;256;0;0;0;5;401;0;21;0;6;0;256;0;0;5;401;0;21;0;6;0;256;0;0
500020305000006;1;8;11;26;36;32;66;56;64;242;472;22;29;17;2;59;3;95;3;119;1;697;17;46;5;0;19;15;47;15;83;9;111;100;614;7;44;0;19;7;55;2;96;5;115;46;668;5;46;0;19;14;48;13;85;8;112;93;621;7;44;0;19;0;62;0;98;0;120;0;714;0;51;0;19;4;58;5;93;3;117;27;687;1;50;18;1;61;1;97;1;120;0;709;5;47;4;0;19;0;62;0;98;0;120;0;714;0;51;3;16;4;58;5;93;12;108;49;665;4;47;120;228;39;56;7;8;220;386;0;0;336;12;94;1;14;1;589;17;0;0;45;303;6;89;2;13;93;513;0;0;26;322;4;91;1;14;34;572;0;0;44;304;6;89;1;14;84;522;0;0;0;348;0;95;0;15;0;606;0;0;12;336;1;94;0;15;27;579;0;0;342;6;95;0;15;0;600;6;0;0;0;348;0;95;0;15;0;606;0;0;16;332;9;86;0;15;52;554;0;0
500020305000007;1;1;23;3;63;3;76;6;105;25;434;3;43;24;0;63;3;75;4;110;1;451;8;46;0;4;20;9;57;9;70;19;92;71;388;7;39;4;20;6;60;6;73;12;99;49;410;5;41;4;20;9;57;9;70;19;92;71;388;7;39;0;24;0;66;0;79;0;111;0;459;0;46;0;24;0;66;0;79;0;111;0;459;0;46;19;5;55;11;69;10;104;7;400;59;43;3;0;24;0;66;0;79;0;111;0;459;0;46;0;24;0;66;0;79;0;111;0;459;0;46;12;225;6;106;0;12;23;399;0;2;232;5;110;2;7;5;418;4;2;0;40;197;14;98;2;10;63;359;0;2;29;208;6;106;1;11;46;376;0;2;40;197;14;98;2;10;63;359;0;2;0;237;0;112;0;12;0;422;0;2;0;237;0;112;0;12;0;422;0;2;203;34;100;12;12;0;373;49;2;0;0;237;0;112;0;12;0;422;0;2;0;237;0;112;0;12;0;422;0;2
500020305000008;1;4;10;31;39;39;38;37;54;257;324;21;32;14;0;70;0;77;0;90;1;578;3;53;0;6;8;19;51;20;57;19;72;152;429;20;33;4;10;10;60;6;71;9;82;78;503;10;43;6;8;19;51;22;55;21;70;162;419;21;32;0;14;0;70;0;77;0;91;0;581;0;53;3;11;7;63;4;73;6;85;57;524;10;43;14;0;70;0;77;0;91;0;581;0;53;0;0;14;0;70;0;77;0;91;0;581;0;53;0;14;0;70;0;77;0;91;0;581;0;53;166;228;21;27;8;1;194;241;0;0;390;4;48;0;9;0;435;0;0;0;105;289;17;31;2;7;112;323;0;0;50;344;6;42;0;9;61;374;0;0;103;291;18;30;1;8;129;306;0;0;0;394;0;48;0;9;0;435;0;0;36;358;5;43;0;9;46;389;0;0;394;0;48;0;9;0;435;0;0;0;0;394;0;48;0;9;0;435;0;0;0;394;0;48;0;9;0;435;0;0
500020305000009;1;11;7;38;16;45;20;39;24;298;109;21;10;17;1;50;4;63;2;56;7;382;25;30;1;1;17;6;48;4;61;4;59;50;357;3;28;1;17;3;51;2;63;2;61;33;374;3;28;1;17;6;48;2;63;3;60;48;359;3;28;0;18;1;53;0;65;0;63;8;399;0;31;0;18;0;54;0;65;0;63;0;407;0;31;18;0;53;1;62;3;59;4;394;13;30;1;0;18;0;54;0;65;0;63;0;407;0;31;0;18;0;54;0;65;0;63;0;407;0;31;165;70;28;16;0;1;259;99;0;0;225;10;42;2;0;1;331;27;0;0;25;210;3;41;0;1;40;318;0;0;13;222;1;43;0;1;30;328;0;0;25;210;2;42;0;1;36;322;0;0;2;233;0;44;0;1;7;351;0;0;0;235;0;44;0;1;0;358;0;0;229;6;42;2;0;1;345;13;0;0;0;235;0;44;0;1;0;358;0;0;0;235;0;44;0;1;0;358;0;0
500020305000010;1;4;6;13;38;18;38;20;29;178;313;29;17;10;0;51;0;55;1;48;1;481;10;46;0;4;6;16;35;22;34;27;22;201;290;11;35;5;5;19;32;23;33;24;25;222;269;11;35;4;6;16;35;22;34;26;23;199;292;11;35;2;8;7;44;12;44;16;33;88;403;5;41;2;8;14;37;17;39;15;34;168;323;11;35;9;1;43;8;52;4;47;2;441;50;45;1;0;10;2;49;1;55;0;49;10;481;0;46;0;10;0;51;0;56;0;49;0;491;0;46;133;214;44;60;8;10;77;157;0;0;337;10;103;1;18;0;233;1;0;0;145;202;29;75;10;8;97;137;0;0;166;181;29;75;10;8;99;135;0;0;144;203;28;76;10;8;96;138;0;0;75;272;9;95;0;18;46;188;0;0;107;240;28;76;10;8;82;152;0;0;320;27;100;4;17;1;200;34;0;0;2;345;3;101;0;18;8;226;0;0;0;347;0;104;0;18;0;234;0;0
