Cod_setor;Situacao_setor;V001;V002;V003
500110225000014;8;9;0;0
500110225000015;8;1;"X";"X"
500124305000001;1;139;2;1
500124305000002;1;106;2;0
500124305000003;1;235;4;0
500124305000004;8;143;4;0
500124305000005;5;185;2;0
500124305000006;8;102;1;0
500124305000007;8;39;1;0
500124305000008;8;88;2;0
500124305000009;8;70;0;0
500124305000010;8;90;0;0
500124305000011;8;115;0;0
500124305000012;8;58;0;0
500124305000013;8;229;17;0
500124305000014;1;118;4;0
500124305000015;1;148;0;0
500124305000016;1;390;8;0
500124305000017;1;145;0;0
500124305000018;5;44;0;0
500150805000001;1;116;0;0
500150805000002;1;123;0;0
500150805000003;1;85;0;0
500150805000004;2;5;0;0
500150805000005;1;183;0;0
500150805000006;1;68;0;1
500150805000007;1;65;0;0
500150805000008;1;69;2;0
500150805000009;8;72;1;0
500150805000010;8;52;0;0
500150805000011;8;63;0;1
500150805000012;8;59;0;0
500150810000001;1;21;0;0
500150810000002;8;38;0;0
500150810000003;8;14;0;0
500150810000004;8;51;0;0
500190405000001;1;65;0;0
500190405000002;1;104;0;0
500190405000003;1;229;0;0
500190405000004;1;127;0;0
500190405000005;1;97;0;0
500190405000006;1;148;0;0
500190405000007;1;95;0;0
500190405000008;1;214;0;0
500190405000009;1;155;2;0
500190405000010;1;175;0;0
500190405000011;1;152;1;1
500190405000012;1;176;0;0
500190405000013;1;107;0;0
500190405000014;1;74;0;0
500190405000015;1;136;0;0
500190405000016;1;0;0;0
500190405000017;8;19;0;0
500190405000018;8;55;0;0
500190405000019;8;32;0;0
500190405000020;8;90;0;0
500190405000021;8;79;0;0
500190405000022;8;66;0;0
500190405000023;5;69;0;0
500190405000024;5;139;0;0
500190405000025;5;108;0;0
500190405000026;8;98;0;0
500190405000027;8;33;0;0
500190405000028;1;45;0;0
500190405000029;1;130;0;0
500190405000030;1;162;0;0
500190405000031;1;223;0;0
500190405000032;1;106;0;0
500190405000033;1;67;0;0
500190410000002;8;18;0;0
500190410000003;5;24;0;0
500200105000001;1;87;0;0
500200105000002;1;33;0;0
500200105000003;1;128;0;0
500200105000004;1;99;0;0
500200105000005;1;160;0;0
500200105000006;1;52;0;0
500200105000007;1;181;0;0
500200105000008;1;117;0;0
500200105000009;1;81;0;0
500200105000010;1;112;0;0
500200105000011;1;116;0;0
500200105000012;2;37;0;0
500200105000013;1;80;0;0
500200105000014;8;42;0;0
500200105000015;8;61;0;0
500200105000016;8;72;0;0
500200105000017;8;16;0;0
500200105000018;8;25;0;0
500200105000019;8;84;0;0
500200105000020;8;59;0;0
500200105000021;8;33;0;0
500200105000022;8;29;0;0
500200105000023;8;37;0;0
500200105000024;1;99;0;0
500200105000025;2;3;0;0
500200105000026;2;3;0;0
500200105000027;1;129;0;0
500210005000001;1;124;0;0
500210005000002;1;116;1;0
500210005000003;1;97;0;0
500210005000004;1;136;1;0
500210005000005;1;114;0;0
500210005000006;1;99;0;0
500210005000007;1;58;0;0
500210005000008;1;100;0;0
500210005000009;1;86;0;0
500210005000010;1;123;0;0
500210005000011;1;128;1;0
500210005000012;1;183;0;0
500210005000013;1;114;0;0
500210005000014;1;130;0;1
500210005000015;1;125;1;0
500210005000016;1;157;0;0
500210005000017;1;169;4;0
500210005000018;2;371;8;0
500210005000019;2;160;1;0
500210005000020;4;32;0;0
500210005000021;8;37;0;0
500210005000022;8;63;0;0
500210005000023;8;64;0;0
500210005000024;8;68;1;0
500210005000025;8;41;0;0
500210005000026;8;56;1;0
500210005000027;8;101;2;0
500210005000028;8;76;0;0
500210005000029;8;186;16;0
500210005000030;8;49;0;0
500210005000031;8;39;0;0
500210005000032;8;146;0;0
500210005000033;1;67;0;0
500210005000034;1;87;1;0
500210005000035;1;119;0;0
500210005000036;1;77;1;0
500210005000037;1;79;0;0
500210005000038;1;57;2;0
500210005000039;2;305;3;0
500210005000040;2;69;1;0
