Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200;V201;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;
500020305000001;1;757;377;93;0;286;1;34;6;0;18;0;28;3;0;18;0;28;9;0;33;0;30;10;0;26;0;21;4;0;17;0;9;6;0;9;0;39;11;0;33;0;33;10;0;27;0;18;7;0;22;0;25;6;0;24;0;33;4;0;15;1;26;6;0;23;0;20;9;0;19;0;25;5;0;11;0;18;3;0;9;0;20;4;0;8;0;5;0;0;4;0;4;2;0;6;0;18;6;0;15;0;14;3;0;13;0;10;1;0;9;0;4;2;0;4;0;17;7;0;17;0;26;6;0;12;0;12;5;0;10;0;11;5;0;9;0;20;2;0;9;0;14;2;0;10;0;10;3;0;4;0;12;3;0;7;0;12;2;0;5;0;10;3;0;4;0;6;0;0;3;0;13;1;0;5;0;10;3;0;18;0;16;7;0;13;0;11;3;0;8;0;5;4;0;5;0;22;4;0;16;0;7;4;0;15;0;6;2;0;12;0;14;1;0;15;0;13;2;0;6;1;12;4;0;13;0;10;6;0;15;0;13;2;0;4;0;6;1;0;4;0;10;1;0;4;0;4;0;0;4;0
500020305000002;1;548;209;47;3;289;0;15;0;0;20;0;20;2;0;20;0;28;3;0;45;0;16;1;3;25;0;8;1;0;18;0;8;0;3;7;0;15;7;0;28;0;9;8;0;30;0;20;5;0;25;0;17;5;0;23;0;14;3;0;22;0;14;4;0;14;0;13;3;0;18;0;7;2;0;10;0;16;2;0;6;0;5;2;0;3;0;5;1;0;6;0;6;0;0;4;0;15;1;0;23;0;5;1;2;14;0;3;1;0;10;0;2;0;2;4;0;9;5;0;15;0;2;4;0;14;0;10;4;0;11;0;9;3;0;9;0;7;2;0;9;0;6;3;0;7;0;6;2;0;9;0;4;1;0;6;0;11;1;0;3;0;2;1;0;1;0;4;0;0;3;0;5;1;0;7;0;13;2;0;22;0;11;0;1;11;0;5;0;0;8;0;6;0;1;3;0;6;2;0;13;0;7;4;0;16;0;10;1;0;14;0;8;2;0;14;0;7;1;0;13;0;8;1;0;7;0;7;1;0;9;0;3;1;0;4;0;5;1;0;3;0;3;1;0;2;0;2;0;0;3;0
500020305000003;1;587;259;33;7;288;0;22;0;2;21;0;25;0;0;27;0;21;5;0;29;0;26;5;0;24;0;15;2;0;14;0;11;3;0;10;0;26;1;1;28;0;24;5;0;25;0;20;3;2;36;0;16;6;0;23;0;19;2;0;21;0;14;3;0;16;0;15;0;1;16;0;8;1;0;7;0;13;0;1;9;0;10;2;0;6;0;3;0;0;2;0;5;0;0;5;0;9;4;0;19;0;9;3;0;11;0;6;2;0;6;0;3;1;0;5;0;13;1;0;16;0;16;4;0;15;0;4;1;1;14;0;11;3;0;14;0;8;1;0;10;0;7;1;0;7;0;7;0;0;12;0;6;0;0;3;0;4;0;0;2;0;8;1;0;5;0;6;0;0;9;0;11;0;0;11;0;12;1;0;10;0;17;2;0;13;0;9;0;0;8;0;8;2;0;5;0;13;0;1;12;0;8;1;0;10;0;16;2;1;22;0;5;3;0;9;0;11;1;0;11;0;7;2;0;9;0;8;0;1;4;0;2;1;0;4;0;9;0;1;7;0;2;1;0;1;0;1;0;0;2;0
500020305000004;1;536;263;21;2;248;2;9;0;0;15;0;15;0;0;24;1;12;2;0;28;0;30;2;1;20;0;13;0;1;13;0;17;2;0;7;0;31;2;1;30;1;26;2;0;21;0;25;1;0;12;0;16;2;0;18;0;21;0;0;17;0;20;2;0;22;0;18;3;0;15;0;11;3;0;14;0;20;1;0;8;0;9;1;0;4;0;4;0;0;2;0;6;0;0;6;0;2;0;0;13;0;11;2;0;8;0;4;0;0;7;0;7;2;0;1;0;15;2;1;13;0;13;2;0;14;0;15;1;0;7;0;7;1;0;6;0;8;0;0;9;0;10;1;0;8;0;11;3;0;6;0;4;1;0;9;0;10;1;0;8;0;7;0;0;1;0;2;0;0;9;1;3;0;0;7;0;10;2;0;15;0;19;0;1;12;0;9;0;1;6;0;10;0;0;6;0;16;0;0;17;1;13;0;0;7;0;10;0;0;5;0;9;1;0;12;0;13;0;0;8;0;10;1;0;14;0;7;0;0;9;0;7;2;0;5;0;10;0;0;0;0;2;1;0;3;0;3;0;0;2;0
500020305000005;1;689;406;21;6;256;0;27;0;1;9;0;26;2;1;14;0;29;0;0;26;0;43;0;0;27;0;29;0;0;13;0;14;0;0;14;0;32;1;0;30;0;38;4;2;20;0;33;5;1;18;0;26;2;1;27;0;40;1;0;17;0;32;1;0;26;0;27;0;0;15;0;15;3;0;10;0;21;2;0;12;0;17;0;0;5;0;5;0;1;2;0;11;0;0;6;0;14;0;0;15;0;24;0;0;9;0;18;0;0;4;0;6;0;0;5;0;17;0;0;16;0;22;2;1;8;0;18;3;0;10;0;11;2;1;11;0;17;1;0;4;0;14;0;0;11;0;13;0;0;11;0;10;2;0;3;0;10;2;0;7;0;7;0;0;2;0;3;1;0;2;0;7;1;0;4;0;15;0;0;11;0;19;0;0;18;0;11;0;0;9;0;8;0;0;9;0;15;1;0;14;0;16;2;1;12;0;15;2;1;8;0;15;0;0;16;0;23;0;0;13;0;18;1;0;15;0;14;0;0;4;0;5;1;0;7;0;11;0;0;5;0;10;0;0;3;0;2;0;1;2;0
500020305000006;1;1070;351;96;15;608;0;33;2;3;44;0;31;3;1;63;0;36;13;1;70;0;29;8;0;83;0;21;5;0;46;0;8;3;0;37;0;28;8;3;53;0;35;8;2;49;0;35;9;2;63;0;30;10;0;49;0;31;12;0;38;0;19;11;2;39;0;20;2;0;23;0;6;0;0;12;0;12;9;0;10;0;6;1;1;12;0;3;0;0;10;0;5;1;0;28;0;16;5;1;35;0;18;5;0;46;0;12;3;0;25;0;6;2;0;21;0;17;5;0;20;0;22;5;2;23;0;19;2;1;32;0;14;6;0;17;0;12;9;0;21;0;10;6;0;21;0;6;0;0;13;0;6;0;0;6;0;4;3;0;4;0;3;1;0;6;0;11;0;1;10;0;12;2;0;15;0;20;8;0;35;0;11;3;0;37;0;9;2;0;21;0;2;1;0;16;0;11;3;3;33;0;13;3;0;26;0;16;7;1;31;0;16;4;0;32;0;19;3;0;17;0;9;5;2;18;0;14;2;0;10;0;0;0;0;6;0;8;6;0;6;0;3;0;1;6;0;2;0;0;6;0
500020305000007;1;785;237;112;12;422;2;32;9;1;48;0;25;9;2;43;0;28;12;2;69;0;24;7;1;39;0;9;2;0;28;0;15;5;1;11;0;18;11;0;39;1;19;14;2;42;0;16;11;1;49;0;15;10;1;26;0;11;6;1;18;1;8;9;0;9;0;13;2;1;10;0;11;4;0;9;0;12;7;0;16;0;5;1;0;5;0;5;3;0;8;0;10;4;0;16;0;12;2;1;30;0;8;3;0;22;0;4;1;0;15;0;4;2;0;7;0;10;7;0;20;1;9;5;0;20;0;13;10;0;17;0;4;7;1;16;0;6;5;1;10;1;3;4;0;5;0;6;1;1;3;0;4;4;0;3;0;5;5;0;11;0;3;0;0;2;0;6;1;1;7;0;4;1;1;12;0;16;10;1;39;0;16;4;1;17;0;5;1;0;13;0;11;3;1;4;0;8;4;0;19;0;10;9;2;22;0;3;1;1;32;0;11;3;0;10;0;5;1;0;8;0;5;5;0;4;0;7;1;0;7;0;7;0;0;6;0;7;2;0;5;0;2;1;0;3;0;3;1;0;6;0
500020305000008;1;886;394;48;9;435;0;39;3;1;41;0;37;1;0;39;0;46;5;2;38;0;32;4;0;46;0;21;1;0;29;0;11;3;0;17;0;32;5;1;45;0;43;5;3;40;0;40;7;0;32;0;28;3;1;42;0;19;5;0;37;0;24;2;0;20;0;13;3;1;19;0;15;1;0;13;0;19;2;0;19;0;7;2;0;4;0;5;0;0;8;0;8;1;0;9;0;25;3;1;21;0;10;1;0;26;0;7;0;0;18;0;3;1;0;8;0;17;1;1;25;0;16;4;1;20;0;22;3;0;17;0;19;0;1;22;0;9;4;0;18;0;12;0;0;12;0;9;1;1;8;0;10;1;0;9;0;11;2;0;12;0;2;1;0;1;0;9;0;0;9;0;15;0;0;13;0;21;2;1;17;0;22;3;0;20;0;14;1;0;11;0;8;2;0;9;0;15;4;0;20;0;27;1;2;20;0;18;4;0;15;0;9;3;0;20;0;10;1;0;19;0;12;2;0;8;0;4;2;0;11;0;5;0;0;4;0;8;0;0;7;0;5;1;0;3;0;4;0;0;5;0
500020305000009;1;638;235;44;1;358;0;25;2;0;45;0;24;3;0;38;0;23;3;0;37;0;26;2;0;34;0;17;2;0;22;0;9;0;0;12;0;25;3;0;43;0;19;8;1;28;0;24;9;0;38;0;17;3;0;24;0;9;2;0;20;0;8;0;0;17;0;14;1;0;13;0;5;4;0;10;0;10;2;0;6;0;6;2;0;5;0;5;0;0;8;0;6;1;0;6;0;12;1;0;20;0;14;0;0;14;0;10;0;0;11;0;4;0;0;3;0;12;1;0;19;0;9;5;0;16;0;13;6;0;18;0;12;2;0;11;0;5;0;0;10;0;3;0;0;7;0;9;0;0;6;0;1;3;0;7;0;3;1;0;5;0;3;2;0;4;0;4;0;0;8;0;9;2;0;16;0;11;2;0;17;0;12;2;0;20;0;7;2;0;11;0;5;0;0;9;0;13;2;0;24;0;10;3;1;12;0;11;3;0;20;0;5;1;0;13;0;4;2;0;10;0;5;0;0;10;0;5;1;0;7;0;4;1;0;3;0;7;1;0;1;0;3;0;0;1;0;1;0;0;7;0
500020305000010;1;710;349;107;19;235;0;32;7;2;20;0;25;4;0;27;0;22;7;3;20;0;30;8;1;20;0;15;5;1;15;0;15;3;0;5;0;34;12;1;28;0;33;10;0;28;0;49;8;4;16;0;29;8;3;16;0;22;10;2;20;0;17;6;1;13;0;18;10;1;13;0;12;5;0;7;0;14;6;1;6;0;12;6;0;1;0;3;0;0;2;0;10;1;0;11;0;12;3;2;11;0;18;4;1;8;0;10;3;1;6;0;8;1;0;2;0;11;6;1;13;0;16;6;0;17;0;20;3;3;7;0;12;4;1;7;0;9;3;2;6;0;8;5;1;9;0;10;6;1;10;0;5;3;0;3;0;8;3;1;4;0;6;4;0;1;0;6;2;0;6;0;6;1;0;8;0;10;4;1;9;0;12;4;0;12;0;5;2;0;9;0;7;2;0;3;0;23;6;0;15;0;17;4;0;11;0;29;5;1;9;0;17;4;2;9;0;13;7;0;14;0;9;1;0;4;0;8;4;0;3;0;7;2;0;4;0;6;3;0;2;0;6;2;0;0;0;2;0;0;2;0
