Cod_setor;Situacao_setor;V422;V423;V424;V425;V426;V427;V428;V429;V430;V431;V432;V433;V434;V435;V436;V437;V438;V439;V440;V441;V442;V443;V444;V445;V446;V447;V448;V449;V450;V451;V452;V453;V454;V455;V456;V457;V458;V459;V460;V461;V462;V463;V464;V465;V466;V467;V468;V469;V470;V471;V472;V473;V474;V475;V476;V477;V478;V479;V480;V481;V482;V483;V484;V485;V486;V487;V488;V489;V490;V491;V492;V493;V494;V495;V496;V497;V498;V499;V500;V501;V502;V503;V504;V505;V506;V507;V508;V509;V510;V511;V512;V513;V514;V515;V516;V517;V518;V519;V520;V521;V522;V523;V524;V525;V526;V527;V528;V529;V530;V531;V532;V533;V534;V535;V536;V537;V538;V539;V540;V541;V542;V543;V544;V545;V546;V547;V548;V549;V550;V551;V552;V553;V554;V555;V556;V557;V558;V559;V560;V561;V562;V563;V564;V565;V566;V567;V568;V569;V570;V571;V572;V573;V574;V575;V576;V577;V578;V579;V580;V581;V582;V583;V584;V585;V586;V587;V588;V589;V590;V591;V592;V593;V594;V595;V596;V597;V598;V599;V600;V601;V602;V603;V604;V605;V606;V607;V608;V609;V610;V611;V612;V613;V614;V615;V616;V617;V618;V619;V620;V621;V622
280010005000001;1;891;106;688;4;66;12;15;794;0;68;2;27;0;794;0;70;0;27;0;784;10;68;2;27;0;794;0;70;0;27;0;119;675;7;63;5;22;0;794;0;70;0;27;642;152;50;20;27;0;322;472;13;57;6;21;0;794;0;70;0;27;122;760;0;0;882;0;0;0;882;0;0;0;872;10;0;0;882;0;0;0;131;751;0;0;0;882;0;0;712;170;0;0;341;541;0;0;0;882;0;0;28;238;0;0;3;21;266;0;0;0;24;0;266;0;0;0;24;0;266;0;0;0;24;0;266;0;0;0;24;0;36;230;0;0;3;21;0;266;0;0;0;24;183;83;0;0;9;15;91;175;0;0;5;19;0;266;0;0;0;24;122;768;0;0;888;2;0;0;890;0;0;0;878;12;0;0;890;0;0;0;131;759;0;0;0;890;0;0;718;172;0;0;341;549;0;0;0;890;0;0
280010005000002;1;431;89;222;19;17;19;37;310;1;36;0;56;0;310;1;36;0;56;0;310;1;36;0;56;0;310;1;36;0;56;0;0;311;0;36;0;56;0;311;0;36;0;56;239;72;31;5;36;20;31;280;0;36;6;50;0;311;0;36;0;56;123;266;0;0;388;1;0;0;388;1;0;0;388;1;0;0;388;1;0;0;0;389;0;0;0;389;0;0;292;97;0;0;37;352;0;0;0;389;0;0;48;34;4;38;0;0;82;0;42;0;0;0;82;0;42;0;0;0;82;0;42;0;0;0;82;0;42;0;0;0;0;82;0;42;0;0;0;82;0;42;0;0;82;0;4;38;0;0;0;82;35;7;0;0;0;82;0;42;0;0;127;275;0;0;401;1;0;0;401;1;0;0;401;1;0;0;401;1;0;0;0;402;0;0;0;402;0;0;305;97;0;0;37;365;0;0;0;402;0;0
280010005000003;1;484;0;350;0;59;0;75;340;10;59;0;71;4;340;10;59;0;71;4;337;13;59;0;71;4;340;10;59;0;71;4;0;350;0;59;0;75;0;350;0;59;0;75;213;137;30;29;57;18;0;350;0;59;0;75;0;350;0;59;0;75;0;401;0;0;393;8;0;0;393;8;0;0;390;11;0;0;393;8;0;0;0;401;0;0;0;401;0;0;250;151;0;0;0;401;0;0;0;401;0;0;0;37;0;0;0;16;37;0;0;0;14;2;37;0;0;0;14;2;37;0;0;0;14;2;37;0;0;0;14;2;0;37;0;0;0;16;0;37;0;0;0;16;0;37;0;0;11;5;0;37;0;0;0;16;0;37;0;0;0;16;0;470;0;0;466;4;0;0;466;4;0;0;463;7;0;0;466;4;0;0;0;470;0;0;0;470;0;0;296;174;0;0;0;470;0;0;0;470;0;0
280010005000004;8;377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
280010005000005;8;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
280010005000006;1;28;0;11;0;8;0;9;11;0;3;5;9;0;11;0;8;0;9;0;0;11;0;8;0;9;11;0;8;0;9;0;0;11;0;8;0;9;0;11;0;8;0;9;0;11;0;8;0;9;0;11;0;8;0;9;0;11;0;8;0;9;0;20;0;0;20;0;0;0;20;0;0;0;0;20;0;0;20;0;0;0;0;20;0;0;0;20;0;0;0;20;0;0;0;20;0;0;0;20;0;0;0;0;0;0;0;6;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0;6;0;22;0;0;17;5;0;0;22;0;0;0;0;22;0;0;22;0;0;0;0;22;0;0;0;22;0;0;0;22;0;0;0;22;0;0;0;22;0;0
280020905000001;1;764;0;571;0;135;0;58;550;21;128;7;58;0;506;65;123;12;52;6;364;207;89;46;32;26;423;148;107;28;48;10;184;387;39;96;26;32;0;571;0;135;0;58;165;406;24;111;9;49;93;478;28;107;6;52;0;571;0;135;0;58;0;510;0;191;510;0;174;17;476;34;153;38;360;150;85;106;439;71;101;90;206;304;40;151;0;510;0;191;173;337;25;166;65;445;49;142;0;510;0;191;0;341;0;0;0;5;338;3;0;0;5;0;338;3;0;0;5;0;272;69;0;0;5;0;330;11;0;0;5;0;172;169;0;0;0;5;0;341;0;0;0;5;163;178;0;0;0;5;46;295;0;0;5;0;0;341;0;0;0;5;0;759;0;0;731;28;0;0;681;78;0;0;485;274;0;0;578;181;0;0;249;510;0;0;0;759;0;0;198;561;0;0;127;632;0;0;0;759;0;0
280020905000002;1;438;172;163;40;32;26;5;335;0;72;0;31;0;321;14;63;9;31;0;335;0;72;0;31;0;335;0;72;0;31;0;172;163;40;32;26;5;0;335;0;72;0;31;172;163;40;32;26;5;331;4;72;0;31;0;0;335;0;72;0;31;237;200;1;0;437;0;1;0;414;23;1;0;437;0;1;0;437;0;1;0;237;200;1;0;0;437;0;1;237;200;1;0;433;4;1;0;0;437;0;1;124;49;0;0;0;0;173;0;0;0;0;0;158;15;0;0;0;0;173;0;0;0;0;0;173;0;0;0;0;0;124;49;0;0;0;0;0;173;0;0;0;0;124;49;0;0;0;0;169;4;0;0;0;0;0;173;0;0;0;0;4;5;234;195;9;0;429;0;6;3;409;20;9;0;429;0;9;0;429;0;4;5;234;195;0;9;0;429;4;5;234;195;9;0;425;4;0;9;0;429
280020905000003;1;448;148;167;18;56;10;49;315;0;71;3;59;0;297;18;74;0;59;0;256;59;53;21;54;5;256;59;53;21;54;5;12;303;5;69;3;56;0;315;0;74;0;59;160;155;22;52;13;46;96;219;31;43;41;18;0;315;0;74;0;59;176;272;0;0;445;3;0;0;430;18;0;0;363;85;0;0;363;85;0;0;20;428;0;0;0;448;0;0;195;253;0;0;168;280;0;0;0;448;0;0;127;42;4;0;0;0;168;1;4;0;0;0;169;0;4;0;0;0;161;8;4;0;0;0;161;8;4;0;0;0;16;153;4;0;0;0;0;169;0;4;0;0;143;26;4;0;0;0;18;151;0;4;0;0;0;169;0;4;0;0;7;2;169;270;9;0;436;3;9;0;421;18;9;0;354;85;9;0;354;85;0;9;20;419;0;9;0;439;7;2;188;251;2;7;166;273;0;9;0;439
280020905000004;1;1084;260;623;23;67;38;70;874;9;87;3;106;2;650;233;71;19;84;24;629;254;63;27;84;24;646;237;71;19;84;24;82;801;7;83;11;97;0;883;0;90;0;108;440;443;31;59;60;48;349;534;32;58;48;60;28;855;6;84;4;104;324;756;0;0;1066;14;0;0;804;276;0;0;775;305;0;0;800;280;0;0;100;980;0;0;0;1080;0;0;533;547;0;0;425;655;0;0;38;1042;0;0;206;121;0;45;0;4;327;0;45;0;4;0;311;16;17;28;4;0;309;18;8;37;4;0;311;16;17;28;4;0;84;243;0;45;0;4;0;327;0;45;0;4;235;92;5;40;0;4;91;236;3;42;1;3;6;321;9;36;0;4;9;12;315;743;19;2;1046;12;11;10;797;261;9;12;770;288;11;10;793;265;6;15;94;964;0;21;0;1058;9;12;525;533;2;19;427;631;4;17;34;1024
280020905000005;1;611;167;357;27;37;10;13;515;9;62;2;23;0;500;24;59;5;23;0;457;67;52;12;17;6;490;34;59;5;23;0;78;446;7;57;6;17;15;509;5;59;0;23;139;385;12;52;10;13;266;258;40;24;13;10;0;524;0;64;0;23;204;404;0;0;598;10;0;0;579;29;0;0;523;85;0;0;569;39;0;0;91;517;0;0;20;588;0;0;161;447;0;0;316;292;0;0;0;608;0;0;126;217;0;0;0;0;334;9;0;0;0;0;327;16;0;0;0;0;272;71;0;0;0;0;317;26;0;0;0;0;78;265;0;0;0;0;20;323;0;0;0;0;102;241;0;0;0;0;204;139;0;0;0;0;0;343;0;0;0;0;0;0;204;407;0;0;600;11;0;0;582;29;0;0;526;85;0;0;572;39;0;0;91;520;0;0;20;591;0;0;161;450;0;0;319;292;0;0;0;611
280020905000006;1;1087;80;807;6;105;3;69;806;81;96;15;71;1;521;366;78;33;53;19;579;308;87;24;60;12;758;129;105;6;71;1;223;664;34;77;28;44;0;887;0;111;0;72;381;506;55;56;35;37;612;275;99;12;52;20;13;874;2;109;1;71;89;945;0;10;942;92;10;0;656;378;2;8;721;313;6;4;916;118;7;3;263;771;3;7;0;1034;0;10;476;558;2;8;737;297;7;3;9;1025;0;10;70;571;0;0;0;18;578;63;0;0;15;3;351;290;0;0;4;14;405;236;0;0;8;10;585;56;0;0;15;3;124;517;0;0;9;9;0;641;0;0;0;18;206;435;0;0;4;14;431;210;0;0;16;2;1;640;0;0;5;13;87;937;2;20;941;83;22;0;647;377;22;0;721;303;22;0;911;113;22;0;270;754;6;16;0;1024;0;22;472;552;12;10;738;286;14;8;7;1017;0;22
280020905000007;1;773;298;300;46;52;29;45;588;10;96;2;70;4;543;55;87;11;66;8;527;71;82;16;62;12;519;79;82;16;62;12;113;485;7;91;16;58;44;554;0;98;0;74;116;482;27;71;19;55;164;434;25;73;26;48;0;598;0;98;0;74;370;384;3;16;738;16;19;0;680;74;19;0;655;99;19;0;647;107;19;0;129;625;7;12;41;713;3;16;155;599;7;12;209;545;9;10;0;754;0;19;330;197;2;0;0;0;515;12;2;0;0;0;516;11;2;0;0;0;506;21;2;0;0;0;498;29;2;0;0;0;109;418;0;2;0;0;44;483;0;2;0;0;122;405;0;2;0;0;105;422;0;2;0;0;0;527;0;2;0;0;370;399;3;0;753;16;3;0;695;74;3;0;670;99;3;0;662;107;3;0;134;635;2;1;44;725;0;3;160;609;2;1;217;552;0;3;0;769;0;3
280020905000008;1;583;240;205;50;48;10;28;445;0;98;0;38;0;445;0;98;0;38;0;445;0;98;0;38;0;445;0;98;0;38;0;359;86;71;27;29;9;0;445;0;98;0;38;394;51;84;14;35;3;227;218;57;41;29;9;0;445;0;98;0;38;281;274;20;3;555;0;23;0;555;0;23;0;555;0;23;0;555;0;23;0;439;116;20;3;0;555;0;23;487;68;23;0;306;249;3;20;0;555;0;23;194;246;0;2;0;0;440;0;2;0;0;0;440;0;2;0;0;0;440;0;2;0;0;0;440;0;2;0;0;0;337;103;2;0;0;0;0;440;0;2;0;0;386;54;2;0;0;0;264;176;2;0;0;0;0;440;0;2;0;0;301;279;1;2;580;0;3;0;580;0;3;0;580;0;3;0;580;0;3;0;459;121;2;1;0;580;0;3;512;68;3;0;311;269;2;1;0;580;0;3
280020905000009;1;923;219;519;33;105;0;43;736;2;136;2;43;0;738;0;138;0;43;0;738;0;138;0;43;0;738;0;138;0;43;0;348;390;44;94;3;40;0;738;0;138;0;43;396;342;73;65;10;33;237;501;36;102;30;13;35;703;12;126;3;40;238;634;14;22;868;4;36;0;872;0;36;0;872;0;36;0;872;0;36;0;357;515;27;9;0;872;0;36;450;422;33;3;290;582;2;34;50;822;0;36;230;505;22;91;0;0;731;4;113;0;0;0;735;0;113;0;0;0;735;0;113;0;0;0;735;0;113;0;0;0;355;380;35;78;0;0;0;735;0;113;0;0;384;351;46;67;0;0;215;520;67;46;0;0;42;693;4;109;0;0;252;642;0;29;892;2;27;2;894;0;29;0;894;0;29;0;894;0;29;0;395;499;0;29;0;894;0;29;463;431;20;9;300;594;7;22;50;844;0;29
280020905000010;1;972;54;742;4;118;0;54;776;20;122;0;41;13;643;153;117;5;41;13;435;361;71;51;26;28;643;153;117;5;41;13;311;485;31;91;6;48;0;796;0;122;0;54;135;661;8;114;3;51;0;796;0;122;0;54;0;796;0;122;0;54;58;796;0;101;842;12;83;18;784;70;12;89;524;330;8;93;784;70;12;89;305;549;36;65;0;854;0;101;137;717;6;95;0;854;0;101;0;854;0;101;49;567;0;0;0;0;616;0;0;0;0;0;602;14;0;0;0;0;416;200;0;0;0;0;602;14;0;0;0;0;214;402;0;0;0;0;0;616;0;0;0;0;90;526;0;0;0;0;0;616;0;0;0;0;0;616;0;0;0;0;56;836;2;65;875;17;64;3;767;125;34;33;508;384;24;43;767;125;34;33;300;592;48;19;0;892;0;67;123;769;20;47;0;892;0;67;0;892;0;67
280020905000011;1;960;0;784;0;131;0;45;784;0;131;0;45;0;781;3;131;0;45;0;543;241;102;29;27;18;781;3;131;0;45;0;315;469;63;68;13;32;91;693;7;124;5;40;123;661;7;124;5;40;48;736;3;128;14;31;0;784;0;131;0;45;0;625;0;300;625;0;300;0;622;3;300;0;472;153;177;123;622;3;300;0;248;377;129;171;94;531;9;291;124;501;11;289;24;601;31;269;0;625;0;300;0;537;0;417;0;0;537;0;417;0;0;0;537;0;414;3;0;0;326;211;340;77;0;0;537;0;414;3;0;0;249;288;140;277;0;0;23;514;80;337;0;0;27;510;108;309;0;0;24;513;37;380;0;0;0;537;0;417;0;0;0;960;0;0;960;0;0;0;957;3;0;0;672;288;0;0;957;3;0;0;391;569;0;0;103;857;0;0;135;825;0;0;65;895;0;0;0;960;0;0
280020905000012;1;552;0;401;0;73;0;74;394;7;73;0;74;0;56;345;17;56;27;47;21;380;4;69;9;65;21;380;4;69;9;65;21;380;4;69;9;65;0;401;0;73;0;74;21;380;4;69;9;65;11;390;0;73;0;74;0;401;0;73;0;74;0;504;0;45;497;7;45;0;95;409;5;40;34;470;0;45;34;470;0;45;34;470;0;45;0;504;0;45;34;470;0;45;11;493;0;45;0;504;0;45;0;16;0;0;0;4;16;0;0;0;4;0;12;4;0;0;1;3;11;5;0;0;0;4;11;5;0;0;0;4;11;5;0;0;0;4;0;16;0;0;0;4;11;5;0;0;0;4;0;16;0;0;0;4;0;16;0;0;0;4;0;27;0;525;27;0;518;7;8;19;92;433;0;27;34;491;0;27;34;491;0;27;34;491;0;27;0;525;0;27;34;491;0;27;11;514;0;27;0;525
280020905000013;8;697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
