Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
421660213000008;1;0;985437;985437;0;1;3;8;29;65;56;26;30;7;4;
421660213000009;1;0;555275;555275;0;0;1;1;19;83;37;18;10;4;0;
421660213000010;1;0;735833;735833;0;0;1;7;27;83;52;35;17;2;2;
421660213000011;1;0;743219;743219;0;1;3;16;69;97;56;30;2;1;6;
421660213000012;1;0;488355;488355;0;1;0;11;50;79;39;19;5;1;1;
421660213000013;1;0;605835;605835;0;0;2;7;44;54;37;21;9;4;0;
421660213000014;1;0;653776;653776;0;2;6;24;80;122;30;20;4;0;2;
421660213000015;1;0;486041;486041;0;1;0;10;30;95;37;16;6;1;1;
421660213000016;1;0;606838;606838;0;0;1;28;99;128;31;7;7;2;0;
421660213000017;1;0;642168;642168;0;0;0;7;38;99;39;24;9;0;0;
421660213000018;1;0;418115;418115;0;0;4;17;48;83;28;10;2;0;23;
421660213000019;1;0;108200;108200;0;0;1;3;5;5;3;5;1;1;3;
421660213000020;1;0;702587;702587;0;0;0;4;36;104;45;29;7;0;2;
421660213000021;1;1;660416;659906;510;1;3;11;53;95;54;23;8;0;1;
421660213000022;1;0;539340;539340;0;0;1;10;43;93;39;18;6;0;1;
421660213000023;1;0;430684;430684;0;0;1;14;45;77;33;8;2;0;10;
421660213000024;1;0;1164471;1164471;0;0;1;9;47;144;68;47;19;1;2;
421660213000025;1;1;1318179;1317489;690;0;2;13;62;150;92;70;22;2;5;
421660213000026;1;0;535748;535748;0;0;0;7;22;80;36;21;9;1;1;
421660213000027;1;0;601235;601235;0;0;0;16;73;96;41;16;5;2;1;
421660213000028;1;0;710433;710433;0;0;8;34;133;148;32;6;0;2;2;
421660213000029;1;0;833723;833723;0;0;7;28;90;168;49;21;5;2;7;
421660213000030;1;0;668790;668790;0;0;6;26;87;130;30;19;4;2;6;
421660213000031;1;0;583144;583144;0;3;5;30;105;127;25;13;2;1;2;
421660213000032;1;0;910839;910839;0;0;1;17;82;150;55;24;9;2;1;
421660213000033;1;0;697815;697815;0;0;4;14;70;113;32;12;2;1;1;
421660213000034;1;4;589588;585366;4222;1;3;11;38;115;49;18;1;0;2;
421660213000035;1;0;524947;524947;0;0;1;11;38;63;35;18;13;0;1;
421660213000036;1;0;994879;994879;0;0;5;22;93;138;53;31;12;0;2;
421660213000037;1;0;549949;549949;0;0;3;26;101;93;21;11;3;1;5;
421660213000038;1;0;602303;602303;0;1;1;6;56;112;40;22;7;0;2;
421660213000039;1;0;495896;495896;0;0;2;5;31;145;28;9;2;0;0;
421660213000040;1;0;807413;807413;0;1;2;15;60;121;50;27;11;2;3;
