Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132
170610005000006;1;795;793;793;0;0;651;0;97;13;32;0;748;45;0;0;789;14;5;761;9;0;0;4;786;639;131;12;4;7;792;788;4;0;0;1;0;0;792;792;0;1;786;6;0;389;388;388;0;0;313;0;50;7;18;0;362;26;0;0;386;7;2;371;6;0;0;2;385;312;68;4;1;3;387;384;3;0;0;1;0;0;387;387;0;1;383;4;0;406;405;405;0;0;338;0;47;6;14;0;386;19;0;0;403;7;3;390;3;0;0;2;401;327;63;8;3;4;405;404;1;0;0;0;0;0;405;405;0;0;403;2;0
170610005000007;1;844;828;828;0;0;660;0;128;7;33;0;778;47;0;3;825;0;147;673;4;0;1;3;821;606;164;28;23;7;787;0;787;22;0;19;0;0;823;820;3;5;782;38;0;425;414;414;0;0;327;0;72;1;14;0;386;26;0;2;412;0;77;333;1;0;1;2;410;307;81;13;9;4;394;0;394;12;0;8;0;0;410;408;2;4;389;19;0;419;414;414;0;0;333;0;56;6;19;0;392;21;0;1;413;0;70;340;3;0;0;1;411;299;83;15;14;3;393;0;393;10;0;11;0;0;413;412;1;1;393;19;0
170610005000008;8;719;719;719;0;0;186;26;6;101;388;12;18;638;0;63;565;2;26;515;6;0;16;154;519;440;69;0;10;200;9;4;5;616;46;29;0;19;390;390;0;329;383;3;4;415;415;415;0;0;113;15;4;66;210;7;7;374;0;34;329;1;18;297;4;0;9;86;300;252;42;0;6;115;5;2;3;350;31;20;0;9;231;231;0;184;226;2;3;304;304;304;0;0;73;11;2;35;178;5;11;264;0;29;236;1;8;218;2;0;7;68;219;188;27;0;4;85;4;2;2;266;15;9;0;10;159;159;0;145;157;1;1
170610005000009;8;323;323;323;0;0;150;0;0;148;25;0;0;322;0;1;255;0;6;245;0;0;4;68;209;161;32;12;4;114;2;0;2;315;6;0;0;0;216;216;0;107;192;24;0;174;174;174;0;0;81;0;0;81;12;0;0;173;0;1;134;0;4;129;0;0;1;40;111;85;17;7;2;63;1;0;1;172;1;0;0;0;119;119;0;55;109;10;0;149;149;149;0;0;69;0;0;67;13;0;0;149;0;0;121;0;2;116;0;0;3;28;98;76;15;5;2;51;1;0;1;143;5;0;0;0;97;97;0;52;83;14;0
170610005000010;8;183;183;183;0;0;20;9;0;5;111;38;7;160;0;16;158;0;2;97;15;0;44;25;153;144;9;0;0;30;7;7;0;153;15;5;0;3;175;175;0;8;171;4;0;96;96;96;0;0;7;4;0;4;63;18;3;86;0;7;85;0;1;54;7;0;23;11;83;77;6;0;0;13;3;3;0;80;9;3;0;1;94;94;0;2;92;2;0;87;87;87;0;0;13;5;0;1;48;20;4;74;0;9;73;0;1;43;8;0;21;14;70;67;3;0;0;17;4;4;0;73;6;2;0;2;81;81;0;6;79;2;0
170610005000011;8;85;85;85;0;0;85;0;0;0;0;0;0;84;0;1;85;0;0;85;0;0;0;0;85;85;0;0;0;0;0;0;0;85;0;0;0;0;85;85;0;0;85;0;0;48;48;48;0;0;48;0;0;0;0;0;0;47;0;1;48;0;0;48;0;0;0;0;48;48;0;0;0;0;0;0;0;48;0;0;0;0;48;48;0;0;48;0;0;37;37;37;0;0;37;0;0;0;0;0;0;37;0;0;37;0;0;37;0;0;0;0;37;37;0;0;0;0;0;0;0;37;0;0;0;0;37;37;0;0;37;0;0
170610005000012;1;634;633;633;0;0;510;0;76;0;47;0;596;37;0;0;627;0;0;604;23;0;0;6;610;572;26;9;3;23;627;627;0;6;0;0;0;0;630;630;0;3;601;29;0;344;343;343;0;0;273;0;43;0;27;0;320;23;0;0;338;0;0;323;15;0;0;5;326;307;12;4;3;17;338;338;0;5;0;0;0;0;342;342;0;1;323;19;0;290;290;290;0;0;237;0;33;0;20;0;276;14;0;0;289;0;0;281;8;0;0;1;284;265;14;5;0;6;289;289;0;1;0;0;0;0;288;288;0;2;278;10;0
170625805000001;1;872;869;868;0;0;694;0;109;4;62;0;781;80;0;8;866;9;343;509;0;0;5;3;858;710;119;25;4;11;859;859;0;10;0;0;0;0;866;866;0;3;851;15;0;424;422;421;0;0;340;0;51;2;29;0;374;43;0;5;420;1;167;250;0;0;2;2;417;344;59;12;2;5;419;419;0;3;0;0;0;0;420;420;0;2;413;7;0;448;447;447;0;0;354;0;58;2;33;0;407;37;0;3;446;8;176;259;0;0;3;1;441;366;60;13;2;6;440;440;0;7;0;0;0;0;446;446;0;1;438;8;0
170625805000002;8;278;278;278;0;0;126;0;7;130;14;1;0;268;0;10;243;0;84;149;5;4;1;35;235;169;60;6;0;43;14;11;3;229;15;14;0;6;224;224;0;54;101;123;0;164;164;164;0;0;71;0;4;78;10;1;0;156;0;8;140;0;48;87;2;2;1;24;134;96;34;4;0;30;9;7;2;134;9;9;0;3;129;129;0;35;61;68;0;114;114;114;0;0;55;0;3;52;4;0;0;112;0;2;103;0;36;62;3;2;0;11;101;73;26;2;0;13;5;4;1;95;6;5;0;3;95;95;0;19;40;55;0
170625805000003;8;272;272;272;0;0;141;0;0;101;23;7;0;270;0;2;212;0;46;166;0;0;0;60;209;175;27;7;0;63;0;0;0;225;16;22;0;9;175;174;1;97;105;69;0;158;158;158;0;0;79;0;0;60;15;4;0;157;0;1;120;0;27;93;0;0;0;38;118;99;15;4;0;40;0;0;0;130;10;13;0;5;99;98;1;59;61;37;0;114;114;114;0;0;62;0;0;41;8;3;0;113;0;1;92;0;19;73;0;0;0;22;91;76;12;3;0;23;0;0;0;95;6;9;0;4;76;76;0;38;44;32;0
