Cod_setor;Setor_Precoleta;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;V422;V423;V424;V425;V426;V427;V428;V429;V430;V431;V432;V433;V434;V435;V436;V437;V438;V439;V440;V441;V442;V443;V444;V445;V446;V447;V448;V449;V450;V451;V452;V453;V454;V455;V456;V457;V458;V459;V460;V461;V462;V463;V464;V465;V466;V467;V468;V469;V470;V471;V472;V473;V474;V475;V476;V477;V478;V479;V480;V481;V482;V483;V484;V485;V486;V487;V488;V489;V490;V491;V492;V493;V494;V495;V496;V497;V498;V499;V500;V501;V502;V503;V504;V505;V506;V507;V508;V509;V510;V511;V512;V513;V514;V515;V516;V517;V518;V519;V520;V521;V522;V523;V524;V525;V526;V527;V528;V529;V530;V531;V532;V533;V534;V535;V536;V537;V538;V539;V540;V541;V542;V543;V544;V545;V546;V547;V548;V549;V550;V551;V552;V553;V554;V555;V556;V557;V558;V559;V560;V561;V562;V563;V564;V565;V566;V567;V568;V569;V570;V571;V572;V573;V574;V575;V576;V577;V578;V579;V580;V581;V582;V583;V584;V585;V586;V587;V588;V589;V590;V591;V592;V593;V594;V595;V596;V597;V598;V599;V600;V601;V602;V603;V604;V605;V606;V607;V608;V609;V610;V611;V612;V613;V614;V615;V616;V617;V618;V619;V620;V621;V622;
170025105000001;1;1;"Região Norte";17;"Tocantins";1701;"Ocidental do Tocantins";17003;"Miracema do Tocantins";00;"Municípios não pertencentes a estrutura de RM";1700251;"ABREULÂNDIA";170025105;"ABREULÂNDIA";17002510500;"ABREULÂNDIA";1700251000;"ABREULÂNDIA (todos os setores)";1;778;25;597;0;125;0;27;616;6;125;0;25;2;622;0;125;0;27;0;125;497;30;95;4;23;267;355;64;61;8;19;3;619;0;125;0;27;0;622;0;125;0;27;597;25;125;0;27;0;0;622;0;125;0;27;0;622;0;125;0;27;25;735;0;13;755;5;11;2;760;0;13;0;157;603;2;11;332;428;7;6;3;757;0;13;0;760;0;13;735;25;13;0;0;760;0;13;0;760;0;13;0;8;0;162;8;6;8;0;161;1;11;3;8;0;162;0;14;0;0;8;32;130;0;14;2;6;52;110;0;14;0;8;3;159;0;14;0;8;0;162;0;14;8;0;154;8;8;6;0;8;0;162;0;14;0;8;0;162;0;14;17;662;6;61;677;2;67;0;679;0;67;0;147;532;10;57;331;348;2;65;3;676;0;67;0;679;0;67;654;25;67;0;0;679;0;67;0;679;0;67
170025105000002;2;1;"Região Norte";17;"Tocantins";1701;"Ocidental do Tocantins";17003;"Miracema do Tocantins";00;"Municípios não pertencentes a estrutura de RM";1700251;"ABREULÂNDIA";170025105;"ABREULÂNDIA";17002510500;"ABREULÂNDIA";1700251000;"ABREULÂNDIA (todos os setores)";8;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170025105000003;2;1;"Região Norte";17;"Tocantins";1701;"Ocidental do Tocantins";17003;"Miracema do Tocantins";00;"Municípios não pertencentes a estrutura de RM";1700251;"ABREULÂNDIA";170025105;"ABREULÂNDIA";17002510500;"ABREULÂNDIA";1700251000;"ABREULÂNDIA (todos os setores)";8;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170025105000004;2;1;"Região Norte";17;"Tocantins";1701;"Ocidental do Tocantins";17003;"Miracema do Tocantins";00;"Municípios não pertencentes a estrutura de RM";1700251;"ABREULÂNDIA";170025105;"ABREULÂNDIA";17002510500;"ABREULÂNDIA";1700251000;"ABREULÂNDIA (todos os setores)";8;448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170025105000005;1;1;"Região Norte";17;"Tocantins";1701;"Ocidental do Tocantins";17003;"Miracema do Tocantins";00;"Municípios não pertencentes a estrutura de RM";1700251;"ABREULÂNDIA";170025105;"ABREULÂNDIA";17002510500;"ABREULÂNDIA";1700251000;"ABREULÂNDIA (todos os setores)";1;698;0;573;0;104;0;21;426;147;65;39;14;7;475;98;70;34;17;4;46;527;5;99;5;16;157;416;49;55;5;16;0;573;0;104;0;21;0;573;0;104;0;21;567;6;104;0;21;0;24;549;4;100;0;21;0;573;0;104;0;21;0;671;0;18;505;166;0;18;547;124;12;6;48;623;8;10;203;468;8;10;0;671;0;18;0;671;0;18;665;6;18;0;28;643;0;18;0;671;0;18;0;9;0;77;0;25;7;2;63;14;22;3;5;4;62;15;24;1;2;7;5;72;0;25;2;7;8;69;0;25;0;9;0;77;0;25;0;9;0;77;0;25;9;0;77;0;25;0;4;5;7;70;0;25;0;9;0;77;0;25;0;469;0;197;317;152;167;30;338;131;197;0;52;417;0;197;207;262;0;197;0;469;0;197;0;469;0;197;463;6;197;0;28;441;0;197;0;469;0;197
170030105000001;1;1;"Região Norte";17;"Tocantins";1701;"Ocidental do Tocantins";17001;"Bico do Papagaio";00;"Municípios não pertencentes a estrutura de RM";1700301;"AGUIARNÓPOLIS";170030105;"AGUIARNÓPOLIS";17003010500;"AGUIARNÓPOLIS";1700301000;"AGUIARNÓPOLIS (todos os setores)";1;1123;168;735;41;98;9;66;476;427;82;57;35;40;168;735;29;110;18;57;0;903;0;139;0;75;129;774;29;110;13;62;0;903;0;139;0;75;0;903;0;139;0;75;318;585;32;107;27;48;268;635;39;100;9;66;0;903;0;139;0;75;218;889;0;7;583;524;7;0;215;892;0;7;0;1107;0;7;171;936;0;7;0;1107;0;7;0;1107;0;7;367;740;7;0;316;791;0;7;0;1107;0;7;151;217;58;435;0;96;311;57;235;258;14;82;148;220;53;440;8;88;0;368;0;493;0;96;118;250;39;454;8;88;0;368;0;493;0;96;0;368;0;493;0;96;84;284;182;311;46;50;176;192;118;375;0;96;0;368;0;493;0;96;69;349;140;482;196;222;364;258;84;334;131;491;0;418;0;622;75;343;96;526;0;418;0;622;0;418;0;622;131;287;195;427;86;332;215;407;0;418;0;622
170030105000002;1;1;"Região Norte";17;"Tocantins";1701;"Ocidental do Tocantins";17001;"Bico do Papagaio";00;"Municípios não pertencentes a estrutura de RM";1700301;"AGUIARNÓPOLIS";170030105;"AGUIARNÓPOLIS";17003010500;"AGUIARNÓPOLIS";1700301000;"AGUIARNÓPOLIS (todos os setores)";1;1101;354;544;59;81;30;27;893;5;140;0;57;0;579;319;101;39;32;25;0;898;0;140;0;57;584;314;104;36;32;25;0;898;0;140;0;57;0;898;0;140;0;57;579;319;96;44;40;17;318;580;70;70;15;42;92;806;12;128;0;57;442;655;0;0;1092;5;0;0;715;382;0;0;0;1097;0;0;723;374;0;0;0;1097;0;0;0;1097;0;0;712;385;0;0;407;690;0;0;104;993;0;0;10;26;9;2;30;23;34;2;11;0;50;3;14;22;11;0;13;40;0;36;0;11;0;53;16;20;11;0;13;40;0;36;0;11;0;53;0;36;0;11;0;53;24;12;11;0;13;40;4;32;9;2;8;45;2;34;2;9;1;52;402;636;0;0;1033;5;0;0;711;327;0;0;0;1038;0;0;719;319;0;0;0;1038;0;0;0;1038;0;0;702;336;0;0;401;637;0;0;95;943;0;0
170030105000003;2;1;"Região Norte";17;"Tocantins";1701;"Ocidental do Tocantins";17001;"Bico do Papagaio";00;"Municípios não pertencentes a estrutura de RM";1700301;"AGUIARNÓPOLIS";170030105;"AGUIARNÓPOLIS";17003010500;"AGUIARNÓPOLIS";1700301000;"AGUIARNÓPOLIS (todos os setores)";8;385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170030105000004;2;1;"Região Norte";17;"Tocantins";1701;"Ocidental do Tocantins";17001;"Bico do Papagaio";00;"Municípios não pertencentes a estrutura de RM";1700301;"AGUIARNÓPOLIS";170030105;"AGUIARNÓPOLIS";17003010500;"AGUIARNÓPOLIS";1700301000;"AGUIARNÓPOLIS (todos os setores)";7;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170030105000005;2;1;"Região Norte";17;"Tocantins";1701;"Ocidental do Tocantins";17001;"Bico do Papagaio";00;"Municípios não pertencentes a estrutura de RM";1700301;"AGUIARNÓPOLIS";170030105;"AGUIARNÓPOLIS";17003010500;"AGUIARNÓPOLIS";1700301000;"AGUIARNÓPOLIS (todos os setores)";8;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
