Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
170025105000001;1;112;0;0;0;0;0;0;0;0;0;1;2;4;2;2;4;3;3;2;2;4;2;3;3;6;3;3;2;1;5;2;1;3;4;2;2;4;3;2;2;1;3;3;1;2;1;0;1;0;1;2;1;3;0;1;2;1;3;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;0;1;14;14;17;13;12;12;6;4;4;1;0;1;1
170025105000002;8;22;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;2;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;2;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;1;2;0;2;3;1;0;1;1;5;1;0;0;1
170025105000003;8;14;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;1;1;2;1;1;0;1;2;1;0;0;1;0
170025105000004;8;36;0;0;0;0;0;0;1;0;1;1;1;0;1;2;1;4;1;0;1;1;0;1;3;1;1;0;0;1;0;3;0;0;1;0;0;0;0;0;1;1;2;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;3;4;7;6;4;1;2;4;2;0;1;0;0;0
170025105000005;1;76;0;0;1;0;0;0;0;1;0;0;0;2;3;4;2;2;5;3;4;5;4;0;3;1;2;0;2;1;1;1;2;1;3;2;0;0;1;1;0;0;0;3;2;0;1;1;0;2;0;0;1;0;0;1;3;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;1;1;11;19;10;5;7;2;4;2;1;0;1;0;0
170030105000001;1;160;0;0;0;0;0;1;1;2;6;4;0;1;7;5;5;3;4;5;11;8;12;6;5;9;7;4;3;1;5;2;2;3;4;3;0;2;4;1;1;2;0;0;2;2;2;0;1;1;0;1;1;1;0;2;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;0;14;18;30;38;15;9;8;5;1;3;0;0;0;1
170030105000002;1;237;0;0;0;0;0;3;1;4;2;3;4;11;8;7;9;13;7;5;11;9;8;13;4;6;6;6;1;6;2;4;4;2;5;4;4;3;3;3;3;3;2;1;5;2;4;2;3;0;2;4;1;0;0;3;3;1;2;0;0;0;3;2;0;1;0;2;0;2;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195;0;11;36;41;36;15;17;11;12;6;5;0;2;2;1
170030105000003;8;71;0;0;0;0;0;0;0;1;1;0;1;1;2;2;3;1;1;1;2;2;1;2;3;3;1;4;0;1;0;1;1;0;2;1;0;2;1;1;0;1;2;0;1;3;2;1;0;1;3;1;1;1;1;1;1;1;1;1;2;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;2;9;7;9;5;4;4;4;3;2;0;0;0;0
170030105000004;7;39;0;0;0;1;1;0;0;0;0;0;2;1;1;1;1;0;2;1;0;0;3;1;1;1;0;0;1;1;1;1;1;0;0;1;0;3;0;3;0;0;2;0;2;1;1;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;2;0;6;3;6;4;2;5;6;2;0;0;0;0;0
170030105000005;8;59;0;0;0;0;0;2;0;1;0;1;1;0;3;2;1;0;3;1;1;2;0;2;2;2;0;1;1;2;0;1;1;3;2;2;1;1;0;1;1;0;2;0;2;1;0;0;0;1;0;0;0;0;1;1;0;1;1;1;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;3;7;5;5;4;6;2;1;1;2;4;0;0;0
170030105000006;1;244;0;0;0;0;0;5;2;2;2;3;5;8;3;7;4;6;7;6;6;14;3;13;1;8;9;6;6;11;9;5;2;2;6;3;2;2;3;3;5;10;3;4;3;3;3;1;2;5;1;5;2;1;1;0;2;2;0;2;0;1;0;3;0;2;0;0;2;1;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204;0;14;24;39;31;37;13;18;12;8;5;1;0;1;1
170030105000007;1;96;2;0;1;0;1;1;3;0;4;2;4;2;2;3;4;10;1;6;5;5;4;2;5;4;1;1;2;0;1;1;0;0;0;1;0;1;0;2;0;1;0;1;2;0;0;0;0;2;2;1;0;0;1;1;0;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;4;10;15;23;11;5;0;2;1;4;1;1;0;0;0
170035005000001;1;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;4;0;1;2;0;1;2;1;2;1;2;2;2;4;2;2;3;1;0;1;1;2;1;2;4;3;1;0;0;1;1;0;2;1;0;0;2;1;1;1;0;0;2;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;63;0;0;1;3;8;4;7;11;6;11;3;3;2;2;2
170035005000002;1;139;0;0;0;0;0;0;1;0;1;1;1;0;0;3;3;4;1;2;3;2;0;2;1;3;4;3;2;5;2;3;3;1;2;4;4;1;3;2;1;0;6;1;2;2;3;1;3;2;1;3;3;1;3;2;2;1;2;4;3;0;5;3;3;1;0;1;0;3;2;2;3;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;3;7;12;10;14;13;7;13;9;10;7;9;2;3
170035005000003;1;112;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;2;2;2;0;0;1;1;2;1;5;2;6;0;3;3;3;3;1;3;2;3;6;3;0;2;3;3;3;3;1;0;2;4;1;1;5;0;1;1;0;2;2;1;2;0;3;2;1;1;2;0;0;2;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;87;0;0;6;6;10;14;11;13;10;4;5;3;5;0;0
170035005000004;1;85;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;5;0;3;1;5;5;0;2;0;2;4;5;2;0;1;3;5;1;2;3;3;1;1;0;1;1;3;1;3;3;1;0;1;0;0;0;1;1;0;0;0;1;1;2;2;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;62;1;0;0;3;14;8;7;13;4;7;0;0;3;1;1
170035005000005;1;92;0;0;0;0;0;0;0;0;1;1;1;0;0;1;3;2;3;4;1;2;4;4;3;4;3;2;3;0;2;3;0;1;5;3;1;2;2;0;1;4;2;0;2;0;1;2;1;1;1;0;3;3;1;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;2;5;12;18;9;6;7;2;3;2;0;0;0;0
170035005000006;1;72;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;2;2;0;3;0;4;2;0;1;7;0;3;1;2;3;2;1;3;1;1;3;2;0;2;1;0;0;1;4;1;1;3;0;1;2;0;2;0;0;0;0;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;62;0;2;2;7;14;9;7;7;3;6;1;3;1;0;0
170035005000007;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0
170035005000008;8;8;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;2;0;0;1;0;1;1;1;1;1;0;0;0
170035005000009;8;25;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;1;2;0;1;2;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;3;1;3;1;6;2;1;0;0;0;0;2;0;0
170035005000010;1;74;0;0;0;0;0;0;0;0;2;2;1;0;2;1;0;0;0;1;1;2;1;0;2;0;2;1;3;0;2;3;2;3;2;0;1;2;0;5;0;2;0;1;1;3;1;3;3;0;0;2;1;0;0;1;1;2;1;2;0;0;0;1;0;0;1;0;1;2;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;4;4;4;5;9;8;9;6;6;1;3;1;1;0
170040005000001;1;125;0;0;0;1;0;0;0;0;1;0;1;1;1;2;1;2;0;1;4;6;2;2;1;3;3;9;2;4;1;3;2;1;5;3;5;2;3;2;2;4;2;1;2;0;3;1;1;1;3;2;5;2;2;1;0;1;1;1;2;1;3;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;1;1;6;13;11;19;16;10;7;6;4;3;2;2;1
170040005000002;1;132;0;0;1;0;0;0;1;0;1;5;2;1;0;2;1;1;5;1;2;1;2;1;3;7;1;3;4;1;1;1;1;1;5;1;3;4;1;2;2;3;5;2;2;4;2;5;3;0;3;3;1;1;1;0;0;1;0;6;0;2;2;0;1;3;2;2;2;0;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;83;1;6;5;9;13;10;10;11;4;8;3;1;2;0;0
170040005000003;1;106;0;0;0;0;0;1;1;1;0;0;1;2;3;1;3;3;1;4;2;6;4;0;2;2;1;1;2;5;2;5;0;9;5;2;2;4;0;3;0;2;2;1;0;3;0;1;1;0;0;0;1;3;1;2;1;2;2;0;0;0;0;1;0;2;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;3;10;16;9;14;18;6;4;1;5;1;2;0;1
170040005000004;1;64;0;0;0;0;0;1;0;2;2;0;1;3;2;3;5;4;0;1;1;1;0;3;1;3;1;2;2;2;1;1;0;0;0;1;3;0;1;0;0;1;3;0;0;0;0;1;2;1;0;2;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;5;13;5;7;6;2;1;2;2;1;0;0;0;0
170040005000005;1;166;0;0;1;1;0;0;0;1;0;0;0;3;6;4;1;2;7;3;10;0;7;4;4;3;3;0;1;3;2;4;5;2;2;1;5;3;5;4;2;4;4;2;0;2;2;2;4;1;2;2;1;0;5;5;2;2;4;2;2;1;0;2;1;0;1;1;0;3;5;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;143;2;1;14;22;21;10;15;16;8;7;9;8;2;6;2
170040005000006;8;31;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;2;0;1;0;0;0;2;2;1;1;2;0;0;0;0;2;1;2;0;0;1;0;1;1;0;1;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;1;0;1;2;3;4;2;4;0;1;1;0;1;0
170040005000007;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;2;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;0;1;0;0;2;0;2;1;2;2;0;0;0;0
170040005000008;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
170040005000009;8;18;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;2;4;0;0;2;0;0;2;0;0;1;0;0
170040005000010;8;19;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X"
170040005000011;8;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;2;0;1;2;2;0;1;1;1;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;1;1;0;0;2;2;5;2;1;1;0;0;0
170040005000012;8;0;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X"
170040005000013;1;51;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;3;1;2;3;0;3;0;2;2;0;3;1;3;0;2;1;1;0;1;0;0;3;1;2;2;0;1;0;1;0;3;0;0;1;0;2;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;34;0;0;1;2;8;6;8;3;3;2;0;0;0;0;1
170040005000014;1;128;1;0;1;3;1;2;3;3;2;3;6;3;3;2;3;3;4;4;6;7;5;3;3;2;3;1;3;1;4;0;3;4;0;3;2;2;2;0;2;0;2;2;2;1;0;2;1;0;2;1;0;2;1;0;3;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;6;12;16;22;14;8;7;3;3;3;1;1;0;0;0
170040005000015;1;141;0;0;1;1;1;3;4;0;1;3;1;3;5;3;3;7;1;4;2;1;6;2;6;5;2;2;3;1;2;3;2;3;2;4;5;3;0;2;2;2;2;0;1;3;2;1;3;0;3;3;2;2;3;1;0;0;2;4;0;1;1;0;0;0;1;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;110;3;11;15;15;19;10;13;3;5;6;5;3;1;1;0
170070705000001;1;138;0;0;0;0;0;0;0;1;3;0;0;1;1;4;3;2;4;3;1;1;3;4;5;1;3;2;3;1;2;2;4;0;4;0;2;1;2;2;2;2;4;2;1;3;3;0;2;4;5;4;2;2;3;2;1;2;2;2;2;3;3;1;5;2;1;1;0;1;2;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;4;9;11;14;10;9;8;13;13;7;4;6;2;0
170070705000002;1;115;0;0;1;1;0;0;2;1;1;0;7;2;4;3;5;5;3;4;2;2;2;3;4;0;1;0;3;0;2;3;2;3;3;1;2;1;3;1;2;4;1;1;1;1;2;2;1;2;1;3;0;1;2;3;1;1;1;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;96;2;4;21;15;10;6;10;11;4;5;4;2;1;0;1
