Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
170025105000001;1;31;84;40;16;12;10;0;0;2;49;4327;40516;29540;21872;24720;34820;0;0;41000;244;195;196795;8;50;20;14;7;6;0;0;2;25;1302;24275;14623;19272;15144;22476;0;0;41000;132;107;138092;23;34;20;2;5;4;0;0;0;24;3025;16241;14917;2600;9576;12344;0;0;0;112;88;58703;31;84;40;16;12;10;0;0;2;49;4327;40516;29540;21872;24720;34820;0;0;41000;244;195;196795;8;50;20;14;7;6;0;0;2;25;1302;24275;14623;19272;15144;22476;0;0;41000;132;107;138092;23;34;20;2;5;4;0;0;0;24;3025;16241;14917;2600;9576;12344;0;0;0;112;88;58703;
170025105000002;8;12;45;13;6;6;3;1;0;0;29;1962;21729;10769;7707;13360;12000;7000;0;0;115;86;74527;6;37;10;6;6;3;1;0;0;24;1190;17779;8225;7707;13360;12000;7000;0;0;93;69;67261;6;8;3;0;0;0;0;0;0;5;772;3950;2544;0;0;0;0;0;0;22;17;7266;12;45;13;6;6;3;1;0;0;29;1962;21729;10769;7707;13360;12000;7000;0;0;115;86;74527;6;37;10;6;6;3;1;0;0;24;1190;17779;8225;7707;13360;12000;7000;0;0;93;69;67261;6;8;3;0;0;0;0;0;0;5;772;3950;2544;0;0;0;0;0;0;22;17;7266;
170025105000003;8;8;23;8;2;1;1;0;0;0;16;940;10980;6070;2600;2000;3000;0;0;0;59;43;25590;5;19;7;1;1;1;0;0;0;11;690;9050;5320;1200;2000;3000;0;0;0;45;34;21260;3;4;1;1;0;0;0;0;0;5;250;1930;750;1400;0;0;0;0;0;14;9;4330;8;23;8;2;1;1;0;0;0;16;940;10980;6070;2600;2000;3000;0;0;0;59;43;25590;5;19;7;1;1;1;0;0;0;11;690;9050;5320;1200;2000;3000;0;0;0;45;34;21260;3;4;1;1;0;0;0;0;0;5;250;1930;750;1400;0;0;0;0;0;14;9;4330;
170025105000004;8;27;37;24;1;4;1;0;0;0;47;3511;16945;19176;1200;8110;3300;0;0;0;141;94;52242;15;33;22;1;4;1;0;0;0;29;2068;15115;17912;1200;8110;3300;0;0;0;105;76;47705;12;4;2;0;0;0;0;0;0;18;1443;1830;1264;0;0;0;0;0;0;36;18;4537;27;37;24;1;4;1;0;0;0;47;3511;16945;19176;1200;8110;3300;0;0;0;141;94;52242;15;33;22;1;4;1;0;0;0;29;2068;15115;17912;1200;8110;3300;0;0;0;105;76;47705;12;4;2;0;0;0;0;0;0;18;1443;1830;1264;0;0;0;0;0;0;36;18;4537;
170025105000005;1;24;79;38;6;5;1;0;0;0;48;3466;39794;29006;8800;10800;4000;0;0;0;201;153;95866;8;56;25;4;3;0;0;0;0;29;1354;28130;19843;6000;6300;0;0;0;0;125;96;61627;16;23;13;2;2;1;0;0;0;19;2112;11664;9163;2800;4500;4000;0;0;0;76;57;34239;24;79;38;6;5;1;0;0;0;48;3466;39794;29006;8800;10800;4000;0;0;0;201;153;95866;8;56;25;4;3;0;0;0;0;29;1354;28130;19843;6000;6300;0;0;0;0;125;96;61627;16;23;13;2;2;1;0;0;0;19;2112;11664;9163;2800;4500;4000;0;0;0;76;57;34239;
170030105000001;1;19;91;64;15;13;5;1;0;1;77;2504;44710;49671;20228;26240;16099;5800;0;100000;286;209;265252;3;51;46;9;9;2;1;0;1;4;600;25650;36295;11950;18700;5788;5800;0;100000;126;122;204783;16;40;18;6;4;3;0;0;0;73;1904;19060;13376;8278;7540;10311;0;0;0;160;87;60469;19;91;64;15;13;5;1;0;1;77;2504;44710;49671;20228;26240;16099;5800;0;100000;286;209;265252;3;51;46;9;9;2;1;0;1;4;600;25650;36295;11950;18700;5788;5800;0;100000;126;122;204783;16;40;18;6;4;3;0;0;0;73;1904;19060;13376;8278;7540;10311;0;0;0;160;87;60469;
170030105000002;1;50;101;46;14;6;2;1;1;0;77;6288;48422;33231;19399;11186;8500;7000;8134;0;298;221;142160;3;27;15;5;2;2;1;0;0;6;600;13220;10575;6750;3400;8500;7000;0;0;61;55;50045;47;74;31;9;4;0;0;1;0;71;5688;35202;22656;12649;7786;0;0;8134;0;237;166;92115;50;98;46;14;6;2;1;1;0;76;6288;46892;33231;19399;11186;8500;7000;8134;0;294;218;140630;3;24;15;5;2;2;1;0;0;6;600;11690;10575;6750;3400;8500;7000;0;0;58;52;48515;47;74;31;9;4;0;0;1;0;70;5688;35202;22656;12649;7786;0;0;8134;0;236;166;92115;
170030105000003;8;28;34;13;1;0;1;0;1;0;24;3312;16915;10482;1530;0;4000;0;10000;0;102;78;46239;3;12;7;1;0;1;0;1;0;6;620;5740;5637;1530;0;4000;0;10000;0;31;25;27527;25;22;6;0;0;0;0;0;0;18;2692;11175;4845;0;0;0;0;0;0;71;53;18712;28;34;13;1;0;1;0;1;0;24;3312;16915;10482;1530;0;4000;0;10000;0;102;78;46239;3;12;7;1;0;1;0;1;0;6;620;5740;5637;1530;0;4000;0;10000;0;31;25;27527;25;22;6;0;0;0;0;0;0;18;2692;11175;4845;0;0;0;0;0;0;71;53;18712;
170030105000004;7;15;21;7;1;1;0;0;0;0;11;1734;10046;5359;1500;2000;0;0;0;0;56;45;20639;2;9;4;1;0;0;0;0;0;1;300;4380;3192;1500;0;0;0;0;0;17;16;9372;13;12;3;0;1;0;0;0;0;10;1434;5666;2167;0;2000;0;0;0;0;39;29;11267;15;21;7;1;1;0;0;0;0;11;1734;10046;5359;1500;2000;0;0;0;0;56;45;20639;2;9;4;1;0;0;0;0;0;1;300;4380;3192;1500;0;0;0;0;0;17;16;9372;13;12;3;0;1;0;0;0;0;10;1434;5666;2167;0;2000;0;0;0;0;39;29;11267;
170030105000005;8;33;33;9;1;0;0;0;0;1;20;4338;16048;6128;1110;0;0;0;0;15000;97;77;42624;8;17;7;1;0;0;0;0;1;4;1400;8098;4480;1110;0;0;0;0;15000;38;34;30088;25;16;2;0;0;0;0;0;0;16;2938;7950;1648;0;0;0;0;0;0;59;43;12536;33;33;9;1;0;0;0;0;1;20;4338;16048;6128;1110;0;0;0;0;15000;97;77;42624;8;17;7;1;0;0;0;0;1;4;1400;8098;4480;1110;0;0;0;0;15000;38;34;30088;25;16;2;0;0;0;0;0;0;16;2938;7950;1648;0;0;0;0;0;0;59;43;12536;
170030105000006;1;34;130;51;22;12;9;1;1;0;93;3888;63939;40842;29394;24245;33800;6300;10000;0;353;260;212408;2;38;29;10;7;8;1;1;0;13;400;18940;23751;13440;13600;29800;6300;10000;0;109;96;116231;32;92;22;12;5;1;0;0;0;80;3488;44999;17091;15954;10645;4000;0;0;0;244;164;96177;34;130;51;22;12;9;1;1;0;93;3888;63939;40842;29394;24245;33800;6300;10000;0;353;260;212408;2;38;29;10;7;8;1;1;0;13;400;18940;23751;13440;13600;29800;6300;10000;0;109;96;116231;32;92;22;12;5;1;0;0;0;80;3488;44999;17091;15954;10645;4000;0;0;0;244;164;96177;
170030105000007;1;29;43;23;1;4;2;0;0;0;32;3445;20602;17040;1300;7572;7500;0;0;0;134;102;57459;1;14;14;1;2;2;0;0;0;4;160;6820;11437;1300;3850;7500;0;0;0;38;34;31067;28;29;9;0;2;0;0;0;0;28;3285;13782;5603;0;3722;0;0;0;0;96;68;26392;29;43;23;1;4;2;0;0;0;32;3445;20602;17040;1300;7572;7500;0;0;0;134;102;57459;1;14;14;1;2;2;0;0;0;4;160;6820;11437;1300;3850;7500;0;0;0;38;34;31067;28;29;9;0;2;0;0;0;0;28;3285;13782;5603;0;3722;0;0;0;0;96;68;26392;
170035005000001;1;18;71;38;26;19;6;1;1;0;18;2864;35430;29974;34939;40520;21742;7500;10000;0;198;180;182969;6;39;24;22;17;6;1;1;0;11;1190;19680;18970;29585;36520;21742;7500;10000;0;127;116;145187;12;32;14;4;2;0;0;0;0;7;1674;15750;11004;5354;4000;0;0;0;0;71;64;37782;18;71;38;25;18;6;1;1;0;18;2864;35430;29974;33439;38370;21742;7500;10000;0;196;178;179319;6;39;24;21;16;6;1;1;0;11;1190;19680;18970;28085;34370;21742;7500;10000;0;125;114;141537;12;32;14;4;2;0;0;0;0;7;1674;15750;11004;5354;4000;0;0;0;0;71;64;37782;
170035005000002;1;13;128;41;16;6;5;2;0;0;46;1936;63062;31557;21002;12550;18100;11300;0;0;257;211;159507;6;57;24;12;3;4;1;0;0;11;1022;28490;17721;16102;5750;15400;6000;0;0;118;107;90485;7;71;17;4;3;1;1;0;0;35;914;34572;13836;4900;6800;2700;5300;0;0;139;104;69022;13;128;40;16;6;5;2;0;0;46;1936;63062;30957;21002;12550;18100;11300;0;0;256;210;158907;6;57;23;12;3;4;1;0;0;11;1022;28490;17121;16102;5750;15400;6000;0;0;117;106;89885;7;71;17;4;3;1;1;0;0;35;914;34572;13836;4900;6800;2700;5300;0;0;139;104;69022;
170035005000003;1;21;97;40;24;21;15;0;0;0;35;2845;47943;31837;32317;42674;52602;0;0;0;253;218;210218;6;52;29;16;15;11;0;0;0;12;950;25980;22918;21568;31050;40402;0;0;0;141;129;142868;15;45;11;8;6;4;0;0;0;23;1895;21963;8919;10749;11624;12200;0;0;0;112;89;67350;21;97;40;24;21;15;0;0;0;35;2845;47943;31837;32317;42674;52602;0;0;0;253;218;210218;6;52;29;16;15;11;0;0;0;12;950;25980;22918;21568;31050;40402;0;0;0;141;129;142868;15;45;11;8;6;4;0;0;0;23;1895;21963;8919;10749;11624;12200;0;0;0;112;89;67350;
170035005000004;1;38;100;41;2;5;2;0;0;0;23;5020;47579;32051;2600;9980;6700;0;0;0;211;188;103930;10;63;36;2;1;2;0;0;0;12;1500;29400;28655;2600;2000;6700;0;0;0;126;114;70855;28;37;5;0;4;0;0;0;0;11;3520;18179;3396;0;7980;0;0;0;0;85;74;33075;38;100;41;2;5;2;0;0;0;23;5020;47579;32051;2600;9980;6700;0;0;0;211;188;103930;10;63;36;2;1;2;0;0;0;12;1500;29400;28655;2600;2000;6700;0;0;0;126;114;70855;28;37;5;0;4;0;0;0;0;11;3520;18179;3396;0;7980;0;0;0;0;85;74;33075;
170035005000005;1;34;77;56;12;3;1;0;0;0;27;4646;36381;41342;14837;5900;3000;0;0;0;210;183;106106;4;44;44;7;3;1;0;0;0;15;737;21348;33636;8847;5900;3000;0;0;0;118;103;73468;30;33;12;5;0;0;0;0;0;12;3909;15033;7706;5990;0;0;0;0;0;92;80;32638;34;77;55;12;3;1;0;0;0;27;4646;36381;40642;14837;5900;3000;0;0;0;209;182;105406;4;44;43;7;3;1;0;0;0;15;737;21348;32936;8847;5900;3000;0;0;0;117;102;72768;30;33;12;5;0;0;0;0;0;12;3909;15033;7706;5990;0;0;0;0;0;92;80;32638;
170035005000006;1;16;50;31;8;3;0;0;0;0;41;2089;24050;21874;11730;5700;0;0;0;0;149;108;65443;1;26;26;7;2;0;0;0;0;15;250;12960;18830;10530;3600;0;0;0;0;77;62;46170;15;24;5;1;1;0;0;0;0;26;1839;11090;3044;1200;2100;0;0;0;0;72;46;19273;16;50;31;8;3;0;0;0;0;41;2089;24050;21874;11730;5700;0;0;0;0;149;108;65443;1;26;26;7;2;0;0;0;0;15;250;12960;18830;10530;3600;0;0;0;0;77;62;46170;15;24;5;1;1;0;0;0;0;26;1839;11090;3044;1200;2100;0;0;0;0;72;46;19273;
170035005000007;8;0;17;13;2;1;0;0;0;0;18;0;8124;10205;2810;2000;0;0;0;0;51;33;23139;0;13;13;2;1;0;0;0;0;16;0;6520;10205;2810;2000;0;0;0;0;45;29;21535;0;4;0;0;0;0;0;0;0;2;0;1604;0;0;0;0;0;0;0;6;4;1604;0;17;13;2;1;0;0;0;0;18;0;8124;10205;2810;2000;0;0;0;0;51;33;23139;0;13;13;2;1;0;0;0;0;16;0;6520;10205;2810;2000;0;0;0;0;45;29;21535;0;4;0;0;0;0;0;0;0;2;0;1604;0;0;0;0;0;0;0;6;4;1604;
170035005000008;8;4;32;17;2;2;0;0;0;1;30;594;15846;14294;3060;4100;0;0;0;15000;88;58;52894;2;32;17;2;2;0;0;0;1;24;294;15846;14294;3060;4100;0;0;0;15000;80;56;52594;2;0;0;0;0;0;0;0;0;6;300;0;0;0;0;0;0;0;0;8;2;300;4;32;17;2;2;0;0;0;1;30;594;15846;14294;3060;4100;0;0;0;15000;88;58;52894;2;32;17;2;2;0;0;0;1;24;294;15846;14294;3060;4100;0;0;0;15000;80;56;52594;2;0;0;0;0;0;0;0;0;6;300;0;0;0;0;0;0;0;0;8;2;300;
170035005000009;8;13;69;50;2;2;0;1;1;0;16;1971;33880;39006;2400;4500;0;5510;10000;0;154;138;97267;7;64;48;2;2;0;1;0;0;5;1325;31330;37231;2400;4500;0;5510;0;0;129;124;82296;6;5;2;0;0;0;0;1;0;11;646;2550;1775;0;0;0;0;10000;0;25;14;14971;13;69;50;2;2;0;1;1;0;16;1971;33880;39006;2400;4500;0;5510;10000;0;154;138;97267;7;64;48;2;2;0;1;0;0;5;1325;31330;37231;2400;4500;0;5510;0;0;129;124;82296;6;5;2;0;0;0;0;1;0;11;646;2550;1775;0;0;0;0;10000;0;25;14;14971;
170035005000010;1;18;61;35;11;6;8;1;0;0;18;2289;28990;29444;13798;11934;32110;6000;0;0;158;140;124565;4;33;25;6;4;5;1;0;0;6;365;15980;21173;7720;7284;22500;6000;0;0;84;78;81022;14;28;10;5;2;3;0;0;0;12;1924;13010;8271;6078;4650;9610;0;0;0;74;62;43543;17;61;35;11;6;8;1;0;0;18;2089;28990;29444;13798;11934;32110;6000;0;0;157;139;124365;4;33;25;6;4;5;1;0;0;6;365;15980;21173;7720;7284;22500;6000;0;0;84;78;81022;13;28;10;5;2;3;0;0;0;12;1724;13010;8271;6078;4650;9610;0;0;0;73;61;43343;
170040005000001;1;26;124;51;12;12;10;2;0;1;41;3437;61014;39835;16358;26014;36148;11510;0;15090;279;238;209406;5;73;27;8;6;8;2;0;1;24;681;35910;22760;10428;13700;30448;11510;0;15090;154;130;140527;21;51;24;4;6;2;0;0;0;17;2756;25104;17075;5930;12314;5700;0;0;0;125;108;68879;26;124;51;12;12;10;2;0;1;41;3437;61014;39835;16358;26014;36148;11510;0;15090;279;238;209406;5;73;27;8;6;8;2;0;1;24;681;35910;22760;10428;13700;30448;11510;0;15090;154;130;140527;21;51;24;4;6;2;0;0;0;17;2756;25104;17075;5930;12314;5700;0;0;0;125;108;68879;
170040005000002;1;53;123;50;9;2;3;1;1;0;31;6558;56019;39136;11860;3670;9800;6510;8000;0;273;242;141553;17;67;29;6;2;3;1;1;0;15;2678;30269;22747;8430;3670;9800;6510;8000;0;141;126;92104;36;56;21;3;0;0;0;0;0;16;3880;25750;16389;3430;0;0;0;0;0;132;116;49449;53;123;50;9;2;3;1;1;0;31;6558;56019;39136;11860;3670;9800;6510;8000;0;273;242;141553;17;67;29;6;2;3;1;1;0;15;2678;30269;22747;8430;3670;9800;6510;8000;0;141;126;92104;36;56;21;3;0;0;0;0;0;16;3880;25750;16389;3430;0;0;0;0;0;132;116;49449;
170040005000003;1;28;55;41;6;12;8;2;0;0;19;4037;27210;32057;9000;23110;27636;13000;0;0;171;152;136050;2;23;13;3;9;7;2;0;0;6;450;11350;10560;4500;17310;24910;13000;0;0;65;59;82080;26;32;28;3;3;1;0;0;0;13;3587;15860;21497;4500;5800;2726;0;0;0;106;93;53970;28;55;41;6;12;8;2;0;0;19;4037;27210;32057;9000;23110;27636;13000;0;0;171;152;136050;2;23;13;3;9;7;2;0;0;6;450;11350;10560;4500;17310;24910;13000;0;0;65;59;82080;26;32;28;3;3;1;0;0;0;13;3587;15860;21497;4500;5800;2726;0;0;0;106;93;53970;
170040005000004;1;26;30;10;2;0;1;1;0;0;28;3871;14301;7060;2447;0;3500;7500;0;0;98;70;38679;7;8;7;2;0;1;1;0;0;8;1480;3587;4880;2447;0;3500;7500;0;0;34;26;23394;19;22;3;0;0;0;0;0;0;20;2391;10714;2180;0;0;0;0;0;0;64;44;15285;25;30;10;2;0;1;1;0;0;28;3721;14301;7060;2447;0;3500;7500;0;0;97;69;38529;6;8;7;2;0;1;1;0;0;8;1330;3587;4880;2447;0;3500;7500;0;0;33;25;23244;19;22;3;0;0;0;0;0;0;20;2391;10714;2180;0;0;0;0;0;0;64;44;15285;
170040005000005;1;23;76;28;15;24;9;2;0;0;66;3120;37533;20964;19673;49978;27726;10700;0;0;243;177;169694;2;22;6;4;9;6;2;0;0;26;400;10810;4302;4800;18845;17646;10700;0;0;77;51;67503;21;54;22;11;15;3;0;0;0;40;2720;26723;16662;14873;31133;10080;0;0;0;166;126;102191;23;76;28;15;24;9;2;0;0;66;3120;37533;20964;19673;49978;27726;10700;0;0;243;177;169694;2;22;6;4;9;6;2;0;0;26;400;10810;4302;4800;18845;17646;10700;0;0;77;51;67503;21;54;22;11;15;3;0;0;0;40;2720;26723;16662;14873;31133;10080;0;0;0;166;126;102191;
170040005000006;8;7;38;3;2;0;0;0;0;0;63;1000;18840;1944;2270;0;0;0;0;0;113;50;24054;3;29;3;1;0;0;0;0;0;46;530;14250;1944;1070;0;0;0;0;0;82;36;17794;4;9;0;1;0;0;0;0;0;17;470;4590;0;1200;0;0;0;0;0;31;14;6260;7;38;3;1;0;0;0;0;0;63;1000;18840;1944;1200;0;0;0;0;0;112;49;22984;3;29;3;0;0;0;0;0;0;46;530;14250;1944;0;0;0;0;0;0;81;35;16724;4;9;0;1;0;0;0;0;0;17;470;4590;0;1200;0;0;0;0;0;31;14;6260;
170040005000007;8;18;46;17;3;0;1;0;0;1;12;3281;21677;11790;3800;0;5000;0;0;11622;98;86;57170;14;36;15;3;0;1;0;0;1;8;2535;16933;10130;3800;0;5000;0;0;11622;78;70;50020;4;10;2;0;0;0;0;0;0;4;746;4744;1660;0;0;0;0;0;0;20;16;7150;17;46;15;3;0;1;0;0;1;12;3031;21677;10340;3800;0;5000;0;0;11622;95;83;55470;14;36;13;3;0;1;0;0;1;8;2535;16933;8680;3800;0;5000;0;0;11622;76;68;48570;3;10;2;0;0;0;0;0;0;4;496;4744;1660;0;0;0;0;0;0;19;15;6900;
170040005000008;8;4;24;5;0;2;1;0;1;0;7;570;11920;4260;0;4510;3000;0;10000;0;44;37;34260;4;20;5;0;1;1;0;1;0;6;570;9880;4260;0;2000;3000;0;10000;0;38;32;29710;0;4;0;0;1;0;0;0;0;1;0;2040;0;0;2510;0;0;0;0;6;5;4550;4;24;5;0;2;1;0;1;0;7;570;11920;4260;0;4510;3000;0;10000;0;44;37;34260;4;20;5;0;1;1;0;1;0;6;570;9880;4260;0;2000;3000;0;10000;0;38;32;29710;0;4;0;0;1;0;0;0;0;1;0;2040;0;0;2510;0;0;0;0;6;5;4550;
170040005000009;8;10;42;12;0;1;0;0;0;0;27;1732;19460;8425;0;2550;0;0;0;0;92;65;32167;7;30;12;0;1;0;0;0;0;24;1232;13340;8425;0;2550;0;0;0;0;74;50;25547;3;12;0;0;0;0;0;0;0;3;500;6120;0;0;0;0;0;0;0;18;15;6620;10;42;12;0;1;0;0;0;0;27;1732;19460;8425;0;2550;0;0;0;0;92;65;32167;7;30;12;0;1;0;0;0;0;24;1232;13340;8425;0;2550;0;0;0;0;74;50;25547;3;12;0;0;0;0;0;0;0;3;500;6120;0;0;0;0;0;0;0;18;15;6620;
170040005000010;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
170040005000011;8;15;46;11;3;1;2;0;1;0;18;2239;22115;7816;3610;2000;8969;0;10000;0;97;79;56749;11;38;8;2;1;1;0;1;0;13;1589;18185;5506;2400;2000;5000;0;10000;0;75;62;44680;4;8;3;1;0;1;0;0;0;5;650;3930;2310;1210;0;3969;0;0;0;22;17;12069;15;46;11;3;1;2;0;1;0;18;2239;22115;7816;3610;2000;8969;0;10000;0;97;79;56749;11;38;8;2;1;1;0;1;0;13;1589;18185;5506;2400;2000;5000;0;10000;0;75;62;44680;4;8;3;1;0;1;0;0;0;5;650;3930;2310;1210;0;3969;0;0;0;22;17;12069;
170040005000012;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
170040005000013;1;20;50;30;17;6;5;0;4;2;19;2635;23814;21390;22920;12600;16100;0;39500;30000;153;134;168959;10;30;22;13;5;5;0;4;1;12;1475;14501;15620;18010;10900;16100;0;39500;15000;102;90;131106;10;20;8;4;1;0;0;0;1;7;1160;9313;5770;4910;1700;0;0;0;15000;51;44;37853;20;49;30;16;6;5;0;4;2;19;2635;23304;21390;21420;12600;16100;0;39500;30000;151;132;166949;10;29;22;12;5;5;0;4;1;12;1475;13991;15620;16510;10900;16100;0;39500;15000;100;88;129096;10;20;8;4;1;0;0;0;1;7;1160;9313;5770;4910;1700;0;0;0;15000;51;44;37853;
170040005000014;1;50;55;22;4;2;0;0;0;0;37;6639;24377;17007;4942;4114;0;0;0;0;170;133;57079;6;16;10;0;2;0;0;0;0;8;820;7420;8250;0;4114;0;0;0;0;42;34;20604;44;39;12;4;0;0;0;0;0;29;5819;16957;8757;4942;0;0;0;0;0;128;99;36475;50;55;22;4;2;0;0;0;0;36;6639;24377;17007;4942;4114;0;0;0;0;169;133;57079;6;16;10;0;2;0;0;0;0;8;820;7420;8250;0;4114;0;0;0;0;42;34;20604;44;39;12;4;0;0;0;0;0;28;5819;16957;8757;4942;0;0;0;0;0;127;99;36475;
170040005000015;1;41;79;37;11;7;5;0;2;0;40;5296;38132;27261;14707;15250;19860;0;20000;0;222;182;140506;4;32;18;4;6;5;0;0;0;12;650;15485;13548;5384;13050;19860;0;0;0;81;69;67977;37;47;19;7;1;0;0;2;0;28;4646;22647;13713;9323;2200;0;0;20000;0;141;113;72529;41;77;35;9;7;5;0;2;0;40;5296;37287;25881;12075;15250;19860;0;20000;0;216;176;135649;4;30;16;4;6;5;0;0;0;12;650;14640;12168;5384;13050;19860;0;0;0;77;65;65752;37;47;19;5;1;0;0;2;0;28;4646;22647;13713;6691;2200;0;0;20000;0;139;111;69897;
170070705000001;1;15;114;64;22;27;25;2;4;1;30;2629;56139;52189;29250;56086;83200;11500;35000;15000;304;274;340993;2;45;47;17;21;23;2;3;1;5;405;22400;39567;22650;43236;76200;11500;27000;15000;166;161;257958;13;69;17;5;6;2;0;1;0;25;2224;33739;12622;6600;12850;7000;0;8000;0;138;113;83035;15;114;63;22;27;25;2;4;1;30;2629;56139;51489;29250;56086;83200;11500;35000;15000;303;273;340293;2;45;46;17;21;23;2;3;1;5;405;22400;38867;22650;43236;76200;11500;27000;15000;165;160;257258;13;69;17;5;6;2;0;1;0;25;2224;33739;12622;6600;12850;7000;0;8000;0;138;113;83035;
170070705000002;1;19;66;26;6;3;2;0;0;0;57;2508;32300;20213;7880;5050;8000;0;0;0;179;122;75951;4;27;23;5;2;1;0;0;0;2;575;13440;18053;6680;3250;5000;0;0;0;64;62;46998;15;39;3;1;1;1;0;0;0;55;1933;18860;2160;1200;1800;3000;0;0;0;115;60;28953;19;64;26;6;3;2;0;0;0;57;2508;31280;20213;7880;5050;8000;0;0;0;177;120;74931;4;25;23;5;2;1;0;0;0;2;575;12420;18053;6680;3250;5000;0;0;0;62;60;45978;15;39;3;1;1;1;0;0;0;55;1933;18860;2160;1200;1800;3000;0;0;0;115;60;28953;
170070705000003;1;4;74;40;14;22;13;2;4;2;29;767;36489;34519;18363;46143;45776;13000;35900;51000;204;175;281957;1;35;19;6;7;5;2;4;2;3;200;17620;16890;8010;15600;19700;13000;35900;51000;84;81;177920;3;39;21;8;15;8;0;0;0;26;567;18869;17629;10353;30543;26076;0;0;0;120;94;104037;4;72;40;14;22;13;2;4;1;29;767;35469;34519;18363;46143;45776;13000;35900;11000;201;172;240937;1;33;19;6;7;5;2;4;1;3;200;16600;16890;8010;15600;19700;13000;35900;11000;81;78;136900;3;39;21;8;15;8;0;0;0;26;567;18869;17629;10353;30543;26076;0;0;0;120;94;104037;
170070705000004;1;14;83;70;26;48;25;7;4;6;13;2069;40116;58832;33669;99570;94486;43800;37300;97010;296;283;506852;6;41;54;23;38;22;6;3;5;3;813;19970;44845;29869;79845;86334;37900;27900;72500;201;198;399976;8;42;16;3;10;3;1;1;1;10;1256;20146;13987;3800;19725;8152;5900;9400;24510;95;85;106876;14;83;70;26;47;25;7;4;5;13;2069;40116;58832;33669;97570;94486;43800;37300;72500;294;281;480342;6;41;54;23;37;22;6;3;5;3;813;19970;44845;29869;77845;86334;37900;27900;72500;200;197;397976;8;42;16;3;10;3;1;1;0;10;1256;20146;13987;3800;19725;8152;5900;9400;0;94;84;82366;
170070705000005;1;7;59;43;10;20;20;0;2;1;22;928;28840;35503;13250;40700;79000;0;18000;15000;184;162;231221;2;31;35;8;16;18;0;2;1;10;218;15120;29561;11000;32400;70500;0;18000;15000;123;113;191799;5;28;8;2;4;2;0;0;0;12;710;13720;5942;2250;8300;8500;0;0;0;61;49;39422;6;58;40;9;20;16;0;2;1;22;906;28540;33342;12050;40700;62000;0;18000;15000;174;152;210538;2;31;32;7;16;15;0;2;1;10;218;15120;27400;9800;32400;58000;0;18000;15000;116;106;175938;4;27;8;2;4;1;0;0;0;12;688;13420;5942;2250;8300;4000;0;0;0;58;46;34600;
